name,position,team,games_played,pass_yds,pass_td,pass_att,pass_cmp,pass_int,rush_yds,rush_td,carries,rec,rec_yds,rec_td,targets,return_td,off_fumble_return_td,two_pt,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50_plus,fg_60_plus,pat_made,def_td,def_safety,def_return_td,def_xp_returned,def_points_allowed
Malik Turner,WR,SEA,3,0,0,0,0,0,0,0,0,2,20,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Marcedes Lewis,TE,GB,5,0,0,0,0,0,0,0,0,3,39,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Marcell Ateman,WR,LV,7,0,0,0,0,0,0,0,0,15,154,1,31,0,0,0,0,0,0,0,0,0,0,,,,,
Marcus Johnson,WR,IND,4,0,0,0,0,0,-2,0,1,6,102,1,8,0,0,0,0,0,0,0,0,0,0,,,,,
Marcus Kemp,WR,KC,5,0,0,0,0,0,0,0,0,1,7,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Marcus Mariota,QB,TEN,14,2528,11,331,228,8,357,2,64,1,21,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Marcus Murphy,RB,BUF,11,0,0,0,0,0,250,0,52,11,26,0,19,0,0,0,0,0,0,0,0,0,0,,,,,
Mark Andrews,TE,BAL,16,0,0,0,0,0,0,0,0,34,552,3,50,0,0,0,0,0,0,0,0,0,0,,,,,
Mark Ingram,RB,NO,12,0,0,0,0,0,645,6,138,21,170,1,27,0,0,0,0,0,0,0,0,0,0,,,,,
Mark Sanchez,QB,WAS,2,138,0,35,19,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Mark Walton,RB,CIN,10,0,0,0,0,0,34,0,14,5,41,0,8,0,0,0,0,0,0,0,0,0,0,,,,,
Marlon Mack,RB,IND,12,0,0,0,0,0,908,9,195,17,103,1,26,0,0,2,0,0,0,0,0,0,0,,,,,
Marquez Valdes-Scantling,WR,GB,16,0,0,0,0,0,29,0,2,38,581,2,73,0,0,0,0,0,0,0,0,0,0,,,,,
Marquise Goodwin,WR,SF,11,0,0,0,0,0,9,0,4,23,395,4,44,0,0,0,0,0,0,0,0,0,0,,,,,
Marshawn Lynch,RB,LV,6,0,0,0,0,0,376,3,90,15,84,0,20,0,0,0,0,0,0,0,0,0,0,,,,,
Martavis Bryant,WR,LV,7,0,0,0,0,0,23,0,3,19,266,0,27,0,0,0,0,0,0,0,0,0,0,,,,,
Marvin Hall,WR,ATL,14,0,0,0,0,0,0,0,2,10,149,1,19,0,0,0,0,0,0,0,0,0,0,,,,,
Marvin Jones,WR,DET,9,0,0,0,0,0,0,0,0,35,508,5,62,0,0,0,0,0,0,0,0,0,0,,,,,
Mason Crosby,K,GB,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,10,11,5,0,34,,,,,
Mason Schreck,TE,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Matt Barkley,QB,BUF,1,232,2,25,15,0,-2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Matt Breida,RB,SF,14,0,0,0,0,0,814,3,153,27,261,2,31,0,0,0,0,0,0,0,0,0,0,,,,,
Matt Bryant,K,ATL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,4,0,33,,,,,
Matt Cassel,QB,DET,2,59,0,17,7,1,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Matt Dayes,RB,SF,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Matt Flanagan,TE,WAS,1,0,0,0,0,0,0,0,0,1,14,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Matt LaCosse,TE,DEN,13,0,0,0,0,0,0,0,0,24,250,1,37,0,0,0,0,0,0,0,0,0,0,,,,,
Matt Lengel,TE,CIN,7,0,0,0,0,0,0,0,0,3,17,1,8,0,0,0,0,0,0,0,0,0,0,,,,,
Matt McCrane,K,PIT,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,9,,,,,
Matt Prater,K,DET,16,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,12,5,3,0,30,,,,,
Matt Ryan,QB,ATL,16,4924,35,608,422,7,125,3,33,1,5,1,1,0,0,2,0,0,0,0,0,0,0,,,,,
Matt Schaub,QB,ATL,2,20,0,7,5,0,0,0,1,1,-7,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Matthew Slater,WR,NE,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Matthew Stafford,QB,DET,16,3777,21,555,367,11,71,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Maurice Harris,WR,WAS,11,0,0,0,0,0,10,0,2,28,304,0,47,0,0,0,0,0,0,0,0,0,0,,,,,
Maxx Williams,TE,BAL,10,0,0,0,0,0,8,0,3,16,143,1,17,0,0,0,0,0,0,0,0,0,0,,,,,
Melvin Gordon,RB,LAC,12,0,0,0,0,0,885,10,175,50,490,4,66,0,0,2,0,0,0,0,0,0,0,,,,,
Miami Dolphins,DEF,MIA,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,433.0
Michael Crabtree,WR,BAL,16,0,0,0,0,0,0,0,0,54,607,3,100,0,0,0,0,0,0,0,0,0,0,,,,,
Michael Floyd,WR,WAS,10,0,0,0,0,0,0,0,0,10,100,1,24,0,0,1,0,0,0,0,0,0,0,,,,,
Michael Gallup,WR,DAL,15,0,0,0,0,0,0,0,0,33,507,2,68,0,0,1,0,0,0,0,0,0,0,,,,,
Michael Roberts,TE,DET,8,0,0,0,0,0,0,0,0,9,100,3,20,0,0,0,0,0,0,0,0,0,0,,,,,
Michael Thomas,WR,NO,16,0,0,0,0,0,0,0,0,125,1405,9,147,0,0,0,0,0,0,0,0,0,0,,,,,
Mike Badgley,K,LAC,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,1,0,27,,,,,
Mike Boone,RB,MIN,6,0,0,0,0,0,47,0,11,2,1,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Mike Davis,RB,SEA,15,0,0,0,0,0,514,4,112,34,214,1,42,0,0,0,0,0,0,0,0,0,0,,,,,
Mike Evans,WR,TB,16,0,0,0,0,0,0,0,0,86,1524,8,138,0,1,0,0,0,0,0,0,0,0,,,,,
Mike Gesicki,TE,MIA,14,0,0,0,0,0,0,0,0,22,202,0,32,0,0,0,0,0,0,0,0,0,0,,,,,
Mike Gillislee,RB,NO,4,0,0,0,0,0,43,0,16,1,9,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Mike Glennon,QB,ARI,2,174,1,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Mike Nugent,K,LV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,4,,,,,
Mike Wallace,WR,PHI,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Mike Williams,WR,LAC,16,0,0,0,0,0,28,1,7,43,664,10,66,0,0,1,0,0,0,0,0,0,0,,,,,
Minnesota Vikings,DEF,MIN,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,341.0
Mitchell Trubisky,QB,CHI,14,3223,24,434,289,12,421,3,68,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,
Mo Alie-Cox,TE,IND,8,0,0,0,0,0,0,0,0,7,133,2,13,0,0,0,0,0,0,0,0,0,0,,,,,
Mohamed Sanu,WR,ATL,16,5,1,2,1,0,44,0,7,66,838,4,94,0,0,1,0,0,0,0,0,0,0,,,,,
MyCole Pruitt,TE,TEN,7,0,0,0,0,0,0,0,0,9,102,1,11,0,0,0,0,0,0,0,0,0,0,,,,,
Nate Sudfeld,QB,PHI,2,22,1,2,1,0,-2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Nathan Peterman,QB,BUF,4,296,1,81,44,7,50,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Neal Sterling,TE,NYJ,4,0,0,0,0,0,0,0,0,6,47,0,8,0,0,0,0,0,0,0,0,0,0,,,,,
Nelson Agholor,WR,PHI,16,15,0,1,1,0,32,0,3,64,736,4,97,0,0,0,0,0,0,0,0,0,0,,,,,
New England Patriots,DEF,NE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,325.0
New Orleans Saints,DEF,NO,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,353.0
New York Giants,DEF,NYG,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,412.0
New York Jets,DEF,NYJ,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,441.0
Nick Boyle,TE,BAL,12,0,0,0,0,0,0,0,0,23,213,0,37,0,0,0,0,0,0,0,0,0,0,,,,,
Nick Chubb,RB,CLE,16,0,0,0,0,0,996,8,192,20,149,2,29,0,0,0,0,0,0,0,0,0,0,,,,,
Nick Foles,QB,PHI,5,1413,7,195,141,4,17,0,9,1,10,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Nick Mullens,QB,SF,8,2277,13,274,176,10,-16,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Nick O'Leary,TE,MIA,6,0,0,0,0,0,0,0,0,8,86,1,10,0,0,0,0,0,0,0,0,0,0,,,,,
Nick Vannett,TE,SEA,15,0,0,0,0,0,0,0,0,29,269,3,43,0,0,0,0,0,0,0,0,0,0,,,,,
Nick Williams,WR,LA,4,0,0,0,0,0,0,0,0,2,17,0,5,0,0,0,0,0,0,0,0,0,0,,,,,
Niles Paul,TE,JAX,6,0,0,0,0,0,-3,0,1,10,98,0,13,0,0,0,0,0,0,0,0,0,0,,,,,
Noah Brown,WR,DAL,7,0,0,0,0,0,0,0,0,5,54,0,8,0,0,0,0,0,0,0,0,0,0,,,,,
Nyheim Hines,RB,IND,16,0,0,0,0,0,314,2,85,63,425,2,81,0,0,0,0,0,0,0,0,0,0,,,,,
O.J. Howard,TE,TB,10,0,0,0,0,0,0,0,0,34,565,5,48,0,0,0,0,0,0,0,0,0,0,,,,,
Oakland Raiders,DEF,OAK,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,467.0
Odell Beckham Jr.,WR,NYG,12,106,2,2,2,0,19,0,5,77,1052,6,124,0,0,0,0,0,0,0,0,0,0,,,,,
Orson Charles,TE,CLE,10,0,0,0,0,0,0,0,0,3,23,0,5,0,0,0,0,0,0,0,0,0,0,,,,,
Patrick DiMarco,RB,BUF,8,0,0,0,0,0,9,0,1,3,62,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Patrick Mahomes,QB,KC,16,5097,50,580,383,12,272,2,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Patrick Ricard,RB,BAL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Paul Richardson,WR,WAS,7,0,0,0,0,0,9,0,2,20,262,2,35,0,0,0,0,0,0,0,0,0,0,,,,,
Peyton Barber,RB,TB,16,0,0,0,0,0,871,5,234,20,92,1,29,0,0,0,0,0,0,0,0,0,0,,,,,
Pharoh Cooper,WR,ARI,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Phil Dawson,K,ARI,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,15,,,,,
Philadelphia Eagles,DEF,PHI,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,348.0
Philip Rivers,QB,LAC,16,4308,32,508,347,12,7,0,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,,
Phillip Dorsett,WR,NE,11,0,0,0,0,0,29,0,4,32,290,3,42,0,0,0,0,0,0,0,0,0,0,,,,,
Phillip Lindsay,RB,DEN,15,0,0,0,0,0,1037,9,192,35,241,1,47,0,0,0,0,0,0,0,0,0,0,,,,,
Pierre Garcon,WR,SF,8,0,0,0,0,0,0,0,0,24,286,1,46,0,0,0,0,0,0,0,0,0,0,,,,,
Pittsburgh Steelers,DEF,PIT,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,360.0
Quadree Henderson,WR,NYG,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Quincy Enunwa,WR,NYJ,11,0,0,0,0,0,0,0,1,38,449,1,68,0,0,0,0,0,0,0,0,0,0,,,,,
Raheem Mostert,RB,SF,8,0,0,0,0,0,261,1,34,6,25,0,7,0,0,0,0,0,0,0,0,0,0,,,,,
Randall Cobb,WR,GB,9,0,0,0,0,0,0,0,0,38,383,2,61,0,0,0,0,0,0,0,0,0,0,,,,,
Randy Bullock,K,CIN,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,2,0,39,,,,,
Rashaad Penny,RB,SEA,13,0,0,0,0,0,419,2,85,9,75,0,12,0,0,0,0,0,0,0,0,0,0,,,,,
Rashad Greene,WR,JAX,7,0,0,0,0,0,0,0,0,6,60,0,8,0,0,0,0,0,0,0,0,0,0,,,,,
Rashard Higgins,WR,CLE,13,0,0,0,0,0,0,0,0,39,572,4,53,0,0,0,0,0,0,0,0,0,0,,,,,
Ray-Ray McCloud,WR,BUF,8,0,0,0,0,0,4,0,2,5,36,0,6,0,0,0,0,0,0,0,0,0,0,,,,,
Rex Burkhead,RB,NE,8,0,0,0,0,0,186,0,57,14,131,1,20,0,0,0,0,0,0,0,0,0,0,,,,,
Rhett Ellison,TE,NYG,13,0,0,0,0,0,0,0,0,25,272,1,34,0,0,1,0,0,0,0,0,0,0,,,,,
Richard Rodgers,TE,PHI,2,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Richie James,WR,SF,12,0,0,0,0,0,0,0,0,9,130,1,14,1,0,0,0,0,0,0,0,0,0,,,,,
Ricky Ortiz,RB,ATL,4,0,0,0,0,0,0,0,0,3,11,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Ricky Seals-Jones,TE,ARI,15,0,0,0,0,0,0,0,0,34,343,1,69,0,0,0,0,0,0,0,0,0,0,,,,,
Rico Gathers,TE,DAL,7,0,0,0,0,0,0,0,0,3,45,0,7,0,0,0,0,0,0,0,0,0,0,,,,,
Riley McCarron,WR,NE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Rishard Matthews,WR,NYJ,6,0,0,0,0,0,0,0,0,5,24,0,9,0,0,0,0,0,0,0,0,0,0,,,,,
River Cracraft,WR,DEN,8,0,0,0,0,0,0,0,0,1,44,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Rob Gronkowski,TE,NE,13,0,0,0,0,0,0,0,0,47,682,3,72,0,0,0,0,0,0,0,0,0,0,,,,,
Rob Kelley,RB,WAS,2,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Robbie Chosen,WR,NYJ,14,0,0,0,0,0,-8,0,2,50,752,6,94,0,0,0,0,0,0,0,0,0,0,,,,,
Robbie Gould,K,SF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,9,2,0,27,,,,,
Robert Foster,WR,BUF,11,0,0,0,0,0,0,0,0,27,541,3,44,0,0,0,0,0,0,0,0,0,0,,,,,
Robert Griffin III,QB,BAL,2,21,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Robert Tonyan,TE,GB,7,0,0,0,0,0,0,0,0,4,77,1,6,0,0,0,0,0,0,0,0,0,0,,,,,
Robert Turbin,RB,IND,2,0,0,0,0,0,10,0,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Robert Woods,WR,LA,16,0,0,0,0,0,157,1,19,86,1219,6,130,0,0,0,0,0,0,0,0,0,0,,,,,
Roc Thomas,RB,MIN,5,0,0,0,0,0,30,0,8,2,21,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Rod Smith,RB,DAL,14,0,0,0,0,0,127,1,44,9,60,0,12,0,0,0,0,0,0,0,0,0,0,,,,,
Rod Streater,WR,CLE,1,0,0,0,0,0,-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Ronald Jones,RB,TB,7,0,0,0,0,0,44,1,23,7,33,0,9,0,0,0,0,0,0,0,0,0,0,,,,,
Ross Dwelley,TE,SF,3,0,0,0,0,0,0,0,0,2,14,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Royce Freeman,RB,DEN,14,0,0,0,0,0,521,5,130,14,72,0,20,0,0,0,0,0,0,0,0,0,0,,,,,
Russell Gage,WR,ATL,9,0,0,0,0,0,0,0,0,6,63,0,10,0,0,0,0,0,0,0,0,0,0,,,,,
Russell Shepard,WR,NYG,8,0,0,0,0,0,0,0,0,10,188,2,19,0,0,0,0,0,0,0,0,0,0,,,,,
Russell Wilson,QB,SEA,16,3448,35,427,280,7,376,0,67,1,-11,0,1,0,0,1,0,0,0,0,0,0,0,,,,,
Ryan Fitzpatrick,QB,TB,8,2366,17,246,164,12,152,2,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Ryan Grant,WR,IND,14,0,0,0,0,0,0,0,0,35,334,1,52,0,0,0,0,0,0,0,0,0,0,,,,,
Ryan Griffin,TE,HOU,13,0,0,0,0,0,0,0,0,24,305,0,43,0,0,0,0,0,0,0,0,0,0,,,,,
Ryan Hewitt,TE,IND,4,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,,,,,
Ryan Succop,K,TEN,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,5,3,0,28,,,,,
Ryan Switzer,WR,PIT,16,0,0,0,0,0,21,0,6,36,253,1,44,0,0,0,0,0,0,0,0,0,0,,,,,
Ryan Tannehill,QB,MIA,11,1979,17,274,176,9,145,0,32,1,3,1,1,0,0,0,0,0,0,0,0,0,0,,,,,
Sam Bradford,QB,ARI,3,400,2,80,50,4,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Sam Darnold,QB,NYJ,13,2865,17,414,239,15,135,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Sam Ficken,K,LA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,,,,,
Samaje Perine,RB,WAS,4,0,0,0,0,0,32,0,8,3,5,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Sammie Coates,WR,HOU,4,0,0,0,0,0,0,0,0,1,12,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Sammy Watkins,WR,KC,10,0,0,0,0,0,52,0,5,40,519,3,55,0,0,0,0,0,0,0,0,0,0,,,,,
San Francisco 49ers,DEF,SF,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,435.0
Saquon Barkley,RB,NYG,16,0,0,0,0,0,1307,11,261,91,721,4,121,0,0,1,0,0,0,0,0,0,0,,,,,
Scott Simonson,TE,NYG,10,0,0,0,0,0,0,0,0,9,86,1,14,0,0,0,0,0,0,0,0,0,0,,,,,
Sean Culkin,TE,LAC,2,0,0,0,0,0,0,0,0,1,24,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Sean Mannion,QB,LA,3,23,0,3,2,0,-9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Seattle Seahawks,DEF,SEA,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,347.0
Sebastian Janikowski,K,SEA,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,3,0,48,,,,,
Senorise Perry,RB,MIA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Seth DeValve,TE,CLE,7,0,0,0,0,0,0,0,0,5,74,1,7,0,0,0,0,0,0,0,0,0,0,,,,,
Seth Roberts,WR,LV,15,0,0,0,0,0,5,0,3,45,494,2,64,0,0,0,0,0,0,0,0,0,0,,,,,
Shaun Wilson,RB,TB,5,0,0,0,0,0,29,0,6,3,5,0,5,0,0,0,0,0,0,0,0,0,0,,,,,
Shelton Gibson,WR,PHI,5,0,0,0,0,0,0,0,0,1,48,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Sony Michel,RB,NE,13,0,0,0,0,0,931,6,209,7,50,0,11,0,0,0,0,0,0,0,0,0,0,,,,,
Spencer Ware,RB,KC,12,0,0,0,0,0,246,2,51,20,224,0,23,0,0,0,0,0,0,0,0,0,0,,,,,
Stacy Coley,WR,NYG,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Stefon Diggs,WR,MIN,15,0,0,0,0,0,62,0,10,102,1021,9,149,0,0,1,0,0,0,0,0,0,0,,,,,
Stephen Gostkowski,K,NE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,4,2,0,49,,,,,
Sterling Shepard,WR,NYG,16,0,0,0,0,0,33,0,3,66,872,4,107,0,0,1,0,0,0,0,0,0,0,,,,,
Stevan Ridley,RB,PIT,9,0,0,0,0,0,80,1,29,3,18,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Steven Hauschka,K,BUF,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,8,7,4,0,25,,,,,
T.J. Jones,WR,DET,12,0,0,0,0,0,0,0,0,19,190,2,27,0,0,0,0,0,0,0,0,0,0,,,,,
T.J. Logan,RB,ARI,6,0,0,0,0,0,2,0,2,7,37,0,7,0,0,0,0,0,0,0,0,0,0,,,,,
T.J. Yeldon,RB,JAX,14,0,0,0,0,0,414,1,104,55,487,4,78,0,0,0,0,0,0,0,0,0,0,,,,,
T.Y. Hilton,WR,IND,14,0,0,0,0,0,0,0,0,76,1270,6,120,0,0,0,0,0,0,0,0,0,0,,,,,
Taiwan Jones,RB,BUF,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Tajae Sharpe,WR,TEN,15,0,0,0,0,0,16,0,1,26,316,2,47,0,0,0,0,0,0,0,0,0,0,,,,,
Tampa Bay Buccaneers,DEF,TB,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,464.0
Tanner McEvoy,WR,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Taquan Mizzell,RB,CHI,8,0,0,0,0,0,16,0,9,8,78,1,10,0,0,0,0,0,0,0,0,0,0,,,,,
Tarik Cohen,RB,CHI,16,1,1,1,1,0,444,3,99,71,725,5,91,0,0,0,0,0,0,0,0,0,0,,,,,
Tavon Austin,WR,DAL,7,0,0,0,0,0,55,0,6,8,140,2,13,0,0,0,0,0,0,0,0,0,0,,,,,
Taylor Gabriel,WR,CHI,16,0,0,0,0,0,61,0,9,67,688,2,93,0,0,0,0,0,0,0,0,0,0,,,,,
Taylor Heinicke,QB,CAR,5,320,1,57,35,3,31,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Taysom Hill,TE,NO,15,64,0,7,3,1,196,2,37,3,4,0,7,0,0,0,0,0,0,0,0,0,0,,,,,
Taywan Taylor,WR,TEN,13,0,0,0,0,0,0,0,0,37,466,1,56,0,0,0,0,0,0,0,0,0,0,,,,,
Ted Ginn,WR,NO,5,0,0,0,0,0,26,0,3,17,209,2,30,0,0,1,0,0,0,0,0,0,0,,,,,
Teddy Bridgewater,QB,NO,4,118,1,23,14,1,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Temarrick Hemingway,TE,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Tennessee Titans,DEF,TEN,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,303.0
Terrance Williams,WR,DAL,2,0,0,0,0,0,0,0,0,2,18,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Terrelle Pryor,WR,BUF,8,0,0,0,0,0,-1,0,1,16,252,2,30,0,0,0,0,0,0,0,0,0,0,,,,,
Tevin Coleman,RB,ATL,16,0,0,0,0,0,800,4,167,32,276,5,44,0,0,0,0,0,0,0,0,0,0,,,,,
Theo Riddick,RB,DET,14,0,0,0,0,0,171,0,40,61,384,0,74,0,0,0,0,0,0,0,0,0,0,,,,,
Tim Patrick,WR,DEN,12,0,0,0,0,0,17,0,3,23,315,1,41,0,0,0,0,0,0,0,0,0,0,,,,,
Tim White,WR,BAL,3,0,0,0,0,0,0,0,0,1,14,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Todd Gurley,RB,LA,14,0,0,0,0,0,1251,17,256,59,580,4,81,0,0,3,0,0,0,0,0,0,0,,,,,
Tom Brady,QB,NE,16,4355,29,570,375,11,35,2,23,1,6,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Tommylee Lewis,WR,NO,7,0,0,0,0,0,10,0,2,3,60,1,3,0,0,0,0,0,0,0,0,0,0,,,,,
Torrey Smith,WR,CAR,8,0,0,0,0,0,0,0,0,17,190,2,31,0,0,1,0,0,0,0,0,0,0,,,,,
Tra Carson,RB,GB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Travaris Cadet,RB,CAR,1,0,0,0,0,0,17,0,11,1,5,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Travis Benjamin,WR,LAC,12,0,0,0,0,0,41,0,7,12,186,1,24,0,0,0,0,0,0,0,0,0,0,,,,,
Travis Kelce,TE,KC,16,0,0,0,0,0,0,0,0,103,1336,10,150,0,0,0,0,0,0,0,0,0,0,,,,,
Tre'Quan Smith,WR,NO,13,0,0,0,0,0,0,0,0,28,427,5,44,0,0,0,0,0,0,0,0,0,0,,,,,
Trent Sherfield,WR,ARI,9,0,0,0,0,0,0,0,0,19,210,1,28,0,0,0,0,0,0,0,0,0,0,,,,,
Trent Taylor,WR,SF,13,0,0,0,0,0,0,0,0,26,215,1,40,0,0,1,0,0,0,0,0,0,0,,,,,
Trenton Cannon,RB,NYJ,12,0,0,0,0,0,113,1,38,17,144,0,25,0,0,0,0,0,0,0,0,0,0,,,,,
Trevor Davis,WR,GB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Trey Burton,TE,CHI,16,0,0,0,0,0,2,0,1,54,569,6,76,0,0,1,0,0,0,0,0,0,0,,,,,
Trey Quinn,WR,WAS,3,0,0,0,0,0,0,0,1,9,75,1,10,0,0,0,0,0,0,0,0,0,0,,,,,
Ty Montgomery,WR,BAL,13,0,0,0,0,0,188,1,41,25,235,0,40,0,0,0,0,0,0,0,0,0,0,,,,,
Tyler Boyd,WR,CIN,14,0,0,1,0,0,3,0,2,76,1028,7,108,0,0,0,0,0,0,0,0,0,0,,,,,
Tyler Conklin,TE,MIN,4,0,0,0,0,0,0,0,0,5,77,0,7,0,0,0,0,0,0,0,0,0,0,,,,,
Tyler Eifert,TE,CIN,4,0,0,0,0,0,0,0,0,15,179,1,19,0,0,0,0,0,0,0,0,0,0,,,,,
Tyler Ervin,RB,HOU,9,0,0,0,0,0,0,0,0,3,35,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Tyler Higbee,TE,LA,14,0,0,0,0,0,0,0,0,24,292,2,34,0,0,0,0,0,0,0,0,0,0,,,,,
Tyler Kroft,TE,CIN,5,0,0,0,0,0,0,0,0,4,36,0,6,0,0,0,0,0,0,0,0,0,0,,,,,
Tyler Lockett,WR,SEA,16,0,0,0,0,0,69,0,13,57,965,10,70,0,0,1,0,0,0,0,0,0,0,,,,,
