name,position,team,pass_yds,pass_td,rush_yds,rush_td,rec,rec_yds,rec_td,return_td,off_fumble_return_td,two_pt,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50_plus,pat_made,def_td,def_safety,def_return_td,def_xp_returned,def_points_allowed
Jacob Eason,QB,CAR,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jacoby Brissett,QB,CLE,2608.0,12.0,243.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Jahan Dotson,WR,WSH,0.0,0.0,-7.0,0.0,35.0,523.0,7.0,0.0,0,1.0,,,,,,,,,,,
Jake Elliott,K,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,8.0,1.0,5.0,51.0,,,,,
Jake Ferguson,TE,DAL,0.0,0.0,0.0,0.0,19.0,174.0,2.0,0.0,0,0.0,,,,,,,,,,,
Jakobi Meyers,WR,NE,0.0,0.0,-11.0,0.0,67.0,804.0,6.0,0.0,0,1.0,,,,,,,,,,,
Jalen Hurts,QB,PHI,3701.0,22.0,760.0,13.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Jalen Nailor,WR,MIN,0.0,0.0,0.0,0.0,9.0,179.0,1.0,0.0,0,0.0,,,,,,,,,,,
Jalen Reagor,WR,MIN,0.0,0.0,25.0,0.0,8.0,104.0,1.0,0.0,0,0.0,,,,,,,,,,,
Jamaal Williams,RB,DET,0.0,0.0,1066.0,17.0,12.0,73.0,0.0,0.0,0,1.0,,,,,,,,,,,
Jamal Agnew,WR,JAX,0.0,0.0,86.0,0.0,23.0,187.0,3.0,0.0,0,1.0,,,,,,,,,,,
Jameis Winston,QB,NO,858.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
James Conner,RB,ARI,0.0,0.0,782.0,7.0,46.0,300.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
James Cook III,RB,BUF,0.0,0.0,507.0,2.0,21.0,180.0,1.0,0.0,0,0.0,,,,,,,,,,,
James Mitchell,TE,DET,0.0,0.0,0.0,0.0,11.0,113.0,1.0,0.0,0,0.0,,,,,,,,,,,
James Robinson,RB,NYJ,0.0,0.0,425.0,3.0,11.0,51.0,2.0,0.0,0,0.0,,,,,,,,,,,
Jameson Williams,WR,DET,0.0,0.0,40.0,0.0,1.0,41.0,1.0,0.0,0,0.0,,,,,,,,,,,
Jared Goff,QB,DET,4438.0,29.0,73.0,0.0,1.0,5.0,0.0,0.0,0,1.0,,,,,,,,,,,
Jaret Patterson,RB,WSH,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jarrett Stidham,QB,LV,656.0,4.0,84.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jason Myers,K,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,15.0,4.0,6.0,41.0,,,,,
Jason Sanders,K,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,7.0,12.0,2.0,41.0,,,,,
Jauan Jennings,WR,SF,0.0,0.0,0.0,0.0,35.0,416.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Javonte Williams,RB,DEN,0.0,0.0,204.0,0.0,16.0,76.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jaylen Waddle,WR,MIA,0.0,0.0,26.0,0.0,75.0,1356.0,8.0,0.0,0,0.0,,,,,,,,,,,
Jaylen Warren,RB,PIT,0.0,0.0,379.0,1.0,28.0,214.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jeff Driskel,QB,HOU,108.0,1.0,75.0,0.0,1.0,4.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jeff Smith,WR,NYJ,0.0,0.0,0.0,0.0,8.0,134.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jeff Wilson Jr.,RB,MIA,0.0,0.0,860.0,5.0,22.0,185.0,1.0,0.0,0,0.0,,,,,,,,,,,
Jelani Woods,TE,IND,0.0,0.0,0.0,0.0,25.0,312.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Jerick McKinnon,RB,KC,0.0,0.0,291.0,1.0,56.0,512.0,9.0,0.0,0,1.0,,,,,,,,,,,
Jerry Jeudy,WR,DEN,0.0,0.0,40.0,0.0,67.0,972.0,6.0,0.0,0,0.0,,,,,,,,,,,
Jimmy Garoppolo,QB,LAR,2437.0,16.0,33.0,2.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jody Fortson,TE,KC,0.0,0.0,0.0,0.0,9.0,108.0,2.0,0.0,0,0.0,,,,,,,,,,,
Joe Burrow,QB,CIN,4475.0,35.0,257.0,5.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Joe Flacco,QB,NYJ,1051.0,5.0,6.0,0.0,0.0,-3.0,0.0,0.0,0,0.0,,,,,,,,,,,
Joe Mixon,RB,CIN,0.0,0.0,814.0,7.0,60.0,441.0,2.0,0.0,0,0.0,,,,,,,,,,,
Joey Slye,K,WSH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,8.0,4.0,8.0,4.0,24.0,,,,,
John Bates,TE,WSH,0.0,0.0,0.0,0.0,14.0,108.0,1.0,0.0,0,0.0,,,,,,,,,,,
John Wolford,QB,LAR,390.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Johnny Mundt,TE,MIN,0.0,0.0,0.0,0.0,19.0,140.0,1.0,0.0,0,0.0,,,,,,,,,,,
Jonathan Taylor,RB,IND,0.0,0.0,861.0,4.0,28.0,143.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jonathan Ward,RB,TEN,0.0,0.0,25.0,0.0,2.0,7.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jonathan Williams,RB,WSH,0.0,0.0,152.0,0.0,7.0,40.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jonnu Smith,TE,NE,0.0,0.0,5.0,0.0,27.0,245.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,37.0,495.0,5.0,0.0,0,1.0,,,,,,,,,,,
Jordan Love,QB,GB,195.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jordan Mason,RB,SF,0.0,0.0,258.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jordan Wilkins,RB,IND,0.0,0.0,58.0,0.0,6.0,29.0,0.0,0.0,0,0.0,,,,,,,,,,,
Josh Allen,QB,BUF,4283.0,35.0,762.0,7.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,,,,,,
Josh Jacobs,RB,LV,0.0,0.0,1653.0,12.0,53.0,400.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Josh Johnson,QB,SF,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Josh Lambo,K,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,
Josh Oliver,TE,BAL,0.0,0.0,0.0,0.0,14.0,149.0,2.0,0.0,0,0.0,,,,,,,,,,,
Josh Reynolds,WR,DET,0.0,0.0,0.0,0.0,38.0,479.0,3.0,0.0,0,0.0,,,,,,,,,,,
Joshua Dobbs,QB,TEN,411.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Joshua Kelley,RB,LAC,0.0,0.0,287.0,2.0,14.0,101.0,0.0,0.0,0,0.0,,,,,,,,,,,
Joshua Palmer,WR,LAC,0.0,0.0,4.0,0.0,72.0,769.0,3.0,0.0,0,1.0,,,,,,,,,,,
Josiah Deguara,TE,GB,0.0,0.0,0.0,0.0,13.0,114.0,0.0,0.0,0,0.0,,,,,,,,,,,
JuJu Smith-Schuster,WR,KC,0.0,0.0,0.0,0.0,78.0,933.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Julio Jones,WR,TB,0.0,0.0,45.0,0.0,24.0,299.0,2.0,0.0,0,0.0,,,,,,,,,,,
Justice Hill,RB,BAL,0.0,0.0,262.0,0.0,12.0,58.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Justin Fields,QB,CHI,2242.0,17.0,1143.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Justin Herbert,QB,LAC,4739.0,25.0,147.0,0.0,2.0,-10.0,0.0,0.0,0,0.0,,,,,,,,,,,
Justin Jackson,RB,DET,0.0,0.0,170.0,1.0,12.0,101.0,1.0,0.0,0,0.0,,,,,,,,,,,
Justin Jefferson,WR,MIN,34.0,0.0,24.0,1.0,128.0,1809.0,8.0,0.0,0,1.0,,,,,,,,,,,
Juwan Johnson,TE,NO,0.0,0.0,0.0,0.0,42.0,508.0,7.0,0.0,0,0.0,,,,,,,,,,,
K.J. Osborn,WR,MIN,0.0,0.0,6.0,0.0,60.0,650.0,5.0,0.0,0,0.0,,,,,,,,,,,
KJ Hamler,WR,DEN,0.0,0.0,23.0,0.0,7.0,165.0,0.0,0.0,0,0.0,,,,,,,,,,,
Ka'imi Fairbairn,K,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,7.0,9.0,6.0,24.0,,,,,
KaVontae Turpin,WR,DAL,0.0,0.0,17.0,0.0,1.0,9.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Kadarius Toney,WR,KC,0.0,0.0,82.0,1.0,16.0,171.0,2.0,0.0,0,0.0,,,,,,,,,,,
Kalif Raymond,WR,DET,0.0,0.0,36.0,0.0,47.0,616.0,0.0,1.0,0,0.0,,,,,,,,,,,
Kansas City Chiefs,DEF,KC,,,,,,,,,,,,,,,,,0,0,0,0,369.0
Kareem Hunt,RB,CLE,0.0,0.0,468.0,3.0,35.0,210.0,1.0,0.0,0,0.0,,,,,,,,,,,
Ke'Shawn Vaughn,RB,TB,0.0,0.0,53.0,0.0,3.0,19.0,0.0,0.0,0,0.0,,,,,,,,,,,
Keaontay Ingram,RB,ARI,0.0,0.0,60.0,1.0,4.0,21.0,0.0,0.0,0,0.0,,,,,,,,,,,
Keelan Cole Sr.,WR,LV,0.0,0.0,0.0,0.0,10.0,141.0,1.0,0.0,0,0.0,,,,,,,,,,,
Keenan Allen,WR,LAC,0.0,0.0,8.0,0.0,66.0,752.0,4.0,0.0,0,0.0,,,,,,,,,,,
Keke Coutee,WR,IND,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Kendrick Bourne,WR,NE,0.0,0.0,39.0,0.0,35.0,434.0,1.0,0.0,0,0.0,,,,,,,,,,,
Kene Nwangwu,RB,MIN,0.0,0.0,14.0,0.0,2.0,21.0,0.0,1.0,0,0.0,,,,,,,,,,,
Kenneth Walker III,RB,SEA,0.0,0.0,1050.0,9.0,27.0,165.0,0.0,0.0,0,0.0,,,,,,,,,,,
Kenny Gainwell,RB,PHI,0.0,0.0,240.0,4.0,23.0,169.0,0.0,0.0,0,0.0,,,,,,,,,,,
Kenny Pickett,QB,PIT,2404.0,7.0,237.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Kenyan Drake,RB,BAL,0.0,0.0,482.0,4.0,17.0,89.0,1.0,0.0,0,0.0,,,,,,,,,,,
Kevin Harris,RB,NE,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
KhaDarel Hodge,WR,ATL,0.0,0.0,0.0,0.0,13.0,202.0,1.0,0.0,0,1.0,,,,,,,,,,,
Khalil Herbert,RB,CHI,0.0,0.0,731.0,4.0,9.0,57.0,1.0,0.0,0,0.0,,,,,,,,,,,
Khalil Shakir,WR,BUF,0.0,0.0,0.0,0.0,10.0,161.0,1.0,0.0,0,1.0,,,,,,,,,,,
Kirk Cousins,QB,MIN,4547.0,29.0,97.0,2.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Kyle Allen,QB,HOU,416.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Kyle Trask,QB,TB,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Kyler Murray,QB,ARI,2368.0,14.0,418.0,3.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Kyren Williams,RB,LAR,0.0,0.0,139.0,0.0,9.0,76.0,0.0,0.0,0,0.0,,,,,,,,,,,
Lamar Jackson,QB,BAL,2242.0,17.0,764.0,3.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Larry Rountree III,RB,LAC,0.0,0.0,19.0,0.0,2.0,14.0,0.0,0.0,0,0.0,,,,,,,,,,,
Las Vegas Raiders,DEF,LV,,,,,,,,,,,,,,,,,0,0,0,0,418.0
Laviska Shenault Jr.,WR,CAR,0.0,0.0,65.0,1.0,27.0,272.0,1.0,0.0,0,0.0,,,,,,,,,,,
Lawrence Cager,TE,NYG,0.0,0.0,0.0,0.0,13.0,118.0,1.0,0.0,0,0.0,,,,,,,,,,,
Leonard Fournette,RB,TB,0.0,0.0,668.0,3.0,73.0,523.0,3.0,0.0,0,0.0,,,,,,,,,,,
Los Angeles Chargers,DEF,LAC,,,,,,,,,,,,,,,,,0,0,0,0,384.0
Los Angeles Rams,DEF,LAR,,,,,,,,,,,,,,,,,0,0,0,0,384.0
Mac Jones,QB,NE,2997.0,14.0,102.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Mack Hollins,WR,LV,4.0,0.0,40.0,0.0,57.0,690.0,4.0,0.0,0,0.0,,,,,,,,,,,
Malcolm Brown,RB,LAR,0.0,0.0,81.0,1.0,5.0,37.0,0.0,0.0,0,0.0,,,,,,,,,,,
Malik Davis,RB,DAL,0.0,0.0,161.0,1.0,6.0,63.0,0.0,0.0,0,0.0,,,,,,,,,,,
Malik Willis,QB,TEN,276.0,0.0,123.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Marcus Johnson,WR,NYG,0.0,0.0,0.0,0.0,9.0,99.0,0.0,0.0,0,0.0,,,,,,,,,,,
Marcus Mariota,QB,ATL,2219.0,15.0,438.0,4.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Mark Andrews,TE,BAL,0.0,0.0,8.0,0.0,73.0,847.0,5.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Mark Ingram II,RB,NO,0.0,0.0,233.0,1.0,16.0,68.0,0.0,0.0,0,1.0,,,,,,,,,,,
Marlon Mack,RB,DEN,0.0,0.0,84.0,1.0,8.0,99.0,1.0,0.0,0,0.0,,,,,,,,,,,
Marquez Callaway,WR,NO,0.0,0.0,0.0,0.0,16.0,158.0,1.0,0.0,0,0.0,,,,,,,,,,,
Marquez Valdes-Scantling,WR,KC,0.0,0.0,-3.0,0.0,42.0,687.0,2.0,0.0,0,0.0,,,,,,,,,,,
Marvin Jones Jr.,WR,JAX,0.0,0.0,0.0,0.0,46.0,529.0,3.0,0.0,0,0.0,,,,,,,,,,,
Mason Crosby,K,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,8.0,6.0,1.0,37.0,,,,,
Matt Ammendola,K,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,,,,,
Matt Breida,RB,NYG,0.0,0.0,220.0,1.0,20.0,118.0,0.0,0.0,0,0.0,,,,,,,,,,,
Matt Gay,K,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,8.0,4.0,7.0,31.0,,,,,
Matt Prater,K,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,10.0,6.0,5.0,17.0,,,,,
Matt Ryan,QB,IND,3057.0,14.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Matthew Stafford,QB,LAR,2087.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Matthew Wright,K,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,6.0,6.0,2.0,15.0,,,,,
Mecole Hardman Jr.,WR,KC,0.0,0.0,31.0,2.0,25.0,297.0,4.0,0.0,0,0.0,,,,,,,,,,,
Melvin Gordon III,RB,DEN,0.0,0.0,318.0,2.0,25.0,223.0,0.0,0.0,0,0.0,,,,,,,,,,,
Miami Dolphins,DEF,MIA,,,,,,,,,,,,,,,,,0,0,0,0,399.0
Michael Badgley,K,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,7.0,9.0,2.0,33.0,,,,,
Michael Bandy,WR,LAC,0.0,0.0,0.0,0.0,10.0,89.0,0.0,0.0,0,0.0,,,,,,,,,,,
Michael Carter,RB,NYJ,0.0,0.0,402.0,3.0,41.0,288.0,0.0,0.0,0,0.0,,,,,,,,,,,
Michael Pittman Jr.,WR,IND,0.0,0.0,30.0,0.0,99.0,925.0,4.0,0.0,0,0.0,,,,,,,,,,,
Michael Thomas,WR,NO,0.0,0.0,0.0,0.0,16.0,171.0,3.0,0.0,0,0.0,,,,,,,,,,,
Mike Boone,RB,DEN,0.0,0.0,102.0,0.0,9.0,96.0,0.0,0.0,0,0.0,,,,,,,,,,,
Mike Davis,RB,BAL,0.0,0.0,18.0,0.0,2.0,4.0,0.0,0.0,0,0.0,,,,,,,,,,,
Mike Evans,WR,TB,0.0,0.0,0.0,0.0,77.0,1124.0,6.0,0.0,0,0.0,,,,,,,,,,,
Mike White,QB,NYJ,1192.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,63.0,895.0,4.0,0.0,0,0.0,,,,,,,,,,,
Miles Sanders,RB,PHI,0.0,0.0,1269.0,11.0,20.0,78.0,0.0,0.0,0,0.0,,,,,,,,,,,
Minnesota Vikings,DEF,MIN,,,,,,,,,,,,,,,,,0,0,0,0,427.0
Mitchell Trubisky,QB,PIT,1252.0,4.0,38.0,2.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Mitchell Wilcox,TE,CIN,0.0,0.0,0.0,0.0,17.0,139.0,1.0,0.0,0,0.0,,,,,,,,,,,
Mo Alie-Cox,TE,IND,0.0,0.0,0.0,0.0,19.0,189.0,3.0,0.0,0,0.0,,,,,,,,,,,
Montrell Washington,WR,DEN,0.0,0.0,30.0,0.0,4.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MyCole Pruitt,TE,ATL,0.0,0.0,0.0,0.0,16.0,150.0,4.0,0.0,0,0.0,,,,,,,,,,,
Myles Gaskin,RB,MIA,0.0,0.0,26.0,0.0,4.0,28.0,0.0,0.0,0,0.0,,,,,,,,,,,
N'Keal Harry,TE,CHI,0.0,0.0,0.0,0.0,7.0,116.0,1.0,0.0,0,0.0,,,,,,,,,,,
Najee Harris,RB,PIT,4.0,0.0,1034.0,7.0,41.0,229.0,3.0,0.0,0,0.0,,,,,,,,,,,
Nathan Peterman,QB,CHI,139.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
New England Patriots,DEF,NE,,,,,,,,,,,,,,,,,0,0,0,0,347.0
New Orleans Saints,DEF,NO,,,,,,,,,,,,,,,,,0,0,0,0,345.0
New York Giants,DEF,NYG,,,,,,,,,,,,,,,,,0,0,0,0,371.0
New York Jets,DEF,NYJ,,,,,,,,,,,,,,,,,0,0,0,0,316.0
Nick Chubb,RB,CLE,0.0,0.0,1525.0,12.0,27.0,239.0,1.0,0.0,0,1.0,,,,,,,,,,,
Nick Foles,QB,IND,224.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Nick Folk,K,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,9.0,8.0,10.0,4.0,32.0,,,,,
Nick Mullens,QB,MIN,224.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Nick Sciba,K,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,
Nico Collins,WR,HOU,0.0,0.0,0.0,0.0,37.0,481.0,2.0,0.0,0,0.0,,,,,,,,,,,
Noah Brown,WR,DAL,0.0,0.0,0.0,0.0,43.0,555.0,3.0,0.0,0,0.0,,,,,,,,,,,
Noah Fant,TE,SEA,0.0,0.0,0.0,0.0,50.0,486.0,4.0,0.0,0,0.0,,,,,,,,,,,
Noah Gray,TE,KC,0.0,0.0,1.0,1.0,28.0,299.0,1.0,0.0,0,0.0,,,,,,,,,,,
Nsimba Webster,WR,CHI,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Nyheim Hines,RB,BUF,0.0,0.0,33.0,1.0,30.0,241.0,1.0,2.0,0,0.0,,,,,,,,,,,
O.J. Howard,TE,HOU,0.0,0.0,0.0,0.0,10.0,145.0,2.0,0.0,0,0.0,,,,,,,,,,,
Olamide Zaccheaus,WR,ATL,0.0,0.0,7.0,0.0,40.0,533.0,3.0,0.0,0,0.0,,,,,,,,,,,
PJ Walker,QB,CAR,731.0,3.0,39.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Parker Hesse,TE,ATL,0.0,0.0,0.0,0.0,9.0,89.0,0.0,0.0,0,0.0,,,,,,,,,,,
Parris Campbell,WR,IND,0.0,0.0,58.0,0.0,63.0,623.0,3.0,0.0,0,0.0,,,,,,,,,,,
Pat Freiermuth,TE,PIT,0.0,0.0,0.0,0.0,63.0,732.0,2.0,0.0,0,0.0,,,,,,,,,,,
Patrick Mahomes,QB,KC,5250.0,41.0,358.0,4.0,1.0,6.0,0.0,0.0,0,1.0,,,,,,,,,,,
Patrick Taylor Jr.,RB,GB,0.0,0.0,31.0,0.0,1.0,17.0,0.0,0.0,0,0.0,,,,,,,,,,,
Peyton Hendershot,TE,DAL,0.0,0.0,2.0,1.0,11.0,103.0,2.0,0.0,0,0.0,,,,,,,,,,,
Pharaoh Brown,TE,CLE,0.0,0.0,0.0,0.0,12.0,117.0,0.0,0.0,0,0.0,,,,,,,,,,,
Pharoh Cooper,WR,ARI,0.0,0.0,15.0,0.0,2.0,6.0,0.0,0.0,0,0.0,,,,,,,,,,,
Philadelphia Eagles,DEF,PHI,,,,,,,,,,,,,,,,,0,0,0,0,344.0
Phillip Dorsett II,WR,HOU,0.0,0.0,0.0,0.0,20.0,257.0,1.0,0.0,0,0.0,,,,,,,,,,,
Phillip Lindsay,RB,IND,0.0,0.0,49.0,0.0,6.0,19.0,0.0,0.0,0,1.0,,,,,,,,,,,
Pierre Strong Jr.,RB,NE,0.0,0.0,100.0,1.0,7.0,42.0,0.0,0.0,0,0.0,,,,,,,,,,,
Pittsburgh Steelers,DEF,PIT,,,,,,,,,,,,,,,,,0,0,0,0,346.0
Quintin Morris,TE,BUF,0.0,0.0,0.0,0.0,8.0,84.0,1.0,0.0,0,0.0,,,,,,,,,,,
Rachaad White,RB,TB,0.0,0.0,481.0,1.0,50.0,290.0,2.0,0.0,0,0.0,,,,,,,,,,,
Raheem Blackshear,RB,CAR,0.0,0.0,77.0,3.0,10.0,93.0,0.0,0.0,0,0.0,,,,,,,,,,,
Raheem Mostert,RB,MIA,0.0,0.0,891.0,3.0,31.0,202.0,2.0,0.0,0,0.0,,,,,,,,,,,
Ramiz Ahmed,K,GB,,,,0.0,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Randall Cobb,WR,GB,0.0,0.0,0.0,0.0,34.0,417.0,1.0,0.0,0,0.0,,,,,,,,,,,
Randy Bullock,K,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,5.0,6.0,1.0,28.0,,,,,
Rashaad Penny,RB,SEA,0.0,0.0,346.0,2.0,4.0,16.0,0.0,0.0,0,0.0,,,,,,,,,,,
Rashid Shaheed,WR,NO,0.0,0.0,57.0,1.0,28.0,488.0,2.0,0.0,0,0.0,,,,,,,,,,,
Rashod Bateman,WR,BAL,0.0,0.0,0.0,0.0,15.0,285.0,2.0,0.0,0,0.0,,,,,,,,,,,
Ray-Ray McCloud III,WR,SF,0.0,0.0,78.0,1.0,14.0,243.0,1.0,0.0,0,0.0,,,,,,,,,,,
Rex Burkhead,RB,HOU,0.0,0.0,80.0,0.0,37.0,204.0,1.0,0.0,0,0.0,,,,,,,,,,,
Rhamondre Stevenson,RB,NE,0.0,0.0,1040.0,5.0,69.0,421.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Richie James,WR,NYG,0.0,0.0,6.0,0.0,57.0,569.0,4.0,0.0,0,0.0,,,,,,,,,,,
Riley Patterson,K,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,10.0,10.0,2.0,36.0,,,,,
River Cracraft,WR,MIA,0.0,0.0,0.0,0.0,9.0,102.0,2.0,0.0,0,0.0,,,,,,,,,,,
Robbie Chosen,WR,ARI,0.0,0.0,0.0,0.0,20.0,282.0,1.0,0.0,0,0.0,,,,,,,,,,,
Robbie Gould,K,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,5.0,7.0,2.0,50.0,,,,,
Robert Tonyan,TE,GB,0.0,0.0,0.0,0.0,53.0,470.0,2.0,0.0,0,0.0,,,,,,,,,,,
Robert Woods,WR,TEN,0.0,0.0,0.0,0.0,53.0,527.0,2.0,0.0,0,0.0,,,,,,,,,,,
Rodrigo Blankenship,K,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,,,,,
Ronald Jones,RB,KC,0.0,0.0,70.0,1.0,1.0,22.0,0.0,0.0,0,0.0,,,,,,,,,,,
Ronnie Rivers,RB,LAR,0.0,0.0,21.0,0.0,5.0,29.0,0.0,0.0,0,0.0,,,,,,,,,,,
Ross Dwelley,TE,SF,0.0,0.0,0.0,0.0,3.0,105.0,1.0,0.0,0,0.0,,,,,,,,,,,
Royce Freeman,RB,HOU,0.0,0.0,117.0,0.0,6.0,33.0,0.0,0.0,0,0.0,,,,,,,,,,,
Russell Wilson,QB,DEN,3524.0,16.0,277.0,3.0,1.0,1.0,0.0,0.0,0,0.0,,,,,,,,,,,
Ryan Succop,K,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,7.0,12.0,2.0,24.0,,,,,
Ryan Tannehill,QB,TEN,2536.0,13.0,98.0,2.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Salvon Ahmed,RB,MIA,0.0,0.0,64.0,1.0,1.0,8.0,0.0,0.0,0,0.0,,,,,,,,,,,
