week,gameday,gametime,away_team,home_team,location
13,2025-11-27,16:30,KC,DAL,Home
13,2025-11-27,20:20,CIN,BAL,Home
13,2025-11-28,15:00,CHI,PHI,Home
13,2025-11-30,13:00,LA,CAR,Home
13,2025-11-30,13:00,SF,CLE,Home
13,2025-11-30,13:00,HOU,IND,Home
13,2025-11-30,13:00,NO,MIA,Home
13,2025-11-30,13:00,ATL,NYJ,Home
13,2025-11-30,13:00,ARI,TB,Home
13,2025-11-30,13:00,JAX,TEN,Home
13,2025-11-30,16:05,MIN,SEA,Home
13,2025-11-30,16:25,LV,LAC,Home
13,2025-11-30,16:25,BUF,PIT,Home
13,2025-11-30,20:20,DEN,WAS,Home
13,2025-12-01,20:15,NYG,NE,Home
14,2025-12-04,20:15,DAL,DET,Home
14,2025-12-07,13:00,SEA,ATL,Home
14,2025-12-07,13:00,PIT,BAL,Home
14,2025-12-07,13:00,TEN,CLE,Home
14,2025-12-07,13:00,IND,JAX,Home
14,2025-12-07,13:00,WAS,MIN,Home
14,2025-12-07,13:00,MIA,NYJ,Home
14,2025-12-07,13:00,NO,TB,Home
14,2025-12-07,13:00,CIN,BUF,Home
14,2025-12-07,16:05,DEN,LV,Home
14,2025-12-07,16:25,CHI,GB,Home
14,2025-12-07,16:25,LA,ARI,Home
14,2025-12-07,20:20,HOU,KC,Home
14,2025-12-08,20:15,PHI,LAC,Home
15,2025-12-11,20:15,ATL,TB,Home
15,2025-12-14,13:00,CLE,CHI,Home
15,2025-12-14,13:00,BAL,CIN,Home
15,2025-12-14,13:00,ARI,HOU,Home
15,2025-12-14,13:00,NYJ,JAX,Home
15,2025-12-14,13:00,LAC,KC,Home
15,2025-12-14,13:00,BUF,NE,Home
15,2025-12-14,13:00,WAS,NYG,Home
15,2025-12-14,13:00,LV,PHI,Home
15,2025-12-14,16:25,GB,DEN,Home
15,2025-12-14,16:25,DET,LA,Home
15,2025-12-14,16:25,CAR,NO,Home
15,2025-12-14,16:25,IND,SEA,Home
15,2025-12-14,16:25,TEN,SF,Home
15,2025-12-14,20:20,MIN,DAL,Home
15,2025-12-15,20:15,MIA,PIT,Home
16,2025-12-18,20:15,LA,SEA,Home
16,2025-12-20,17:00,PHI,WAS,Home
16,2025-12-20,20:20,GB,CHI,Home
16,2025-12-21,13:00,TB,CAR,Home
16,2025-12-21,13:00,BUF,CLE,Home
16,2025-12-21,13:00,LAC,DAL,Home
16,2025-12-21,13:00,NYJ,NO,Home
16,2025-12-21,13:00,MIN,NYG,Home
16,2025-12-21,13:00,KC,TEN,Home
16,2025-12-21,13:00,CIN,MIA,Home
16,2025-12-21,16:05,ATL,ARI,Home
16,2025-12-21,16:05,JAX,DEN,Home
16,2025-12-21,16:25,PIT,DET,Home
16,2025-12-21,16:25,LV,HOU,Home
16,2025-12-21,20:20,NE,BAL,Home
16,2025-12-22,20:15,SF,IND,Home
17,2025-12-25,13:00,DAL,WAS,Home
17,2025-12-25,16:30,DET,MIN,Home
17,2025-12-25,20:15,DEN,KC,Home
17,2025-12-27,16:30,HOU,LAC,Home
17,2025-12-27,20:00,BAL,GB,Home
17,2025-12-28,13:00,SEA,CAR,Home
17,2025-12-28,13:00,ARI,CIN,Home
17,2025-12-28,13:00,PIT,CLE,Home
17,2025-12-28,13:00,JAX,IND,Home
17,2025-12-28,13:00,TB,MIA,Home
17,2025-12-28,13:00,NE,NYJ,Home
17,2025-12-28,13:00,NO,TEN,Home
17,2025-12-28,16:05,NYG,LV,Home
17,2025-12-28,16:25,PHI,BUF,Home
17,2025-12-28,20:20,CHI,SF,Home
17,2025-12-29,20:15,LA,ATL,Home
18,2026-01-03,16:30,CAR,TB,Home
18,2026-01-03,20:00,SEA,SF,Home
18,2026-01-04,13:00,NO,ATL,Home
18,2026-01-04,13:00,CLE,CIN,Home
18,2026-01-04,13:00,IND,HOU,Home
18,2026-01-04,13:00,TEN,JAX,Home
18,2026-01-04,13:00,GB,MIN,Home
18,2026-01-04,13:00,DAL,NYG,Home
18,2026-01-04,16:25,NYJ,BUF,Home
18,2026-01-04,16:25,DET,CHI,Home
18,2026-01-04,16:25,LAC,DEN,Home
18,2026-01-04,16:25,ARI,LA,Home
18,2026-01-04,16:25,KC,LV,Home
18,2026-01-04,16:25,MIA,NE,Home
18,2026-01-04,16:25,WAS,PHI,Home
18,2026-01-04,20:20,BAL,PIT,Home
19,2026-01-10,16:30,LA,CAR,Home
19,2026-01-10,20:00,GB,CHI,Home
19,2026-01-11,13:00,BUF,JAX,Home
19,2026-01-11,16:30,SF,PHI,Home
19,2026-01-11,20:00,LAC,NE,Home
19,2026-01-12,20:00,HOU,PIT,Home
20,2026-01-17,16:30,BUF,DEN,Home
20,2026-01-17,20:00,SF,SEA,Home
20,2026-01-18,15:00,HOU,NE,Home
20,2026-01-18,18:30,LA,CHI,Home
21,2026-01-25,15:00,NE,DEN,Home
21,2026-01-25,18:30,LA,SEA,Home
22,2026-02-08,18:30,SEA,NE,Neutral
