name,position,team,pass_yds,pass_td,rush_yds,rush_td,rec,rec_yds,rec_td,return_td,off_fumble_return_td,two_pt,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50_plus,pat_made,def_td,def_safety,def_return_td,def_xp_returned,def_points_allowed
Isaiah Likely,TE,BAL,0.0,0.0,0.0,0.0,30.0,411.0,5.0,0.0,0,0.0,,,,,,,,,,,
Isaiah McKenzie,WR,IND,0.0,0.0,14.0,0.0,11.0,82.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Isaiah Spiller,RB,LAC,0.0,0.0,96.0,0.0,6.0,34.0,0.0,0.0,0,0.0,,,,,,,,,,,
Isiah Pacheco,RB,KC,0.0,0.0,935.0,7.0,44.0,244.0,2.0,0.0,0,0.0,,,,,,,,,,,
Israel Abanikanda,RB,NYJ,0.0,0.0,70.0,0.0,7.0,43.0,0.0,0.0,0,0.0,,,,,,,,,,,
J.K. Dobbins,RB,BAL,0.0,0.0,22.0,1.0,2.0,15.0,0.0,0.0,0,0.0,,,,,,,,,,,
Ja'Marr Chase,WR,CIN,-7.0,0.0,-6.0,0.0,100.0,1216.0,7.0,0.0,0,0.0,,,,,,,,,,,
Jacksonville Jaguars,DEF,JAX,,,,,,,,,,,,,,,,,0,0,0,0,371.0
Jacoby Brissett,QB,WSH,224.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jahan Dotson,WR,WSH,0.0,0.0,0.0,0.0,49.0,518.0,4.0,0.0,0,0.0,,,,,,,,,,,
Jahmyr Gibbs,RB,DET,0.0,0.0,945.0,10.0,52.0,316.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Jake Bobo,WR,SEA,0.0,0.0,3.0,1.0,19.0,196.0,2.0,0.0,0,0.0,,,,,,,,,,,
Jake Browning,QB,CIN,1936.0,12.0,127.0,3.0,1.0,-7.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jake Elliott,K,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,7.0,7.0,7.0,45.0,,,,,
Jake Ferguson,TE,DAL,0.0,0.0,0.0,0.0,71.0,761.0,5.0,0.0,0,0.0,,,,,,,,,,,
Jake Moody,K,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,8.0,4.0,2.0,60.0,,,,,
Jakobi Meyers,WR,LV,12.0,1.0,24.0,2.0,71.0,807.0,8.0,0.0,0,0.0,,,,,,,,,,,
Jaleel McLaughlin,RB,DEN,0.0,0.0,410.0,1.0,31.0,160.0,2.0,0.0,0,0.0,,,,,,,,,,,
Jalen Guyton,WR,LAC,0.0,0.0,0.0,0.0,10.0,89.0,1.0,0.0,0,0.0,,,,,,,,,,,
Jalen Hurts,QB,PHI,3858.0,23.0,605.0,15.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jalen Reagor,WR,NE,0.0,0.0,17.0,0.0,7.0,138.0,0.0,1.0,0,0.0,,,,,,,,,,,
Jalen Tolbert,WR,DAL,0.0,0.0,0.0,0.0,22.0,268.0,2.0,0.0,0,0.0,,,,,,,,,,,
Jalin Hyatt,WR,NYG,0.0,0.0,0.0,0.0,23.0,373.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jamaal Williams,RB,NO,0.0,0.0,306.0,1.0,18.0,62.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jamal Agnew,WR,JAX,0.0,0.0,-2.0,0.0,14.0,225.0,1.0,0.0,0,0.0,,,,,,,,,,,
Jameis Winston,QB,NO,264.0,2.0,-6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
James Conner,RB,ARI,0.0,0.0,1040.0,7.0,27.0,165.0,2.0,0.0,0,0.0,,,,,,,,,,,
James Cook III,RB,BUF,0.0,0.0,1122.0,2.0,44.0,445.0,4.0,0.0,0,0.0,,,,,,,,,,,
James Proche II,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Jameson Williams,WR,DET,0.0,0.0,29.0,1.0,24.0,354.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Jared Goff,QB,DET,4575.0,30.0,21.0,2.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jaren Hall,QB,MIN,168.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jarrett Stidham,QB,DEN,496.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jason Myers,K,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,11.0,12.0,4.0,33.0,,,,,
Jason Sanders,K,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,7.0,6.0,5.0,58.0,,,,,
Jauan Jennings,WR,SF,0.0,0.0,0.0,0.0,19.0,265.0,1.0,0.0,0,0.0,,,,,,,,,,,
Javonte Williams,RB,DEN,0.0,0.0,774.0,3.0,47.0,228.0,2.0,0.0,0,2.0,,,,,,,,,,,
Jaxon Smith-Njigba,WR,SEA,0.0,0.0,0.0,0.0,63.0,628.0,4.0,0.0,0,0.0,,,,,,,,,,,
Jayden Reed,WR,GB,0.0,0.0,119.0,2.0,64.0,793.0,8.0,0.0,0,1.0,,,,,,,,,,,
Jaylen Waddle,WR,MIA,0.0,0.0,12.0,0.0,72.0,1014.0,4.0,0.0,0,0.0,,,,,,,,,,,
Jaylen Warren,RB,PIT,0.0,0.0,784.0,4.0,61.0,370.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jeff Driskel,QB,CLE,166.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jeff Wilson Jr.,RB,MIA,0.0,0.0,188.0,0.0,14.0,85.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jerick McKinnon,RB,KC,4.0,1.0,60.0,1.0,25.0,192.0,4.0,0.0,0,0.0,,,,,,,,,,,
Jerome Ford,RB,CLE,0.0,0.0,813.0,4.0,44.0,319.0,5.0,0.0,0,1.0,,,,,,,,,,,
Jerry Jeudy,WR,DEN,0.0,0.0,0.0,0.0,54.0,758.0,2.0,0.0,0,0.0,,,,,,,,,,,
Jimmy Garoppolo,QB,LAR,1205.0,7.0,39.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Joe Burrow,QB,CIN,2309.0,15.0,88.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Joe Flacco,QB,CLE,1616.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Joe Mixon,RB,CIN,0.0,0.0,1034.0,9.0,52.0,376.0,3.0,0.0,0,1.0,,,,,,,,,,,
Joey Slye,K,WSH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,7.0,7.0,3.0,32.0,,,,,
Jonathan Mingo,WR,CAR,0.0,0.0,0.0,0.0,43.0,418.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jonathan Taylor,RB,IND,0.0,0.0,741.0,7.0,19.0,153.0,1.0,0.0,0,0.0,,,,,,,,,,,
Jonathan Ward,RB,TEN,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Jonnu Smith,TE,ATL,0.0,0.0,0.0,0.0,50.0,582.0,3.0,0.0,0,0.0,,,,,,,,,,,
Jordan Addison,WR,MIN,0.0,0.0,2.0,0.0,70.0,911.0,10.0,0.0,0,0.0,,,,,,,,,,,
Jordan Love,QB,GB,4159.0,32.0,247.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Jordan Mason,RB,SF,0.0,0.0,206.0,3.0,3.0,31.0,0.0,0.0,0,0.0,,,,,,,,,,,
Josh Allen,QB,BUF,4306.0,29.0,524.0,15.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Josh Downs,WR,IND,0.0,0.0,0.0,0.0,68.0,771.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Josh Jacobs,RB,LV,0.0,0.0,805.0,6.0,37.0,296.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Josh Oliver,TE,MIN,0.0,0.0,0.0,0.0,22.0,213.0,2.0,0.0,0,0.0,,,,,,,,,,,
Josh Reynolds,WR,DET,0.0,0.0,0.0,0.0,40.0,608.0,5.0,0.0,0,0.0,,,,,,,,,,,
Josh Whyle,TE,TEN,0.0,0.0,0.0,0.0,9.0,94.0,1.0,0.0,0,0.0,,,,,,,,,,,
Joshua Dobbs,QB,MIN,2464.0,13.0,421.0,6.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,
Joshua Kelley,RB,LAC,0.0,0.0,405.0,2.0,8.0,32.0,0.0,0.0,0,0.0,,,,,,,,,,,
Joshua Palmer,WR,LAC,0.0,0.0,6.0,0.0,38.0,581.0,2.0,0.0,0,0.0,,,,,,,,,,,
JuJu Smith-Schuster,WR,NE,0.0,0.0,0.0,0.0,29.0,260.0,1.0,0.0,0,0.0,,,,,,,,,,,
Justice Hill,RB,BAL,0.0,0.0,387.0,3.0,28.0,206.0,1.0,0.0,0,0.0,,,,,,,,,,,
Justin Fields,QB,CHI,2562.0,16.0,657.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Justin Herbert,QB,LAC,3134.0,20.0,228.0,3.0,1.0,10.0,0.0,0.0,0,0.0,,,,,,,,,,,
Justin Jefferson,WR,MIN,0.0,0.0,-12.0,0.0,68.0,1074.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Justin Watson,WR,KC,0.0,0.0,0.0,0.0,27.0,460.0,3.0,0.0,0,0.0,,,,,,,,,,,
Juwan Johnson,TE,NO,0.0,0.0,0.0,0.0,37.0,368.0,4.0,0.0,0,0.0,,,,,,,,,,,
K.J. Osborn,WR,MIN,0.0,0.0,0.0,0.0,48.0,540.0,3.0,0.0,0,0.0,,,,,,,,,,,
Ka'imi Fairbairn,K,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,10.0,2.0,5.0,21.0,,,,,
KaVontae Turpin,WR,DAL,0.0,0.0,110.0,1.0,12.0,127.0,3.0,0.0,0,0.0,,,,,,,,,,,
Kadarius Toney,WR,KC,0.0,0.0,31.0,0.0,27.0,169.0,1.0,0.0,0,0.0,,,,,,,,,,,
Kalif Raymond,WR,DET,0.0,0.0,75.0,0.0,35.0,489.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Kansas City Chiefs,DEF,KC,,,,,,,,,,,,,,,,,0,0,0,0,294.0
Kareem Hunt,RB,CLE,0.0,0.0,411.0,9.0,15.0,84.0,0.0,0.0,0,0.0,,,,,,,,,,,
Ke'Shawn Vaughn,RB,TB,0.0,0.0,42.0,0.0,2.0,2.0,0.0,0.0,0,0.0,,,,,,,,,,,
Keaontay Ingram,RB,KC,0.0,0.0,74.0,0.0,4.0,26.0,0.0,0.0,0,0.0,,,,,,,,,,,
Keaton Mitchell,RB,BAL,0.0,0.0,396.0,2.0,9.0,93.0,0.0,0.0,0,0.0,,,,,,,,,,,
Keenan Allen,WR,LAC,49.0,1.0,6.0,0.0,108.0,1243.0,7.0,0.0,0,0.0,,,,,,,,,,,
Kendre Miller,RB,NO,0.0,0.0,156.0,1.0,10.0,117.0,0.0,0.0,0,0.0,,,,,,,,,,,
Kendrick Bourne,WR,NE,0.0,0.0,4.0,0.0,37.0,406.0,4.0,0.0,0,0.0,,,,,,,,,,,
Kene Nwangwu,RB,MIN,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Kenneth Walker III,RB,SEA,0.0,0.0,905.0,8.0,29.0,259.0,1.0,0.0,0,0.0,,,,,,,,,,,
Kenny Gainwell,RB,PHI,17.0,0.0,364.0,2.0,30.0,183.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Kenny Pickett,QB,PIT,2070.0,6.0,54.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Kevin Harris,RB,NE,0.0,0.0,65.0,1.0,3.0,58.0,0.0,0.0,0,0.0,,,,,,,,,,,
KhaDarel Hodge,WR,ATL,0.0,0.0,0.0,0.0,14.0,232.0,0.0,0.0,0,0.0,,,,,,,,,,,
Khalil Herbert,RB,CHI,0.0,0.0,611.0,2.0,20.0,134.0,1.0,0.0,0,1.0,,,,,,,,,,,
Khalil Shakir,WR,BUF,0.0,0.0,10.0,0.0,39.0,611.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Kirk Cousins,QB,MIN,2331.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Kyle Pitts Sr.,TE,ATL,0.0,0.0,-4.0,0.0,53.0,667.0,3.0,0.0,0,0.0,,,,,,,,,,,
Kylen Granson,TE,IND,0.0,0.0,2.0,0.0,30.0,368.0,1.0,0.0,0,0.0,,,,,,,,,,,
Kyler Murray,QB,ARI,1799.0,10.0,244.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Kyren Williams,RB,LAR,0.0,0.0,1144.0,12.0,32.0,206.0,3.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
La'Mical Perine,RB,KC,0.0,0.0,77.0,0.0,3.0,33.0,0.0,0.0,0,0.0,,,,,,,,,,,
Lamar Jackson,QB,BAL,3678.0,24.0,821.0,5.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Las Vegas Raiders,DEF,LV,,,,,,,,,,,,,,,,,0,0,0,0,331.0
Laviska Shenault Jr.,WR,CAR,0.0,0.0,55.0,0.0,10.0,60.0,0.0,0.0,0,0.0,,,,,,,,,,,
Leonard Fournette,RB,BUF,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Logan Thomas,TE,SF,0.0,0.0,2.0,0.0,55.0,496.0,4.0,0.0,0,1.0,,,,,,,,,,,
Logan Woodside,QB,ATL,27.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Los Angeles Chargers,DEF,LAC,,,,,,,,,,,,,,,,,0,0,0,0,398.0
Los Angeles Rams,DEF,LAR,,,,,,,,,,,,,,,,,0,0,0,0,377.0
Lucas Havrisik,K,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,3.0,2.0,2.0,19.0,,,,,
Lucas Krull,TE,DEN,0.0,0.0,0.0,0.0,8.0,95.0,1.0,0.0,0,0.0,,,,,,,,,,,
Luke Musgrave,TE,GB,0.0,0.0,0.0,0.0,34.0,352.0,1.0,0.0,0,0.0,,,,,,,,,,,
Lynn Bowden Jr.,WR,NO,0.0,0.0,32.0,0.0,11.0,83.0,0.0,0.0,0,0.0,,,,,,,,,,,
Mac Jones,QB,NE,2120.0,10.0,96.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Mack Hollins,WR,ATL,0.0,0.0,0.0,0.0,18.0,251.0,0.0,0.0,0,0.0,,,,,,,,,,,
Malik Heath,WR,GB,0.0,0.0,0.0,0.0,15.0,125.0,1.0,0.0,0,0.0,,,,,,,,,,,
Malik Willis,QB,TEN,74.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Marcus Mariota,QB,PHI,164.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,45.0,544.0,6.0,0.0,0,0.0,,,,,,,,,,,
Marquez Valdes-Scantling,WR,KC,0.0,0.0,0.0,0.0,21.0,315.0,1.0,0.0,0,0.0,,,,,,,,,,,
Marquise Goodwin,WR,CLE,0.0,0.0,33.0,0.0,4.0,67.0,0.0,0.0,0,0.0,,,,,,,,,,,
Marvin Mims Jr.,WR,DEN,0.0,0.0,30.0,0.0,22.0,377.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Mason Crosby,K,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,2.0,0.0,1.0,6.0,,,,,
Mason Rudolph,QB,PIT,719.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Matt Ammendola,K,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,3.0,1.0,0.0,10.0,,,,,
Matt Breida,RB,NYG,0.0,0.0,151.0,1.0,17.0,88.0,0.0,0.0,0,0.0,,,,,,,,,,,
Matt Gay,K,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,9.0,7.0,8.0,35.0,,,,,
Matt Prater,K,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,7.0,6.0,9.0,22.0,,,,,
Matthew Stafford,QB,LAR,3965.0,24.0,65.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,,,,,,
Mecole Hardman Jr.,WR,KC,0.0,0.0,3.0,0.0,15.0,124.0,0.0,0.0,0,0.0,,,,,,,,,,,
Melvin Gordon III,RB,BAL,0.0,0.0,81.0,1.0,3.0,46.0,0.0,0.0,0,0.0,,,,,,,,,,,
Miami Dolphins,DEF,MIA,,,,,,,,,,,,,,,,,0,0,0,0,391.0
Michael Badgley,K,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,1.0,0.0,13.0,,,,,
Michael Carter,RB,ARI,0.0,0.0,187.0,0.0,24.0,101.0,1.0,0.0,0,0.0,,,,,,,,,,,
Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,34.0,418.0,2.0,0.0,0,0.0,,,,,,,,,,,
Michael Mayer,TE,LV,0.0,0.0,0.0,0.0,27.0,304.0,2.0,0.0,0,1.0,,,,,,,,,,,
Michael Pittman Jr.,WR,IND,0.0,0.0,0.0,0.0,109.0,1152.0,4.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Michael Thomas,WR,NO,0.0,0.0,0.0,0.0,39.0,448.0,1.0,0.0,0,0.0,,,,,,,,,,,
Michael Wilson,WR,ARI,0.0,0.0,0.0,0.0,38.0,565.0,3.0,0.0,0,1.0,,,,,,,,,,,
Mike Boone,RB,HOU,0.0,0.0,23.0,0.0,7.0,40.0,0.0,0.0,0,0.0,,,,,,,,,,,
Mike Evans,WR,TB,0.0,0.0,0.0,0.0,79.0,1255.0,13.0,0.0,0,0.0,,,,,,,,,,,
Mike Gesicki,TE,NE,0.0,0.0,0.0,0.0,29.0,244.0,2.0,0.0,0,0.0,,,,,,,,,,,
Mike White,QB,MIA,74.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Mike Williams,WR,LAC,0.0,0.0,3.0,0.0,19.0,249.0,1.0,0.0,0,0.0,,,,,,,,,,,
Miles Sanders,RB,CAR,0.0,0.0,432.0,1.0,27.0,154.0,0.0,0.0,0,0.0,,,,,,,,,,,
Minnesota Vikings,DEF,MIN,,,,,,,,,,,,,,,,,0,0,0,0,362.0
Mitchell Trubisky,QB,PIT,632.0,4.0,54.0,2.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
MyCole Pruitt,TE,ATL,0.0,0.0,0.0,0.0,9.0,110.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Najee Harris,RB,PIT,0.0,0.0,1035.0,8.0,29.0,170.0,0.0,0.0,0,0.0,,,,,,,,,,,
Nelson Agholor,WR,BAL,0.0,0.0,0.0,0.0,35.0,381.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
New England Patriots,DEF,NE,,,,,,,,,,,,,,,,,0,0,0,0,366.0
New Orleans Saints,DEF,NO,,,,,,,,,,,,,,,,,0,0,0,0,327.0
New York Giants,DEF,NYG,,,,,,,,,,,,,,,,,0,0,0,0,407.0
New York Jets,DEF,NYJ,,,,,,,,,,,,,,,,,0,0,0,0,355.0
Nick Chubb,RB,CLE,0.0,0.0,170.0,0.0,4.0,21.0,0.0,0.0,0,0.0,,,,,,,,,,,
Nick Folk,K,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,9.0,6.0,5.0,28.0,,,,,
Nick Mullens,QB,MIN,1306.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Nick Westbrook-Ikhine,WR,TEN,0.0,0.0,0.0,0.0,28.0,370.0,3.0,0.0,0,1.0,,,,,,,,,,,
Nico Collins,WR,HOU,0.0,0.0,7.0,0.0,80.0,1297.0,8.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Noah Brown,WR,HOU,0.0,0.0,-1.0,0.0,33.0,567.0,2.0,0.0,0,0.0,,,,,,,,,,,
Noah Fant,TE,SEA,0.0,0.0,0.0,0.0,32.0,414.0,0.0,0.0,0,0.0,,,,,,,,,,,
Noah Gray,TE,KC,0.0,0.0,1.0,0.0,28.0,305.0,2.0,0.0,0,0.0,,,,,,,,,,,
Odell Beckham Jr.,WR,BAL,0.0,0.0,0.0,0.0,35.0,565.0,3.0,0.0,0,0.0,,,,,,,,,,,
Olamide Zaccheaus,WR,PHI,0.0,0.0,0.0,0.0,10.0,164.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
PJ Walker,QB,CLE,674.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Parker Washington,WR,JAX,0.0,0.0,0.0,0.0,16.0,132.0,2.0,0.0,0,0.0,,,,,,,,,,,
Parris Campbell,WR,NYG,0.0,0.0,0.0,0.0,20.0,104.0,0.0,0.0,0,0.0,,,,,,,,,,,
Pat Freiermuth,TE,PIT,0.0,0.0,0.0,0.0,32.0,308.0,2.0,0.0,0,1.0,,,,,,,,,,,
Patrick Mahomes,QB,KC,4183.0,27.0,389.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Patrick Taylor Jr.,RB,GB,0.0,0.0,141.0,0.0,11.0,49.0,0.0,0.0,0,0.0,,,,,,,,,,,
Pharaoh Brown,TE,NE,0.0,0.0,0.0,0.0,13.0,208.0,1.0,0.0,0,0.0,,,,,,,,,,,
Philadelphia Eagles,DEF,PHI,,,,,,,,,,,,,,,,,0,0,0,0,428.0
Pierre Strong Jr.,RB,CLE,0.0,0.0,291.0,1.0,5.0,47.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Pittsburgh Steelers,DEF,PIT,,,,,,,,,,,,,,,,,0,0,0,0,324.0
Puka Nacua,WR,LAR,0.0,0.0,89.0,0.0,105.0,1486.0,6.0,0.0,0,0.0,,,,,,,,,,,
Quentin Johnston,WR,LAC,0.0,0.0,9.0,0.0,38.0,431.0,2.0,0.0,0,0.0,,,,,,,,,,,
Rachaad White,RB,TB,0.0,0.0,990.0,6.0,64.0,549.0,3.0,0.0,0,0.0,,,,,,,,,,,
Raheem Blackshear,RB,CAR,0.0,0.0,46.0,0.0,6.0,45.0,0.0,0.0,0,1.0,,,,,,,,,,,
Raheem Mostert,RB,MIA,0.0,0.0,1012.0,18.0,25.0,175.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Randy Bullock,K,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,2.0,1.0,10.0,,,,,
Rashaad Penny,RB,PHI,0.0,0.0,33.0,0.0,1.0,5.0,0.0,0.0,0,0.0,,,,,,,,,,,
Rashee Rice,WR,KC,0.0,0.0,-3.0,0.0,79.0,938.0,7.0,0.0,0,0.0,,,,,,,,,,,
Rashid Shaheed,WR,NO,0.0,0.0,37.0,0.0,46.0,719.0,5.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Rashod Bateman,WR,BAL,0.0,0.0,18.0,0.0,32.0,367.0,1.0,0.0,0,0.0,,,,,,,,,,,
Ray-Ray McCloud III,WR,SF,0.0,0.0,30.0,0.0,12.0,135.0,0.0,0.0,0,0.0,,,,,,,,,,,
Rhamondre Stevenson,RB,NE,0.0,0.0,619.0,4.0,38.0,238.0,0.0,0.0,0,0.0,,,,,,,,,,,
Richie James,WR,KC,0.0,0.0,0.0,0.0,10.0,114.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Rico Dowdle,RB,DAL,0.0,0.0,361.0,2.0,17.0,144.0,2.0,0.0,0,0.0,,,,,,,,,,,
Riley Patterson,K,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,11.0,2.0,1.0,41.0,,,,,
River Cracraft,WR,MIA,0.0,0.0,0.0,0.0,9.0,121.0,1.0,0.0,0,0.0,,,,,,,,,,,
Robbie Chosen,WR,MIA,0.0,0.0,0.0,0.0,4.0,126.0,1.0,0.0,0,0.0,,,,,,,,,,,
Robert Tonyan,TE,CHI,0.0,0.0,0.0,0.0,11.0,112.0,0.0,0.0,0,0.0,,,,,,,,,,,
Robert Woods,WR,HOU,0.0,0.0,7.0,0.0,40.0,426.0,1.0,0.0,0,0.0,,,,,,,,,,,
Romeo Doubs,WR,GB,0.0,0.0,0.0,0.0,59.0,674.0,8.0,0.0,0,0.0,,,,,,,,,,,
Rondale Moore,WR,ARI,0.0,0.0,178.0,1.0,40.0,352.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Ronnie Bell,WR,SF,0.0,0.0,0.0,0.0,6.0,68.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Ronnie Rivers,RB,LAR,0.0,0.0,129.0,0.0,5.0,22.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Roschon Johnson,RB,CHI,0.0,0.0,352.0,2.0,34.0,209.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Royce Freeman,RB,LAR,0.0,0.0,319.0,2.0,1.0,13.0,0.0,0.0,0,0.0,,,,,,,,,,,
Russell Wilson,QB,DEN,3070.0,26.0,341.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Ryan Tannehill,QB,TEN,1616.0,4.0,74.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Salvon Ahmed,RB,MIA,0.0,0.0,61.0,1.0,16.0,88.0,1.0,0.0,0,0.0,,,,,,,,,,,
Sam Darnold,QB,SF,297.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Sam Howell,QB,WSH,3946.0,21.0,263.0,5.0,1.0,4.0,0.0,0.0,0,1.0,,,,,,,,,,,
