timestamp,date_raw,team,type,player_added_raw,player_added_resolved,player_added_nfl_team,player_added_pos,player_dropped_raw,player_dropped_resolved,player_dropped_nfl_team,player_dropped_pos,counterparty_team,raw_line
2024-11-14T00:00:00,Nov 14,Let's Ride,waiver,Jauan Jennings,Jauan Jennings,MIN,WR,DJ Moore,DJ Moore,BUF,WR,,Jauan Jennings Min-WR (FA)/DJ Moore Buf-WR (TFA) — Let's Ride — Nov 14
2024-11-14T00:00:01,Nov 14,Let's Ride,waiver,Joshua Karty,Joshua Karty,ARI,K,Cairo Santos,Cairo Santos,CHI,K,,Joshua Karty Ari-K (FA)/Cairo Santos Chi-K (TFA) — Let's Ride — Nov 14
2024-11-20T00:00:00,Nov 20,Elite,waiver,,,,,Kirk Cousins,Kirk Cousins,LV,QB,,Kirk Cousins LV-QB (TFA) — Elite — Nov 20
2024-11-20T00:00:01,Nov 20,Elite,waiver,Josh Downs,Josh Downs,IND,WR,Amari Cooper,Amari Cooper,BUF,WR,,Josh Downs Ind-WR (FA)/Amari Cooper Buf-WR (TFA) — Elite — Nov 20
2024-11-20T00:00:02,Nov 20,Elite,waiver,Jason Myers,Jason Myers,SEA,K,Blake Grupe,Blake Grupe,IND,K,,Jason Myers Sea-K (FA)/Blake Grupe Ind-K (TFA) — Elite — Nov 20
2024-11-20T00:00:03,Nov 20,Elite,waiver,Bucky Irving,Bucky Irving,TB,RB,Braelon Allen,Braelon Allen,NYJ,RB,,Bucky Irving TB-RB (FA)/Braelon Allen NYJ-RB (TFA) — Elite — Nov 20
2024-11-20T00:00:04,Nov 20,Elite,waiver,David Njoku,David Njoku,CLE,TE,Kyle Pitts Sr.,Kyle Pitts,ATL,TE,,David Njoku Cle-TE (FA)/Kyle Pitts Sr. Atl-TE (TFA) — Elite — Nov 20
2024-11-20T00:00:05,Nov 20,Elite,waiver,Ladd McConkey,Ladd McConkey,LAC,WR,Khalil Shakir,Khalil Shakir,BUF,WR,,Ladd McConkey LAC-WR (FA)/Khalil Shakir Buf-WR (TFA) — Elite — Nov 20
2024-11-20T00:00:06,Nov 20,Elite,waiver,Kansas City Chiefs,Kansas City Chiefs,KC,DEF,,,,,,Chiefs KC-DEF (FA) — Elite — Nov 20
2024-11-20T00:00:07,Nov 20,Hoofers,waiver,Isiah Pacheco,Isiah Pacheco,DET,RB,Kareem Hunt,Kareem Hunt,KC,RB,,Isiah Pacheco Det-RB (FA)/Kareem Hunt KC-RB (TFA) — Hoofers — Nov 20
2024-11-20T00:00:08,Nov 20,Hoofers,waiver,Quentin Johnston,Quentin Johnston,LAC,WR,Drake London,Drake London,ATL,WR,,Quentin Johnston LAC-WR (FA)/Drake London Atl-WR (TFA) — Hoofers — Nov 20
2024-11-20T00:00:09,Nov 20,Hoofers,waiver,Washington Commanders,Washington Commanders,WAS,DEF,Detroit Lions,Detroit Lions,DET,DEF,,Commanders Was-DEF (FA)/Lions Det-DEF (TFA) — Hoofers — Nov 20
2024-11-20T00:00:10,Nov 20,ChronicMasterdeflatr,waiver,Cade Otton,Cade Otton,TB,TE,Tucker Kraft,Tucker Kraft,GB,TE,,Cade Otton TB-TE (FA)/Tucker Kraft GB-TE (TFA) — ChronicMasterdeflatr — Nov 20
2024-11-20T00:00:11,Nov 20,Elite,waiver,,,,,San Francisco 49ers,San Francisco 49ers,SF,DEF,,49ers SF-DEF (TFA) — Elite — Nov 20
2024-11-20T00:00:12,Nov 20,Elite,waiver,Kirk Cousins,Kirk Cousins,LV,QB,,,,,,Kirk Cousins LV-QB (FA) — Elite — Nov 20
2024-11-20T00:00:13,Nov 20,Redskins,waiver,Matt Gay,Matt Gay,LV,K,Tyler Bass,Tyler Bass,BUF,K,,Matt Gay LV-K (FA)/Tyler Bass Buf-K (TFA) — Redskins — Nov 20
2024-11-20T00:00:14,Nov 20,Redskins,waiver,Detroit Lions,Detroit Lions,DET,DEF,New Orleans Saints,New Orleans Saints,NO,DEF,,Lions Det-DEF (FA)/Saints NO-DEF (TFA) — Redskins — Nov 20
2024-11-20T00:00:15,Nov 20,Redskins,waiver,Drake London,Drake London,ATL,WR,Jordan Addison,Jordan Addison,MIN,WR,,Drake London Atl-WR (FA)/Jordan Addison Min-WR (TFA) — Redskins — Nov 20
2024-11-20T00:00:16,Nov 20,Greendawgs,waiver,Spencer Shrader,Spencer Shrader,IND,K,Younghoe Koo,Younghoe Koo,NYG,K,,Spencer Shrader Ind-K (FA)/Younghoe Koo NYG-K (TFA) — Greendawgs — Nov 20
2024-11-20T00:00:17,Nov 20,Greendawgs,waiver,Miami Dolphins,Miami Dolphins,MIA,DEF,Green Bay Packers,Green Bay Packers,GB,DEF,,Dolphins Mia-DEF (FA)/Packers GB-DEF (TFA) — Greendawgs — Nov 20
2024-11-20T00:00:18,Nov 20,Greendawgs,waiver,Jameson Williams,Jameson Williams,DET,WR,Raheem Mostert,Raheem Mostert,LV,RB,,Jameson Williams Det-WR (FA)/Raheem Mostert LV-RB (TFA) — Greendawgs — Nov 20
2024-11-20T00:00:19,Nov 20,Let's Ride,waiver,Devaughn Vele,Devaughn Vele,NO,WR,Darnell Mooney,Darnell Mooney,NYG,WR,,Devaughn Vele NO-WR (FA)/Darnell Mooney NYG-WR (TFA) — Let's Ride — Nov 20
2024-11-20T00:00:20,Nov 20,JBDA,waiver,Joey Slye,Joey Slye,TEN,K,Evan McPherson,Evan McPherson,CIN,K,,Joey Slye Ten-K (FA)/Evan McPherson Cin-K (TFA) — JBDA — Nov 20
2024-11-20T00:00:21,Nov 20,Sportos,waiver,Austin Seibert,Austin Seibert,WAS,K,Harrison Butker,Harrison Butker,KC,K,,Austin Seibert Was-K (FA)/Harrison Butker KC-K (TFA) — Sportos — Nov 20
2024-11-20T00:00:22,Nov 20,Sportos,waiver,Jonathon Brooks,Jonathon Brooks,CAR,RB,Dalton Kincaid,Dalton Kincaid,BUF,TE,,Jonathon Brooks Car-RB (FA)/Dalton Kincaid Buf-TE (TFA) — Sportos — Nov 20
2024-11-27T00:00:00,Nov 27,Let's Ride,waiver,Amari Cooper,Amari Cooper,BUF,WR,DeVonta Smith,DeVonta Smith,PHI,WR,,Amari Cooper Buf-WR (FA)/DeVonta Smith Phi-WR (TFA) — Let's Ride — Nov 27
2024-11-27T00:00:01,Nov 27,Let's Ride,waiver,Geno Smith,Geno Smith,NYJ,QB,Devaughn Vele,Devaughn Vele,NO,WR,,Geno Smith NYJ-QB (FA)/Devaughn Vele NO-WR (TFA) — Let's Ride — Nov 27
2024-11-27T00:00:02,Nov 27,Cardinals,waiver,Dallas Cowboys,Dallas Cowboys,DAL,DEF,Minnesota Vikings,Minnesota Vikings,MIN,DEF,,Cowboys Dal-DEF (FA)/Vikings Min-DEF (TFA) — Cardinals — Nov 27
2024-11-27T00:00:03,Nov 27,Elite,waiver,Jordan Addison,Jordan Addison,MIN,WR,Josh Downs,Josh Downs,IND,WR,,Jordan Addison Min-WR (FA)/Josh Downs Ind-WR (TFA) — Elite — Nov 27
2024-11-27T00:00:04,Nov 27,Sportos,waiver,Tyler Bass,Tyler Bass,BUF,K,Austin Seibert,Austin Seibert,WAS,K,,Tyler Bass Buf-K (FA)/Austin Seibert Was-K (TFA) — Sportos — Nov 27
2024-11-27T00:00:05,Nov 27,Sportos,waiver,DJ Moore,DJ Moore,BUF,WR,Cedric Tillman,Cedric Tillman,CLE,WR,,DJ Moore Buf-WR (FA)/Cedric Tillman Cle-WR (TFA) — Sportos — Nov 27
2024-11-27T00:00:06,Nov 27,Sportos,waiver,Taysom Hill,Taysom Hill,NO,QB,Jonathon Brooks,Jonathon Brooks,CAR,RB,,Taysom Hill NO-QB (FA)/Jonathon Brooks Car-RB (TFA) — Sportos — Nov 27
2024-11-27T00:00:07,Nov 27,Hoofers,waiver,DeVonta Smith,DeVonta Smith,PHI,WR,Russell Wilson,Russell Wilson,NYG,QB,,DeVonta Smith Phi-WR (FA)/Russell Wilson NYG-QB (TFA) — Hoofers — Nov 27
2024-11-27T00:00:08,Nov 27,Hoofers,waiver,Khalil Shakir,Khalil Shakir,BUF,WR,Mike Williams,Mike Williams,PIT,WR,,Khalil Shakir Buf-WR (FA)/Mike Williams Pit-WR (TFA) — Hoofers — Nov 27
2024-11-27T00:00:09,Nov 27,Hoofers,waiver,Darnell Mooney,Darnell Mooney,NYG,WR,DeVonta Smith,DeVonta Smith,PHI,WR,,Darnell Mooney NYG-WR (FA)/DeVonta Smith Phi-WR (TFA) — Hoofers — Nov 27
2024-11-27T00:00:10,Nov 27,Hoofers,waiver,Devaughn Vele,Devaughn Vele,NO,WR,Quentin Johnston,Quentin Johnston,LAC,WR,,Devaughn Vele NO-WR (FA)/Quentin Johnston LAC-WR (TFA) — Hoofers — Nov 27
2024-11-27T00:00:11,Nov 27,Hoofers,waiver,Seattle Seahawks,Seattle Seahawks,SEA,DEF,Washington Commanders,Washington Commanders,WAS,DEF,,Seahawks Sea-DEF (FA)/Commanders Was-DEF (TFA) — Hoofers — Nov 27
2024-11-27T00:00:12,Nov 27,Greendawgs,waiver,Buffalo Bills,Buffalo Bills,BUF,DEF,Miami Dolphins,Miami Dolphins,MIA,DEF,,Bills Buf-DEF (FA)/Dolphins Mia-DEF (TFA) — Greendawgs — Nov 27
2024-11-27T00:00:13,Nov 27,Greendawgs,waiver,Younghoe Koo,Younghoe Koo,NYG,K,Spencer Shrader,Spencer Shrader,IND,K,,Younghoe Koo NYG-K (FA)/Spencer Shrader Ind-K (TFA) — Greendawgs — Nov 27
2024-11-27T00:00:14,Nov 27,Greendawgs,waiver,Gus Edwards,Gus Edwards,LAC,RB,Austin Ekeler,Austin Ekeler,WAS,RB,,Gus Edwards LAC-RB (FA)/Austin Ekeler Was-RB (TFA) — Greendawgs — Nov 27
2024-11-27T00:00:15,Nov 27,Greendawgs,waiver,,,,,Jameson Williams,Jameson Williams,DET,WR,,Jameson Williams Det-WR (TFA) — Greendawgs — Nov 27
2024-11-27T00:00:16,Nov 27,Greendawgs,waiver,Rachaad White,Rachaad White,WAS,RB,,,,,,Rachaad White Was-RB (FA) — Greendawgs — Nov 27
2024-11-27T00:00:17,Nov 27,ChronicMasterdeflatr,waiver,Jameson Williams,Jameson Williams,DET,WR,Deebo Samuel,Deebo Samuel Sr.,SF,WR,,Jameson Williams Det-WR (FA)/Deebo Samuel SF-WR (TFA) — ChronicMasterdeflatr — Nov 27
2024-12-04T00:00:00,Dec 4,Greendawgs,waiver,,,,,J.K. Dobbins,J.K. Dobbins,DEN,RB,,J.K. Dobbins Den-RB (TFA) — Greendawgs — Dec 4
2024-12-04T00:00:01,Dec 4,Greendawgs,waiver,Isaac Guerendo,Isaac Guerendo,SF,RB,Gus Edwards,Gus Edwards,LAC,RB,,Isaac Guerendo SF-RB (FA)/Gus Edwards LAC-RB (TFA) — Greendawgs — Dec 4
2024-12-04T00:00:02,Dec 4,Greendawgs,waiver,Blake Grupe,Blake Grupe,IND,K,,,,,,Blake Grupe Ind-K (FA) — Greendawgs — Dec 4
2024-12-04T00:00:03,Dec 4,Greendawgs,waiver,Philadelphia Eagles,Philadelphia Eagles,PHI,DEF,Buffalo Bills,Buffalo Bills,BUF,DEF,,Eagles Phi-DEF (FA)/Bills Buf-DEF (TFA) — Greendawgs — Dec 4
2024-12-04T00:00:04,Dec 4,Greendawgs,waiver,Rico Dowdle,Rico Dowdle,PIT,RB,Rachaad White,Rachaad White,WAS,RB,,Rico Dowdle Pit-RB (FA)/Rachaad White Was-RB (TFA) — Greendawgs — Dec 4
2024-12-04T00:00:05,Dec 4,ChronicMasterdeflatr,waiver,Caleb Williams,Caleb Williams,CHI,QB,Drake Maye,Drake Maye,NE,QB,,Caleb Williams Chi-QB (FA)/Drake Maye NE-QB (TFA) — ChronicMasterdeflatr — Dec 4
2024-12-04T00:00:06,Dec 4,ChronicMasterdeflatr,waiver,Jerry Jeudy,Jerry Jeudy,CLE,WR,Jameson Williams,Jameson Williams,DET,WR,,Jerry Jeudy Cle-WR (FA)/Jameson Williams Det-WR (TFA) — ChronicMasterdeflatr — Dec 4
2024-12-04T00:00:07,Dec 4,ChronicMasterdeflatr,waiver,Jonnu Smith,Jonnu Smith,PIT,TE,Cade Otton,Cade Otton,TB,TE,,Jonnu Smith Pit-TE (FA)/Cade Otton TB-TE (TFA) — ChronicMasterdeflatr — Dec 4
2024-12-04T00:00:08,Dec 4,Elite,waiver,,,,,Javonte Williams,Javonte Williams,DAL,RB,,Javonte Williams Dal-RB (TFA) — Elite — Dec 4
2024-12-04T00:00:09,Dec 4,Elite,waiver,Tony Pollard,Tony Pollard,TEN,RB,,,,,,Tony Pollard Ten-RB (FA) — Elite — Dec 4
2024-12-04T00:00:10,Dec 4,Elite,waiver,,,,,Courtland Sutton,Courtland Sutton,DEN,WR,,Courtland Sutton Den-WR (TFA) — Elite — Dec 4
2024-12-04T00:00:11,Dec 4,Elite,waiver,Deebo Samuel,Deebo Samuel Sr.,SF,WR,,,,,,Deebo Samuel SF-WR (FA) — Elite — Dec 4
2024-12-04T00:00:12,Dec 4,Elite,waiver,,,,,Rhamondre Stevenson,Rhamondre Stevenson,NE,RB,,Rhamondre Stevenson NE-RB (TFA) — Elite — Dec 4
2024-12-04T00:00:13,Dec 4,Elite,waiver,Ray Davis,Ray Davis,BUF,RB,,,,,,Ray Davis Buf-RB (FA) — Elite — Dec 4
2024-12-04T00:00:14,Dec 4,Elite,waiver,,,,,Ray Davis,Ray Davis,BUF,RB,,Ray Davis Buf-RB (TFA) — Elite — Dec 4
2024-12-04T00:00:15,Dec 4,Elite,waiver,Travis Etienne Jr.,Travis Etienne,NO,RB,,,,,,Travis Etienne Jr. NO-RB (FA) — Elite — Dec 4
2024-12-04T00:00:16,Dec 4,Let's Ride,waiver,Jameson Williams,Jameson Williams,DET,WR,Jauan Jennings,Jauan Jennings,MIN,WR,,Jameson Williams Det-WR (FA)/Jauan Jennings Min-WR (TFA) — Let's Ride — Dec 4
2024-12-04T00:00:17,Dec 4,Hoofers,waiver,Courtland Sutton,Courtland Sutton,DEN,WR,Devaughn Vele,Devaughn Vele,NO,WR,,Courtland Sutton Den-WR (FA)/Devaughn Vele NO-WR (TFA) — Hoofers — Dec 4
2024-12-04T00:00:18,Dec 4,Hoofers,waiver,Tennessee Titans,Tennessee Titans,TEN,DEF,Seattle Seahawks,Seattle Seahawks,SEA,DEF,,Titans Ten-DEF (FA)/Seahawks Sea-DEF (TFA) — Hoofers — Dec 4
2024-12-04T00:00:19,Dec 4,Hoofers,waiver,DeVonta Smith,DeVonta Smith,PHI,WR,Zay Flowers,Zay Flowers,BAL,WR,,DeVonta Smith Phi-WR (FA)/Zay Flowers Bal-WR (TFA) — Hoofers — Dec 4
2024-12-04T00:00:20,Dec 4,Sportos,waiver,Taysom Hill,Taysom Hill,NO,QB,,,,,,Taysom Hill NO-QB/TE (TFA) — Sportos — Dec 4
2024-12-04T00:00:21,Dec 4,Sportos,waiver,Rachaad White,Rachaad White,WAS,RB,Christian McCaffrey,Christian McCaffrey,SF,RB,,Rachaad White Was-RB (FA)/Christian McCaffrey SF-RB (TFA) — Sportos — Dec 4
2024-12-04T00:00:22,Dec 4,Sportos,waiver,Jonathon Brooks,Jonathon Brooks,CAR,RB,,,,,,Jonathon Brooks Car-RB (FA) — Sportos — Dec 4
2024-12-04T00:00:23,Dec 4,Sportos,waiver,Matthew Wright,Matthew Wright,BUF,K,Ka'imi Fairbairn,Ka'imi Fairbairn,HOU,K,,Matthew Wright Buf-K (FA)/Ka'imi Fairbairn Hou-K (TFA) — Sportos — Dec 4
2024-12-04T00:00:24,Dec 4,JBDA,waiver,Russell Wilson,Russell Wilson,NYG,QB,C.J. Stroud,C.J. Stroud,HOU,QB,,Russell Wilson NYG-QB (FA)/C.J. Stroud Hou-QB (TFA) — JBDA — Dec 4
2024-12-04T00:00:25,Dec 4,JBDA,waiver,Christian Watson,Christian Watson,GB,WR,Tank Dell,Tank Dell,HOU,WR,,Christian Watson GB-WR (FA)/Tank Dell Hou-WR (TFA) — JBDA — Dec 4
2024-12-04T00:00:26,Dec 4,JBDA,waiver,Daniel Carlson,Daniel Carlson,LV,K,Joey Slye,Joey Slye,TEN,K,,Daniel Carlson LV-K (FA)/Joey Slye Ten-K (TFA) — JBDA — Dec 4
2024-12-04T00:00:27,Dec 4,JBDA,waiver,Minnesota Vikings,Minnesota Vikings,MIN,DEF,Houston Texans,Houston Texans,HOU,DEF,,Vikings Min-DEF (FA)/Texans Hou-DEF (TFA) — JBDA — Dec 4
2024-12-04T00:00:28,Dec 4,Redskins,waiver,Cade York,Cade York,NYJ,K,Matt Gay,Matt Gay,LV,K,,Cade York NYJ-K (FA)/Matt Gay LV-K (TFA) — Redskins — Dec 4
2024-12-05T00:00:00,Dec 5,Cardinals,waiver,New Orleans Saints,New Orleans Saints,NO,DEF,Dallas Cowboys,Dallas Cowboys,DAL,DEF,,Saints NO-DEF (FA)/Cowboys Dal-DEF (TFA) — Cardinals — Dec 5
2024-12-11T00:00:00,Dec 11,JBDA,waiver,Jauan Jennings,Jauan Jennings,MIN,WR,Christian Watson,Christian Watson,GB,WR,,Jauan Jennings Min-WR (FA)/Christian Watson GB-WR (TFA) — JBDA — Dec 11
2024-12-11T00:00:01,Dec 11,JBDA,waiver,Ka'imi Fairbairn,Ka'imi Fairbairn,HOU,K,Daniel Carlson,Daniel Carlson,LV,K,,Ka'imi Fairbairn Hou-K (FA)/Daniel Carlson LV-K (TFA) — JBDA — Dec 11
2024-12-11T00:00:02,Dec 11,Redskins,waiver,Sincere McCormick,Sincere McCormick,SF,RB,Nick Chubb,Nick Chubb,HOU,RB,,Sincere McCormick SF-RB (FA)/Nick Chubb Hou-RB (TFA) — Redskins — Dec 11
2024-12-11T00:00:03,Dec 11,Cardinals,waiver,Braelon Allen,Braelon Allen,NYJ,RB,Aaron Rodgers,Aaron Rodgers,PIT,QB,,Braelon Allen NYJ-RB (FA)/Aaron Rodgers Pit-QB (TFA) — Cardinals — Dec 11
2024-12-11T00:00:04,Dec 11,Cardinals,waiver,Baltimore Ravens,Baltimore Ravens,BAL,DEF,New Orleans Saints,New Orleans Saints,NO,DEF,,Ravens Bal-DEF (FA)/Saints NO-DEF (TFA) — Cardinals — Dec 11
2024-12-11T00:00:05,Dec 11,Greendawgs,waiver,Zach Charbonnet,Zach Charbonnet,SEA,RB,Blake Grupe,Blake Grupe,IND,K,,Zach Charbonnet Sea-RB (FA)/Blake Grupe Ind-K (TFA) — Greendawgs — Dec 11
2024-12-11T00:00:06,Dec 11,Greendawgs,waiver,New York Jets,New York Jets,NYJ,DEF,Philadelphia Eagles,Philadelphia Eagles,PHI,DEF,,Jets NYJ-DEF (FA)/Eagles Phi-DEF (TFA) — Greendawgs — Dec 11
2024-12-11T00:00:07,Dec 11,Elite,waiver,Rhamondre Stevenson,Rhamondre Stevenson,NE,RB,Tony Pollard,Tony Pollard,TEN,RB,,Rhamondre Stevenson NE-RB (FA)/Tony Pollard Ten-RB (TFA) — Elite — Dec 11
2024-12-11T00:00:08,Dec 11,Elite,waiver,Zay Flowers,Zay Flowers,BAL,WR,Ladd McConkey,Ladd McConkey,LAC,WR,,Zay Flowers Bal-WR (FA)/Ladd McConkey LAC-WR (TFA) — Elite — Dec 11
2024-12-11T00:00:09,Dec 11,Let's Ride,waiver,Keenan Allen,Keenan Allen,LAC,WR,Geno Smith,Geno Smith,NYJ,QB,,Keenan Allen LAC-WR (FA)/Geno Smith NYJ-QB (TFA) — Let's Ride — Dec 11
2024-12-11T00:00:10,Dec 11,Sportos,waiver,Harrison Butker,Harrison Butker,KC,K,Matthew Wright,Matthew Wright,BUF,K,,Harrison Butker KC-K (FA)/Matthew Wright Buf-K (TFA) — Sportos — Dec 11
2024-12-11T00:00:11,Dec 11,Sportos,waiver,,,,,Jonathon Brooks,Jonathon Brooks,CAR,RB,,Jonathon Brooks Car-RB (TFA) — Sportos — Dec 11
2024-12-11T00:00:12,Dec 11,Sportos,waiver,Ladd McConkey,Ladd McConkey,LAC,WR,,,,,,Ladd McConkey LAC-WR (FA) — Sportos — Dec 11
2024-12-11T00:00:13,Dec 11,Hoofers,waiver,Washington Commanders,Washington Commanders,WAS,DEF,Tennessee Titans,Tennessee Titans,TEN,DEF,,Commanders Was-DEF (FA)/Titans Ten-DEF (TFA) — Hoofers — Dec 11
2024-12-11T00:00:14,Dec 11,Hoofers,waiver,Patrick Taylor Jr.,Patrick Taylor,SF,RB,Isiah Pacheco,Isiah Pacheco,DET,RB,,Patrick Taylor Jr. SF-RB (FA)/Isiah Pacheco Det-RB (TFA) — Hoofers — Dec 11
2024-12-18T00:00:00,Dec 18,Redskins,waiver,Rashod Bateman,Rashod Bateman,BAL,WR,Sincere McCormick,Sincere McCormick,SF,RB,,Rashod Bateman Bal-WR (FA)/Sincere McCormick SF-RB (TFA) — Redskins — Dec 18
2024-12-18T00:00:01,Dec 18,Redskins,waiver,Green Bay Packers,Green Bay Packers,GB,DEF,Detroit Lions,Detroit Lions,DET,DEF,,Packers GB-DEF (FA)/Lions Det-DEF (TFA) — Redskins — Dec 18
2024-12-18T00:00:02,Dec 18,Elite,waiver,Keon Coleman,Keon Coleman,BUF,WR,DK Metcalf,DK Metcalf,PIT,WR,,Keon Coleman Buf-WR (FA)/DK Metcalf Pit-WR (TFA) — Elite — Dec 18
2024-12-18T00:00:03,Dec 18,Elite,waiver,C.J. Stroud,C.J. Stroud,HOU,QB,Kirk Cousins,Kirk Cousins,LV,QB,,C.J. Stroud Hou-QB (FA)/Kirk Cousins LV-QB (TFA) — Elite — Dec 18
2024-12-18T00:00:04,Dec 18,Greendawgs,waiver,Jalen McMillan,Jalen McMillan,TB,WR,Calvin Ridley,Calvin Ridley,TEN,WR,,Jalen McMillan TB-WR (FA)/Calvin Ridley Ten-WR (TFA) — Greendawgs — Dec 18
2024-12-18T00:00:05,Dec 18,Greendawgs,waiver,Detroit Lions,Detroit Lions,DET,DEF,New York Jets,New York Jets,NYJ,DEF,,Lions Det-DEF (FA)/Jets NYJ-DEF (TFA) — Greendawgs — Dec 18
2024-12-18T00:00:06,Dec 18,Greendawgs,waiver,Will Reichard,Will Reichard,MIN,K,Younghoe Koo,Younghoe Koo,NYG,K,,Will Reichard Min-K (FA)/Younghoe Koo NYG-K (TFA) — Greendawgs — Dec 18
2024-12-18T00:00:07,Dec 18,Sportos,waiver,Michael Penix Jr.,Michael Penix Jr.,ATL,QB,Justin Herbert,Justin Herbert,LAC,QB,,Michael Penix Jr. Atl-QB (FA)/Justin Herbert LAC-QB (TFA) — Sportos — Dec 18
2024-12-18T00:00:08,Dec 18,Sportos,waiver,Jerome Ford,Jerome Ford,WAS,RB,Rachaad White,Rachaad White,WAS,RB,,Jerome Ford Was-RB (FA)/Rachaad White Was-RB (TFA) — Sportos — Dec 18
2024-12-18T00:00:09,Dec 18,Cardinals,waiver,Tony Pollard,Tony Pollard,TEN,RB,Braelon Allen,Braelon Allen,NYJ,RB,,Tony Pollard Ten-RB (FA)/Braelon Allen NYJ-RB (TFA) — Cardinals — Dec 18
2024-12-18T00:00:10,Dec 18,Cardinals,waiver,Atlanta Falcons,Atlanta Falcons,ATL,DEF,Baltimore Ravens,Baltimore Ravens,BAL,DEF,,Falcons Atl-DEF (FA)/Ravens Bal-DEF (TFA) — Cardinals — Dec 18
2024-12-18T00:00:11,Dec 18,Hoofers,waiver,Buffalo Bills,Buffalo Bills,BUF,DEF,Washington Commanders,Washington Commanders,WAS,DEF,,Bills Buf-DEF (FA)/Commanders Was-DEF (TFA) — Hoofers — Dec 18
2024-12-18T00:00:12,Dec 18,Hoofers,waiver,Tyjae Spears,Tyjae Spears,TEN,RB,Patrick Taylor Jr.,Patrick Taylor,SF,RB,,Tyjae Spears Ten-RB (FA)/Patrick Taylor Jr. SF-RB (TFA) — Hoofers — Dec 18
2024-12-18T00:00:13,Dec 18,ChronicMasterdeflatr,waiver,Drake Maye,Drake Maye,NE,QB,Caleb Williams,Caleb Williams,CHI,QB,,Drake Maye NE-QB (FA)/Caleb Williams Chi-QB (TFA) — ChronicMasterdeflatr — Dec 18
2024-12-18T00:00:14,Dec 18,Let's Ride,waiver,Indianapolis Colts,Indianapolis Colts,IND,DEF,Los Angeles Chargers,Los Angeles Chargers,LAC,DEF,,Colts Ind-DEF (FA)/Chargers LAC-DEF (TFA) — Let's Ride — Dec 18
2024-12-19T00:00:00,Dec 19,JBDA,waiver,Arizona Cardinals,Arizona Cardinals,ARI,DEF,Minnesota Vikings,Minnesota Vikings,MIN,DEF,,Cardinals Ari-DEF (FA)/Vikings Min-DEF (TFA) — JBDA — Dec 19
2024-12-24T00:00:00,Dec 24,Hoofers,waiver,Los Angeles Rams,Los Angeles Rams,LA,DEF,Buffalo Bills,Buffalo Bills,BUF,DEF,,Rams LAR-DEF (FA)/Bills Buf-DEF (TFA) — Hoofers — Dec 24
2024-12-24T00:00:01,Dec 24,Hoofers,waiver,DK Metcalf,DK Metcalf,PIT,WR,Khalil Shakir,Khalil Shakir,BUF,WR,,DK Metcalf Pit-WR (FA)/Khalil Shakir Buf-WR (TFA) — Hoofers — Dec 24
2024-12-24T00:00:02,Dec 24,Hoofers,waiver,Geno Smith,Geno Smith,NYJ,QB,DeAndre Hopkins,DeAndre Hopkins,BAL,WR,,Geno Smith NYJ-QB (FA)/DeAndre Hopkins Bal-WR (TFA) — Hoofers — Dec 24
2024-12-24T00:00:03,Dec 24,Sportos,waiver,Philadelphia Eagles,Philadelphia Eagles,PHI,DEF,Denver Broncos,Denver Broncos,DEN,DEF,,Eagles Phi-DEF (FA)/Broncos Den-DEF (TFA) — Sportos — Dec 24
2024-12-24T00:00:04,Dec 24,Sportos,waiver,Justin Herbert,Justin Herbert,LAC,QB,Michael Penix Jr.,Michael Penix Jr.,ATL,QB,,Justin Herbert LAC-QB (FA)/Michael Penix Jr. Atl-QB (TFA) — Sportos — Dec 24
2024-12-24T00:00:05,Dec 24,Cardinals,waiver,Miami Dolphins,Miami Dolphins,MIA,DEF,Atlanta Falcons,Atlanta Falcons,ATL,DEF,,Dolphins Mia-DEF (FA)/Falcons Atl-DEF (TFA) — Cardinals — Dec 24
2024-12-24T00:00:06,Dec 24,JBDA,waiver,Baltimore Ravens,Baltimore Ravens,BAL,DEF,Arizona Cardinals,Arizona Cardinals,ARI,DEF,,Ravens Bal-DEF (FA)/Cardinals Ari-DEF (TFA) — JBDA — Dec 24
2024-12-24T00:00:07,Dec 24,Elite,waiver,Devaughn Vele,Devaughn Vele,NO,WR,,,,,,Devaughn Vele NO-WR (FA) — Elite — Dec 24
2024-12-24T00:00:08,Dec 24,Elite,waiver,,,,,C.J. Stroud,C.J. Stroud,HOU,QB,,C.J. Stroud Hou-QB (TFA) — Elite — Dec 24
2024-12-24T00:00:09,Dec 24,Elite,waiver,Buffalo Bills,Buffalo Bills,BUF,DEF,Kansas City Chiefs,Kansas City Chiefs,KC,DEF,,Bills Buf-DEF (FA)/Chiefs KC-DEF (TFA) — Elite — Dec 24
2024-12-24T00:00:10,Dec 24,ChronicMasterdeflatr,waiver,Xavier Worthy,Xavier Worthy,KC,WR,Jerry Jeudy,Jerry Jeudy,CLE,WR,,Xavier Worthy KC-WR (FA)/Jerry Jeudy Cle-WR (TFA) — ChronicMasterdeflatr — Dec 24
2024-12-24T00:00:11,Dec 24,ChronicMasterdeflatr,waiver,Anthony Richardson Sr.,Anthony Richardson,IND,QB,David Montgomery,David Montgomery,HOU,RB,,Anthony Richardson Sr. Ind-QB (FA)/David Montgomery Hou-RB (TFA) — ChronicMasterdeflatr — Dec 24
