name,position,team,pass_yds,pass_td,rush_yds,rush_td,rec,rec_yds,rec_td,return_td,off_fumble_return_td,two_pt,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50_plus,pat_made,def_td,def_safety,def_return_td,def_xp_returned,def_points_allowed
A.J. Brown,WR,TEN,0.0,0.0,10.0,0.0,63.0,869.0,5.0,0.0,0,0.0,,,,,,,,,,,
A.J. Green,WR,ARI,0.0,0.0,0.0,0.0,54.0,848.0,3.0,0.0,0,0.0,,,,,,,,,,,
AJ Dillon,RB,GB,0.0,0.0,803.0,5.0,34.0,313.0,2.0,0.0,0,0.0,,,,,,,,,,,
Aaron Jones Sr.,RB,GB,0.0,0.0,799.0,4.0,52.0,391.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Aaron Rodgers,QB,GB,4115.0,37.0,101.0,3.0,1.0,-4.0,0.0,0.0,0,0.0,,,,,,,,,,,
Adam Humphries,WR,WSH,0.0,0.0,0.0,0.0,41.0,383.0,0.0,0.0,0,0.0,,,,,,,,,,,
Adam Shaheen,TE,MIA,0.0,0.0,0.0,0.0,12.0,110.0,0.0,0.0,0,0.0,,,,,,,,,,,
Adam Thielen,WR,MIN,,,,0.0,,,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Adam Trautman,TE,NO,0.0,0.0,0.0,0.0,27.0,263.0,2.0,0.0,0,0.0,,,,,,,,,,,
Albert Okwuegbunam Jr.,TE,DEN,0.0,0.0,0.0,0.0,33.0,330.0,2.0,0.0,0,0.0,,,,,,,,,,,
Albert Wilson,WR,MIA,0.0,0.0,17.0,0.0,25.0,213.0,0.0,0.0,0,0.0,,,,,,,,,,,
Aldrick Rosas,K,DET,,,,0.0,,,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,,,,,
Alex Armah,RB,WSH,0.0,0.0,21.0,0.0,1.0,1.0,1.0,0.0,0,0.0,,,,,,,,,,,
Alex Erickson,WR,CAR,0.0,0.0,0.0,0.0,3.0,55.0,0.0,0.0,0,0.0,,,,,,,,,,,
Alexander Mattison,RB,MIN,0.0,0.0,491.0,3.0,32.0,228.0,1.0,0.0,0,0.0,,,,,,,,,,,
Allen Lazard,WR,GB,0.0,0.0,32.0,0.0,40.0,513.0,8.0,0.0,0,0.0,,,,,,,,,,,
Alvin Kamara,RB,NO,0.0,0.0,898.0,4.0,47.0,439.0,5.0,0.0,0,0.0,,,,,,,,,,,
Amari Cooper,WR,DAL,0.0,0.0,0.0,0.0,68.0,865.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Amari Rodgers,WR,GB,0.0,0.0,11.0,0.0,4.0,45.0,0.0,0.0,0,0.0,,,,,,,,,,,
Ameer Abdullah,RB,CAR,0.0,0.0,166.0,0.0,38.0,289.0,1.0,0.0,0,0.0,,,,,,,,,,,
Amon-Ra St. Brown,WR,DET,0.0,0.0,61.0,1.0,90.0,912.0,5.0,0.0,0,2.0,,,,,,,,,,,
Andre Roberts,WR,LAC,0.0,0.0,19.0,0.0,1.0,35.0,0.0,1.0,0,0.0,,,,,,,,,,,
Andy Dalton,QB,PHI,1515.0,8.0,76.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Anthony Firkser,TE,TEN,0.0,0.0,0.0,0.0,34.0,291.0,2.0,0.0,0,0.0,,,,,,,,,,,
Anthony Schwartz,WR,CLE,0.0,0.0,39.0,0.0,10.0,135.0,1.0,0.0,0,0.0,,,,,,,,,,,
Antoine Wesley,WR,ARI,0.0,0.0,0.0,0.0,19.0,208.0,3.0,0.0,0,0.0,,,,,,,,,,,
Antonio Gibson,RB,WSH,0.0,0.0,1037.0,7.0,42.0,294.0,3.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Antony Auclair,TE,HOU,0.0,0.0,0.0,0.0,5.0,47.0,1.0,0.0,0,0.0,,,,,,,,,,,
Arizona Cardinals,DEF,ARI,,,,,,,,,,,,,,,,,0,0,0,0,366.0
Ashton Dulin,WR,IND,0.0,0.0,32.0,0.0,13.0,173.0,2.0,0.0,0,0.0,,,,,,,,,,,
Atlanta Falcons,DEF,ATL,,,,,,,,,,,,,,,,,0,0,0,0,459.0
Austin Ekeler,RB,LAC,0.0,0.0,911.0,12.0,70.0,647.0,8.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Austin Hooper,TE,CLE,0.0,0.0,0.0,0.0,38.0,345.0,3.0,0.0,0,1.0,,,,,,,,,,,
Austin Seibert,K,DET,,,,0.0,,,0.0,0.0,0,0.0,0.0,0.0,4.0,5.0,1.0,5.0,,,,,
Austin Walter,RB,NYJ,0.0,0.0,101.0,1.0,2.0,9.0,0.0,0.0,0,0.0,,,,,,,,,,,
Baltimore Ravens,DEF,BAL,,,,,,,,,,,,,,,,,0,0,0,0,392.0
Ben Roethlisberger,QB,PIT,3740.0,22.0,5.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Ben Skowronek,WR,LAR,0.0,0.0,0.0,0.0,11.0,133.0,0.0,0.0,0,0.0,,,,,,,,,,,
Benny Snell Jr.,RB,PIT,0.0,0.0,98.0,0.0,2.0,13.0,0.0,0.0,0,0.0,,,,,,,,,,,
Blaine Gabbert,QB,TB,67.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Blake Bell,TE,KC,0.0,0.0,10.0,0.0,9.0,87.0,0.0,0.0,0,0.0,,,,,,,,,,,
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,11.0,96.0,2.0,0.0,0,0.0,,,,,,,,,,,
Boston Scott,RB,PHI,0.0,0.0,373.0,7.0,13.0,83.0,0.0,0.0,0,0.0,,,,,,,,,,,
Brandin Cooks,WR,HOU,0.0,0.0,21.0,0.0,90.0,1037.0,6.0,0.0,0,0.0,,,,,,,,,,,
Brandon Aiyuk,WR,SF,0.0,0.0,17.0,0.0,56.0,826.0,5.0,0.0,0,1.0,,,,,,,,,,,
Brandon Allen,QB,CIN,149.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Brandon Bolden,RB,NE,0.0,0.0,226.0,1.0,41.0,405.0,2.0,0.0,0,1.0,,,,,,,,,,,
Brandon McManus,K,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,6.0,8.0,5.0,33.0,,,,,
Brandon Zylstra,WR,CAR,0.0,0.0,0.0,0.0,18.0,250.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Breshad Perriman,WR,TB,0.0,0.0,-3.0,0.0,11.0,167.0,1.0,0.0,0,0.0,,,,,,,,,,,
Brett Maher,K,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,8.0,4.0,0.0,10.0,,,,,
Brevin Jordan,TE,HOU,0.0,0.0,0.0,0.0,20.0,178.0,3.0,0.0,0,0.0,,,,,,,,,,,
Brian Hoyer,QB,NE,227.0,1.0,-8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Brian Johnson,K,WSH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,3.0,1.0,1.0,9.0,,,,,
Brock Wright,TE,DET,0.0,0.0,0.0,0.0,12.0,117.0,2.0,0.0,0,0.0,,,,,,,,,,,
