name,position,team,games_played,pass_yds,pass_td,pass_att,pass_cmp,pass_int,rush_yds,rush_td,carries,rec,rec_yds,rec_td,targets,return_td,off_fumble_return_td,two_pt,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50_plus,fg_60_plus,pat_made,def_td,def_safety,def_return_td,def_xp_returned,def_points_allowed
Marqise Lee,WR,JAX,4,0,0,0,0,0,1,0,1,3,18,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Marquez Valdes-Scantling,WR,GB,15,0,0,0,0,0,9,0,2,26,452,2,56,0,0,0,0,0,0,0,0,0,0,,,,,
Marquise Brown,WR,BAL,14,0,0,0,0,0,0,0,0,46,584,7,71,0,0,0,0,0,0,0,0,0,0,,,,,
Marquise Goodwin,WR,SF,8,0,0,0,0,0,15,0,1,12,186,1,21,0,0,0,0,0,0,0,0,0,0,,,,,
Marshawn Lynch,RB,SEA,1,0,0,0,0,0,34,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Marvin Hall,WR,DET,7,0,0,0,0,0,7,0,1,7,261,1,11,0,0,0,0,0,0,0,0,0,0,,,,,
Marvin Jones,WR,DET,13,0,0,0,0,0,0,0,2,62,779,9,91,0,0,0,0,0,0,0,0,0,0,,,,,
Mason Crosby,K,GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,7,1,0,40,,,,,
Mason Rudolph,QB,PIT,10,1765,13,283,176,9,42,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Matt Barkley,QB,BUF,2,359,0,51,27,3,-4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Matt Breida,RB,SF,12,0,0,0,0,0,623,1,123,19,120,1,22,0,0,0,0,0,0,0,0,0,0,,,,,
Matt Bryant,K,ATL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,14,,,,,
Matt Gay,K,TB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,5,0,43,,,,,
Matt LaCosse,TE,NE,8,0,0,0,0,0,0,0,0,13,131,1,19,0,0,0,0,0,0,0,0,0,0,,,,,
Matt Moore,QB,KC,6,659,4,91,59,0,-1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Matt Prater,K,DET,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,6,7,0,35,,,,,
Matt Ryan,QB,ATL,15,4466,26,616,408,14,147,1,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Matt Schaub,QB,ATL,5,580,3,67,50,1,-3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Matthew Slater,WR,NE,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,
Matthew Stafford,QB,DET,8,2499,19,291,187,5,66,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Maxx Williams,TE,ARI,13,0,0,0,0,0,0,0,0,15,202,1,19,0,0,0,0,0,0,0,0,0,0,,,,,
Mecole Hardman,WR,KC,16,0,0,0,0,0,17,0,4,26,538,6,41,1,0,0,0,0,0,0,0,0,0,,,,,
Melvin Gordon,RB,LAC,12,0,0,0,0,0,612,8,162,42,296,1,55,0,0,0,0,0,0,0,0,0,0,,,,,
Miami Dolphins,DEF,MIA,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,494.0
Michael Crabtree,WR,ARI,2,0,0,0,0,0,0,0,0,4,22,0,5,0,0,0,0,0,0,0,0,0,0,,,,,
Michael Gallup,WR,DAL,14,0,0,0,0,0,0,0,0,66,1107,6,113,0,0,0,0,0,0,0,0,0,0,,,,,
Michael Thomas,WR,NO,16,0,0,0,0,0,-9,0,1,149,1725,9,185,0,0,0,0,0,0,0,0,0,0,,,,,
Michael Walker,WR,JAX,7,0,0,0,0,0,0,0,0,2,15,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Mike Badgley,K,LAC,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,0,0,19,,,,,
Mike Boone,RB,MIN,8,0,0,0,0,0,273,3,49,3,17,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Mike Davis,RB,CAR,6,0,0,0,0,0,27,0,13,7,22,0,8,0,0,0,0,0,0,0,0,0,0,,,,,
Mike Evans,WR,TB,13,0,0,0,0,0,0,0,0,67,1157,8,118,0,0,1,0,0,0,0,0,0,0,,,,,
Mike Gesicki,TE,MIA,15,0,0,0,0,0,0,0,0,51,570,5,89,0,0,0,0,0,0,0,0,0,0,,,,,
Mike Glennon,QB,LV,2,56,1,10,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Mike Nugent,K,NE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,15,,,,,
Mike Thomas,WR,LA,7,0,0,0,0,0,0,0,0,2,14,0,5,0,0,0,0,0,0,0,0,0,0,,,,,
Mike Williams,WR,LAC,15,0,0,0,0,0,2,0,1,49,1001,2,90,0,0,0,0,0,0,0,0,0,0,,,,,
Miles Boykin,WR,BAL,12,0,0,0,0,0,0,0,0,13,198,3,22,0,0,0,0,0,0,0,0,0,0,,,,,
Miles Sanders,RB,PHI,16,0,0,0,0,0,818,3,179,50,509,3,63,0,0,1,0,0,0,0,0,0,0,,,,,
Minnesota Vikings,DEF,MIN,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,303.0
Mitchell Trubisky,QB,CHI,15,3138,17,516,326,10,193,2,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Mo Alie-Cox,TE,IND,10,0,0,0,0,0,0,0,0,8,93,0,11,0,0,0,0,0,0,0,0,0,0,,,,,
Mohamed Sanu,WR,NE,15,0,0,0,0,0,11,0,3,59,520,2,89,0,0,0,0,0,0,0,0,0,0,,,,,
MyCole Pruitt,TE,TEN,9,0,0,0,0,0,0,0,0,6,90,1,8,0,0,0,0,0,0,0,0,0,0,,,,,
Myles Gaskin,RB,MIA,7,0,0,0,0,0,133,1,36,7,51,0,12,0,0,0,0,0,0,0,0,0,0,,,,,
N'Keal Harry,TE,NE,7,0,0,0,0,0,49,0,5,12,105,2,24,0,0,0,0,0,0,0,0,0,0,,,,,
Nelson Agholor,WR,PHI,11,0,0,0,0,0,7,0,2,39,363,3,69,0,0,1,0,0,0,0,0,0,0,,,,,
New England Patriots,DEF,NE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,225.0
New Orleans Saints,DEF,NO,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,341.0
New York Giants,DEF,NYG,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,451.0
New York Jets,DEF,NYJ,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,359.0
Nick Bawden,RB,DET,7,0,0,0,0,0,0,0,0,4,17,0,6,0,0,0,0,0,0,0,0,0,0,,,,,
Nick Boyle,TE,BAL,15,0,0,0,0,0,0,0,0,31,321,2,43,0,0,0,0,0,0,0,0,0,0,,,,,
Nick Chubb,RB,CLE,16,0,0,0,0,0,1494,8,298,36,278,0,49,0,0,0,0,0,0,0,0,0,0,,,,,
Nick Foles,QB,JAX,4,736,3,117,77,2,23,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Nick Folk,K,NE,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,4,1,0,12,,,,,
Nick Mullens,QB,SF,1,0,0,0,0,0,-3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Nick O'Leary,TE,JAX,8,0,0,0,0,0,0,0,0,13,109,1,18,0,0,0,0,0,0,0,0,0,0,,,,,
Nick Vannett,TE,PIT,14,0,0,0,0,0,0,0,0,17,166,0,22,0,0,0,0,0,0,0,0,0,0,,,,,
Noah Fant,TE,DEN,16,0,0,0,0,0,-12,0,3,40,562,3,66,0,0,0,0,0,0,0,0,0,0,,,,,
Nsimba Webster,WR,LA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Nyheim Hines,RB,IND,16,0,0,0,0,0,199,2,52,44,320,0,58,2,0,0,0,0,0,0,0,0,0,,,,,
O.J. Howard,TE,TB,14,0,0,0,0,0,0,0,0,34,459,1,53,0,0,0,0,0,0,0,0,0,0,,,,,
Oakland Raiders,DEF,OAK,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,419.0
Odell Beckham Jr.,WR,CLE,16,20,0,2,1,0,10,0,3,74,1035,4,133,0,0,0,0,0,0,0,0,0,0,,,,,
Olamide Zaccheaus,WR,ATL,6,0,0,0,0,0,0,0,0,3,115,1,5,0,1,0,0,0,0,0,0,0,0,,,,,
Parris Campbell,WR,IND,7,0,0,0,0,0,34,0,4,18,127,1,24,0,0,0,0,0,0,0,0,0,0,,,,,
Patrick DiMarco,RB,BUF,7,0,0,0,0,0,7,0,3,5,41,0,7,0,0,0,0,0,0,0,0,0,0,,,,,
Patrick Laird,RB,MIA,8,0,0,0,0,0,168,1,62,23,204,0,30,0,0,1,0,0,0,0,0,0,0,,,,,
Patrick Mahomes,QB,KC,14,4031,26,484,319,5,218,2,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Patrick Ricard,RB,BAL,10,0,0,0,0,0,0,0,0,8,47,1,11,0,0,0,0,0,0,0,0,0,0,,,,,
Paul Perkins,RB,DET,3,0,0,0,0,0,29,0,12,1,9,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Paul Richardson,WR,WAS,10,0,0,0,0,0,0,0,1,28,245,2,42,0,0,0,0,0,0,0,0,0,0,,,,,
Peyton Barber,RB,TB,16,0,0,0,0,0,470,6,154,16,115,1,24,0,0,1,0,0,0,0,0,0,0,,,,,
Pharaoh Brown,TE,CLE,7,0,0,0,0,0,0,0,0,2,27,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Pharoh Cooper,WR,ARI,12,0,0,0,0,0,2,0,1,25,243,1,33,0,0,0,0,0,0,0,0,0,0,,,,,
Philadelphia Eagles,DEF,PHI,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,354.0
Philip Rivers,QB,LAC,16,4615,23,591,390,20,29,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Phillip Dorsett,WR,NE,11,0,0,0,0,0,21,0,3,29,397,5,54,0,0,0,0,0,0,0,0,0,0,,,,,
Phillip Lindsay,RB,DEN,16,0,0,0,0,0,1011,7,224,35,196,0,48,0,0,0,0,0,0,0,0,0,0,,,,,
Pittsburgh Steelers,DEF,PIT,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,303.0
Preston Williams,WR,MIA,8,0,0,0,0,0,0,0,0,32,428,3,60,0,0,0,0,0,0,0,0,0,0,,,,,
Qadree Ollison,RB,ATL,6,0,0,0,0,0,50,4,22,1,7,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Quincy Enunwa,WR,NYJ,1,0,0,0,0,0,0,0,0,1,-4,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Raheem Mostert,RB,SF,16,0,0,0,0,0,772,8,137,14,180,2,22,0,0,0,0,0,0,0,0,0,0,,,,,
Randall Cobb,WR,DAL,15,0,0,1,0,0,11,0,3,55,828,3,83,0,0,0,0,0,0,0,0,0,0,,,,,
Randy Bullock,K,CIN,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,10,1,0,24,,,,,
Rashaad Penny,RB,SEA,9,0,0,0,0,0,370,3,65,8,83,1,11,0,0,0,0,0,0,0,0,0,0,,,,,
Rashard Davis,WR,TEN,1,0,0,0,0,0,0,0,0,1,16,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Rashard Higgins,WR,CLE,7,0,0,0,0,0,0,0,0,4,55,1,11,0,0,0,0,0,0,0,0,0,0,,,,,
Ray-Ray McCloud,WR,CAR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Reggie Bonnafon,RB,CAR,11,0,0,0,0,0,116,1,16,6,57,0,9,0,0,0,0,0,0,0,0,0,0,,,,,
Rex Burkhead,RB,NE,13,0,0,0,0,0,302,3,65,27,279,0,38,0,0,0,0,0,0,0,0,0,0,,,,,
Rhett Ellison,TE,NYG,10,0,0,0,0,0,0,0,0,18,167,1,28,0,0,0,0,0,0,0,0,0,0,,,,,
Richie James,WR,SF,16,0,0,0,0,0,-1,0,2,6,165,1,10,0,0,0,0,0,0,0,0,0,0,,,,,
Ricky Ortiz,RB,NO,1,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Ricky Seals-Jones,TE,CLE,9,0,0,0,0,0,0,0,0,14,229,4,22,0,0,0,0,0,0,0,0,0,0,,,,,
Rico Gafford,WR,LV,3,0,0,0,0,0,0,0,0,2,66,1,2,0,0,0,0,0,0,0,0,0,0,,,,,
Riley Ridley,WR,CHI,3,0,0,0,0,0,0,0,0,6,69,0,7,0,0,0,0,0,0,0,0,0,0,,,,,
Robbie Chosen,WR,NYJ,16,0,0,0,0,0,4,0,1,52,779,5,96,0,0,1,0,0,0,0,0,0,0,,,,,
Robbie Gould,K,SF,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,6,0,0,41,,,,,
Robert Davis,WR,PHI,3,0,0,0,0,0,0,0,0,2,17,0,5,0,0,0,0,0,0,0,0,0,0,,,,,
Robert Foster,WR,BUF,10,0,0,0,0,0,29,0,2,3,64,0,18,0,0,0,0,0,0,0,0,0,0,,,,,
Robert Griffin III,QB,BAL,6,225,1,38,23,2,70,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Robert Tonyan,TE,GB,9,0,0,0,0,0,0,0,0,10,100,1,15,0,0,0,0,0,0,0,0,0,0,,,,,
Robert Woods,WR,LA,15,0,0,0,0,0,115,1,17,90,1134,2,139,0,0,0,0,0,0,0,0,0,0,,,,,
Rod Smith,RB,LV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Ronald Jones,RB,TB,16,0,0,0,0,0,724,6,172,31,309,0,40,0,0,0,0,0,0,0,0,0,0,,,,,
Ross Dwelley,TE,SF,8,0,0,0,0,0,0,0,0,15,91,2,22,0,0,0,0,0,0,0,0,0,0,,,,,
Ross Travis,TE,IND,3,0,0,0,0,0,0,0,0,4,51,0,6,0,0,0,0,0,0,0,0,0,0,,,,,
Royce Freeman,RB,DEN,16,0,0,0,0,0,496,3,132,43,256,1,50,0,0,0,0,0,0,0,0,0,0,,,,,
Russell Gage,WR,ATL,14,0,0,0,0,0,12,0,4,49,446,1,74,0,0,0,0,0,0,0,0,0,0,,,,,
Russell Shepard,WR,NYG,2,0,0,0,0,0,0,0,0,3,25,0,8,0,0,0,0,0,0,0,0,0,0,,,,,
Russell Wilson,QB,SEA,16,4110,31,516,341,5,342,3,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Ryan Finley,QB,CIN,3,474,2,87,41,2,77,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Ryan Fitzpatrick,QB,MIA,15,3529,20,502,311,13,243,4,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Ryan Grant,WR,LV,2,0,0,0,0,0,0,0,0,4,14,0,9,0,0,0,0,0,0,0,0,0,0,,,,,
Ryan Griffin,TE,NYJ,13,0,0,0,0,0,0,0,0,34,320,5,41,0,0,1,0,0,0,0,0,0,0,,,,,
Ryan Izzo,TE,NE,6,0,0,0,0,0,0,0,0,6,114,1,9,0,0,0,0,0,0,0,0,0,0,,,,,
Ryan Nall,RB,CHI,4,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Ryan Santoso,K,TEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Ryan Succop,K,TEN,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,,,,,
Ryan Switzer,WR,PIT,9,0,0,0,0,0,0,0,0,8,27,0,11,0,0,0,0,0,0,0,0,0,0,,,,,
Ryan Tannehill,QB,TEN,12,2742,22,286,201,6,185,4,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Ryquell Armstead,RB,JAX,14,0,0,0,0,0,108,0,35,14,144,2,24,0,0,0,0,0,0,0,0,0,0,,,,,
Sam Darnold,QB,NYJ,13,3024,19,441,273,13,62,2,33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,
Sam Ficken,K,NYJ,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,7,3,0,23,,,,,
Samaje Perine,RB,MIA,4,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Sammy Watkins,WR,KC,13,0,0,0,0,0,12,0,2,52,673,3,90,0,0,1,0,0,0,0,0,0,0,,,,,
San Francisco 49ers,DEF,SF,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,310.0
Saquon Barkley,RB,NYG,13,0,0,0,0,0,1003,6,217,52,438,2,73,0,0,0,0,0,0,0,0,0,0,,,,,
Scott Miller,WR,TB,9,0,0,0,0,0,16,0,2,13,200,1,26,0,0,0,0,0,0,0,0,0,0,,,,,
Scott Simonson,TE,NYG,3,0,0,0,0,0,0,0,0,2,11,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Sean Culkin,TE,LAC,3,0,0,0,0,0,0,0,0,1,12,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Sean Mannion,QB,MIN,3,126,0,21,12,2,-5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Seattle Seahawks,DEF,SEA,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,398.0
Senorise Perry,RB,BUF,8,0,0,0,0,0,3,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Seth DeValve,TE,JAX,7,0,0,0,0,0,0,0,0,12,140,0,18,0,0,0,0,0,0,0,0,0,0,,,,,
Seth Roberts,WR,BAL,14,0,0,0,0,0,0,0,0,21,271,2,35,0,0,0,0,0,0,0,0,0,0,,,,,
Sony Michel,RB,NE,16,0,0,0,0,0,912,7,247,12,94,0,20,0,0,0,0,0,0,0,0,0,0,,,,,
Spencer Schnell,WR,TB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Spencer Ware,RB,KC,3,0,0,0,0,0,51,0,17,5,22,0,7,0,0,0,0,0,0,0,0,0,0,,,,,
Stanley Morgan,WR,CIN,7,0,0,0,0,0,0,0,0,3,18,0,10,0,0,0,0,0,0,0,0,0,0,,,,,
Stefon Diggs,WR,MIN,15,0,0,1,0,0,61,0,5,63,1130,6,94,0,0,0,0,0,0,0,0,0,0,,,,,
Stephen Carlson,TE,CLE,6,0,0,0,0,0,0,0,0,5,51,1,7,0,0,0,0,0,0,0,0,0,0,,,,,
Stephen Gostkowski,K,NE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,11,,,,,
Sterling Shepard,WR,NYG,10,0,0,0,0,0,72,0,6,57,576,3,83,0,0,1,0,0,0,0,0,0,0,,,,,
Steven Hauschka,K,BUF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9,1,0,30,,,,,
Steven Mitchell,WR,HOU,2,0,0,0,0,0,0,0,0,2,37,0,6,0,0,0,0,0,0,0,0,0,0,,,,,
Steven Sims,WR,WAS,16,0,0,1,0,0,85,1,9,34,310,4,56,1,0,0,0,0,0,0,0,0,0,,,,,
T.J. Hockenson,TE,DET,12,0,0,0,0,0,0,0,0,32,367,2,59,0,0,0,0,0,0,0,0,0,0,,,,,
T.J. Jones,WR,NYG,3,0,0,0,0,0,0,0,0,3,38,1,4,0,0,0,0,0,0,0,0,0,0,,,,,
T.J. Logan,RB,TB,9,0,0,0,0,0,10,0,3,2,13,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
T.J. Yeldon,RB,BUF,4,0,0,0,0,0,63,0,17,13,124,0,15,0,0,0,0,0,0,0,0,0,0,,,,,
T.Y. Hilton,WR,IND,10,0,0,0,0,0,0,0,0,45,501,5,68,0,0,0,0,0,0,0,0,0,0,,,,,
Taiwan Jones,RB,HOU,8,0,0,0,0,0,40,0,9,1,9,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Tajae Sharpe,WR,TEN,13,0,0,0,0,0,0,0,0,25,329,4,35,0,0,0,0,0,0,0,0,0,0,,,,,
Tampa Bay Buccaneers,DEF,TB,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,449.0
Tanner Hudson,TE,TB,4,0,0,0,0,0,0,0,0,2,26,0,5,0,0,0,0,0,0,0,0,0,0,,,,,
Tarik Cohen,RB,CHI,16,0,0,0,0,0,213,0,64,79,456,3,104,0,0,0,0,0,0,0,0,0,0,,,,,
Tavon Austin,WR,DAL,14,0,0,0,0,0,47,1,6,13,177,1,24,0,0,0,0,0,0,0,0,0,0,,,,,
Taylor Gabriel,WR,CHI,9,0,0,0,0,0,20,0,3,29,353,4,48,0,0,0,0,0,0,0,0,0,0,,,,,
Taysom Hill,TE,NO,16,55,0,6,3,0,156,1,27,19,234,6,22,0,0,0,0,0,0,0,0,0,0,,,,,
Taywan Taylor,WR,CLE,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Ted Ginn,WR,NO,15,0,0,0,0,0,18,0,3,30,421,2,56,0,0,0,0,0,0,0,0,0,0,,,,,
Teddy Bridgewater,QB,NO,9,1384,9,196,133,2,31,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Tennessee Titans,DEF,TEN,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,331.0
Terry McLaurin,WR,WAS,14,0,0,0,0,0,0,0,0,58,919,7,93,0,0,0,0,0,0,0,0,0,0,,,,,
Tevin Coleman,RB,SF,14,0,0,0,0,0,544,6,137,21,180,1,30,0,0,0,0,0,0,0,0,0,0,,,,,
Tevin Jones,WR,PIT,4,0,0,0,0,0,0,0,0,4,61,0,10,0,0,0,0,0,0,0,0,0,0,,,,,
Tim Boyle,QB,GB,3,15,0,4,3,0,-7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Tim Patrick,WR,DEN,8,0,0,0,0,0,0,0,0,16,218,0,31,0,0,0,0,0,0,0,0,0,0,,,,,
Todd Gurley,RB,LA,15,0,0,0,0,0,857,12,223,31,207,2,49,0,0,1,0,0,0,0,0,0,0,,,,,
Tom Brady,QB,NE,16,4057,24,613,373,8,34,3,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Tommy Sweeney,TE,BUF,5,0,0,0,0,0,0,0,0,8,114,0,13,0,0,0,0,0,0,0,0,0,0,,,,,
Tony Brooks-James,RB,PIT,3,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Tony Pollard,RB,DAL,14,0,0,0,0,0,455,2,86,15,107,1,20,0,0,1,0,0,0,0,0,0,0,,,,,
Tra Carson,RB,DET,3,0,0,0,0,0,48,0,18,4,18,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Trace McSorley,QB,BAL,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Travis Benjamin,WR,LAC,5,0,0,0,0,0,0,0,0,6,30,0,16,0,0,0,0,0,0,0,0,0,0,,,,,
Travis Fulgham,WR,DET,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Travis Homer,RB,SEA,7,0,0,0,0,0,114,0,18,11,56,0,13,0,0,0,0,0,0,0,0,0,0,,,,,
Travis Kelce,TE,KC,16,0,0,0,0,0,4,1,1,97,1229,5,136,0,0,0,0,0,0,0,0,0,0,,,,,
Tre'Quan Smith,WR,NO,10,0,0,0,0,0,0,0,0,18,234,5,25,0,0,0,0,0,0,0,0,0,0,,,,,
Trent Sherfield,WR,ARI,10,0,0,0,0,0,0,0,0,4,80,0,13,0,0,0,0,0,0,0,0,0,0,,,,,
Trenton Cannon,RB,NYJ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Trevon Wesco,TE,NYJ,6,0,0,0,0,0,2,0,1,2,47,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Trevor Davis,WR,MIA,14,0,0,0,0,0,73,1,4,8,111,0,11,0,0,0,0,0,0,0,0,0,0,,,,,
Trevor Siemian,QB,NYJ,1,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Trey Burton,TE,CHI,8,0,0,0,0,0,0,0,0,14,84,0,24,0,0,0,0,0,0,0,0,0,0,,,,,
Trey Edmunds,RB,PIT,7,0,0,0,0,0,92,0,22,6,48,0,7,0,0,0,0,0,0,0,0,0,0,,,,,
Trey Quinn,WR,WAS,12,0,0,0,0,0,0,0,0,26,198,1,47,0,0,1,0,0,0,0,0,0,0,,,,,
Troy Fumagalli,TE,DEN,6,0,0,0,0,0,0,0,0,6,38,1,9,0,0,0,0,0,0,0,0,0,0,,,,,
Troymaine Pope,RB,LAC,11,0,0,0,0,0,20,0,10,2,14,1,3,0,0,0,0,0,0,0,0,0,0,,,,,
Ty Johnson,RB,DET,16,0,0,0,0,0,273,0,63,24,109,0,31,0,0,0,0,0,0,0,0,0,0,,,,,
Ty Montgomery,WR,NYJ,15,0,0,0,0,0,103,0,32,13,90,0,17,0,0,0,0,0,0,0,0,0,0,,,,,
Tyler Boyd,WR,CIN,16,0,0,0,0,0,23,0,4,90,1046,5,148,0,0,0,0,0,0,0,0,0,0,,,,,
Tyler Conklin,TE,MIN,9,0,0,0,0,0,0,0,0,8,58,0,10,0,0,0,0,0,0,0,0,0,0,,,,,
Tyler Eifert,TE,CIN,16,0,0,0,0,0,0,0,0,43,436,3,63,0,0,1,0,0,0,0,0,0,0,,,,,
Tyler Ervin,RB,GB,7,0,0,0,0,0,10,0,1,2,11,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Tyler Higbee,TE,LA,14,0,0,0,0,0,0,0,0,69,734,3,89,0,0,0,0,0,0,0,0,0,0,,,,,
Tyler Kroft,TE,BUF,9,0,0,0,0,0,0,0,0,6,71,1,14,0,0,0,0,0,0,0,0,0,0,,,,,
Tyler Lockett,WR,SEA,16,0,0,0,0,0,-5,0,4,82,1057,8,110,0,0,0,0,0,0,0,0,0,0,,,,,
Tyreek Hill,WR,KC,12,0,0,0,0,0,23,0,8,58,860,7,89,0,0,0,0,0,0,0,0,0,0,,,,,
Tyrell Williams,WR,LV,13,0,0,0,0,0,0,0,0,42,651,6,64,0,0,0,0,0,0,0,0,0,0,,,,,
Tyrod Taylor,QB,LAC,4,33,1,6,4,0,7,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Tyrone Swoopes,TE,SEA,1,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Vance McDonald,TE,PIT,14,0,0,0,0,0,2,0,1,38,273,3,55,0,0,0,0,0,0,0,0,0,0,,,,,
Ventell Bryant,WR,DAL,7,0,0,0,0,0,0,0,0,1,15,1,1,0,0,0,0,0,0,0,0,0,0,,,,,
Vernon Davis,TE,WAS,4,0,0,0,0,0,0,0,0,10,123,1,19,0,0,0,0,0,0,0,0,0,0,,,,,
Virgil Green,TE,LAC,12,0,0,0,0,0,0,0,0,9,78,1,13,0,0,0,0,0,0,0,0,0,0,,,,,
