name,position,team,games_played,pass_yds,pass_td,pass_att,pass_cmp,pass_int,rush_yds,rush_td,carries,rec,rec_yds,rec_td,targets,return_td,off_fumble_return_td,two_pt,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50_plus,fg_60_plus,pat_made,def_td,def_safety,def_return_td,def_xp_returned,def_points_allowed
Durham Smythe,TE,MIA,14,0,0,0,0,0,0,0,0,9,53,0,17,0,0,0,0,0,0,0,0,0,0,,,,,
Dustin Hopkins,K,CLE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,4,0,17,,,,,
Dyami Brown,WR,WAS,15,0,0,1,0,0,26,0,3,30,308,1,40,0,0,0,0,0,0,0,0,0,0,,,,,
Dylan Laube,RB,LV,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
E.J. Jenkins,TE,PHI,2,0,0,0,0,0,0,0,0,1,7,1,2,0,0,0,0,0,0,0,0,0,0,,,,,
Eddy Pineiro,K,CAR,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,6,1,0,33,,,,,
Elijah Higgins,TE,ARI,15,0,0,0,0,0,0,0,0,20,172,2,24,0,0,0,0,0,0,0,0,0,0,,,,,
Elijah Moore,WR,CLE,17,0,0,0,0,0,1,0,1,61,538,1,102,0,0,0,0,0,0,0,0,0,0,,,,,
Emanuel Wilson,RB,GB,17,0,0,0,0,0,502,4,103,11,48,1,14,0,0,0,0,0,0,0,0,0,0,,,,,
Emari Demercado,RB,ARI,13,0,0,0,0,0,223,1,24,16,104,0,20,0,0,0,0,0,0,0,0,0,0,,,,,
Eric Gray,RB,NYG,14,0,0,0,0,0,31,0,14,10,82,0,11,0,0,0,0,0,0,0,0,0,0,,,,,
Eric Saubert,TE,SF,12,0,0,0,0,0,0,0,0,11,97,1,14,0,0,0,0,0,0,0,0,0,0,,,,,
Eric Tomlinson,TE,LAC,5,0,0,0,0,0,0,0,0,2,9,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Erick All,TE,CIN,8,0,0,0,0,0,0,0,0,20,158,0,22,0,0,0,0,0,0,0,0,0,0,,,,,
Erik Ezukanma,WR,MIA,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Evan Engram,TE,JAX,9,0,0,0,0,0,0,0,0,47,365,1,64,0,0,1,0,0,0,0,0,0,0,,,,,
Evan McPherson,K,CIN,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,0,37,,,,,
Ezekiel Elliott,RB,DAL,15,0,0,0,0,0,226,3,74,12,69,0,15,0,0,0,0,0,0,0,0,0,0,,,,,
Feleipe Franks,TE,CAR,9,0,0,0,0,0,0,0,0,1,12,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Foster Moreau,TE,NO,16,0,0,0,0,0,0,0,0,32,413,5,43,0,0,0,0,0,0,0,0,0,0,,,,,
Gabe Davis,WR,JAX,10,0,0,0,0,0,0,0,0,20,239,2,42,0,0,0,0,0,0,0,0,0,0,,,,,
Gardner Minshew,QB,LV,10,2013,9,306,203,10,58,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Garrett Wilson,WR,NYJ,17,0,0,0,0,0,5,0,2,101,1104,7,153,0,0,1,0,0,0,0,0,0,0,,,,,
Gary Brightwell,RB,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Geno Smith,QB,SEA,17,4320,21,578,407,15,272,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Geoff Swaim,TE,CLE,3,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
George Holani,RB,SEA,3,0,0,0,0,0,10,0,3,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
George Kittle,TE,SF,15,0,0,0,0,0,0,0,0,78,1106,8,94,0,0,0,0,0,0,0,0,0,0,,,,,
George Pickens,WR,PIT,14,0,0,0,0,0,-6,0,2,59,900,3,103,0,0,0,0,0,0,0,0,0,0,,,,,
Gerald Everett,TE,CHI,10,0,0,0,0,0,0,0,0,8,36,0,13,0,0,0,0,0,0,0,0,0,0,,,,,
Graham Gano,K,NYG,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,0,15,,,,,
Grant Calcaterra,TE,PHI,15,0,0,0,0,0,0,0,0,24,298,1,30,0,0,0,0,0,0,0,0,0,0,,,,,
Grant DuBose,WR,MIA,2,0,0,0,0,0,0,0,0,2,11,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Green Bay Packers,DEF,GB,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,338.0
Greg Dortch,WR,ARI,17,0,0,0,0,0,31,0,5,37,342,3,50,0,0,0,0,0,0,0,0,0,0,,,,,
Greg Dulcich,TE,NYG,4,0,0,0,0,0,0,0,0,5,28,0,12,0,0,0,0,0,0,0,0,0,0,,,,,
Greg Joseph,K,NYJ,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,0,11,,,,,
Greg Zuerlein,K,NYJ,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,13,,,,,
Gus Edwards,RB,LAC,11,0,0,0,0,0,365,4,101,3,6,0,5,0,0,0,0,0,0,0,0,0,0,,,,,
Harrison Bryant,TE,LV,6,0,0,0,0,0,0,0,0,9,86,0,12,0,0,0,0,0,0,0,0,0,0,,,,,
Harrison Butker,K,KC,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,4,2,0,29,,,,,
Hassan Haskins,RB,LAC,12,0,0,0,0,0,89,2,34,3,49,1,3,0,0,0,0,0,0,0,0,0,0,,,,,
Hayden Hurst,TE,LAC,7,0,0,0,0,0,0,0,0,8,73,0,13,0,0,0,0,0,0,0,0,0,0,,,,,
Hendon Hooker,QB,DET,3,62,0,9,6,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Houston Texans,DEF,HOU,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,372.0
Hunter Henry,TE,NE,16,0,0,0,0,0,0,0,0,66,674,2,97,0,0,0,0,0,0,0,0,0,0,,,,,
Hunter Long,TE,LA,11,0,0,0,0,0,0,0,0,7,60,0,9,1,0,0,0,0,0,0,0,0,0,,,,,
Hunter Luepke,RB,DAL,14,0,0,0,0,0,38,0,12,12,111,0,16,0,0,0,0,0,0,0,0,0,0,,,,,
Ian Thomas,TE,CAR,3,0,0,0,0,0,0,0,0,3,7,0,6,0,0,0,0,0,0,0,0,0,0,,,,,
Ihmir Smith-Marsette,WR,NYG,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,
Indianapolis Colts,DEF,IND,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,427.0
Irvin Charles,WR,NYJ,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Isaac Guerendo,RB,SF,16,0,0,0,0,0,420,4,84,15,152,0,16,0,0,0,0,0,0,0,0,0,0,,,,,
Isaiah Davis,RB,NYJ,13,0,0,0,0,0,174,1,30,9,75,1,12,0,0,0,0,0,0,0,0,0,0,,,,,
Isaiah Hodgins,WR,NYG,2,0,0,0,0,0,0,0,0,2,12,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Isaiah Likely,TE,BAL,15,0,0,0,0,0,0,0,0,42,477,6,58,0,0,0,0,0,0,0,0,0,0,,,,,
Isaiah Williams,WR,CIN,8,0,0,0,0,0,0,0,0,2,6,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Isiah Pacheco,RB,KC,7,0,0,0,0,0,310,1,83,12,79,0,16,0,0,0,0,0,0,0,0,0,0,,,,,
J.J. Taylor,RB,HOU,3,0,0,0,0,0,44,0,10,2,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
J.K. Dobbins,RB,LAC,13,0,0,0,0,0,905,9,195,32,153,0,38,0,0,0,0,0,0,0,0,0,0,,,,,
Ja'Lynn Polk,WR,NE,14,0,0,0,0,0,0,0,1,12,87,2,33,0,0,0,0,0,0,0,0,0,0,,,,,
Ja'Marr Chase,WR,CIN,17,0,0,0,0,0,32,0,3,127,1708,17,175,0,0,0,0,0,0,0,0,0,0,,,,,
Ja'Tavion Sanders,TE,CAR,15,0,0,0,0,0,0,0,0,33,342,1,43,0,0,0,0,0,0,0,0,0,0,,,,,
JaMycal Hasty,RB,NE,12,0,0,0,0,0,69,0,20,10,59,1,12,0,0,0,0,0,0,0,0,0,0,,,,,
Jack Stoll,TE,PHI,5,0,0,0,0,0,0,0,0,2,10,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Jacksonville Jaguars,DEF,JAX,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,435.0
Jacob Cowing,WR,SF,15,0,0,0,0,0,7,0,1,4,80,0,6,0,0,0,0,0,0,0,0,0,0,,,,,
Jacob Kibodi,RB,CLE,1,0,0,0,0,0,24,0,5,1,15,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Jacoby Brissett,QB,NE,7,826,2,161,95,1,62,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Jaelon Darden,WR,SEA,11,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Jahan Dotson,WR,PHI,14,0,0,0,0,0,13,0,1,19,216,0,33,0,0,0,0,0,0,0,0,0,0,,,,,
Jaheim Bell,TE,NE,4,0,0,0,0,0,0,0,0,2,20,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Jahmyr Gibbs,RB,DET,17,0,0,0,0,0,1412,16,250,52,517,4,63,0,0,0,0,0,0,0,0,0,0,,,,,
Jake Bates,K,DET,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,6,0,64,,,,,
Jake Bobo,WR,SEA,12,0,0,0,0,0,0,0,0,13,107,1,17,0,0,0,0,0,0,0,0,0,0,,,,,
Jake Browning,QB,CIN,2,0,0,0,0,0,-2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jake Elliott,K,PHI,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,8,1,0,47,,,,,
Jake Ferguson,TE,DAL,14,0,0,0,0,0,0,0,0,59,494,0,86,0,0,0,0,0,0,0,0,0,0,,,,,
Jake Haener,QB,NO,8,226,1,39,18,1,22,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jake Moody,K,SF,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,4,0,32,,,,,
Jake Tonges,TE,SF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jakob Johnson,RB,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jakobi Meyers,WR,LV,15,0,0,0,0,0,23,0,2,87,1027,4,129,0,0,1,0,0,0,0,0,0,0,,,,,
Jaleel McLaughlin,RB,DEN,16,0,0,0,0,0,496,1,113,24,76,2,27,0,0,0,0,0,0,0,0,0,0,,,,,
Jalen Brooks,WR,DAL,12,0,0,0,0,0,0,0,0,12,177,1,30,0,0,0,0,0,0,0,0,0,0,,,,,
Jalen Coker,WR,CAR,11,19,0,1,1,0,0,0,0,32,478,2,46,0,0,0,0,0,0,0,0,0,0,,,,,
Jalen Hurts,QB,PHI,15,2903,18,361,248,5,630,14,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jalen McMillan,WR,TB,13,0,0,0,0,0,43,0,4,37,461,8,58,0,0,0,0,0,0,0,0,0,0,,,,,
Jalen Nailor,WR,MIN,15,0,0,0,0,0,-4,0,3,28,414,6,42,0,0,0,0,0,0,0,0,0,0,,,,,
Jalen Reagor,WR,LAC,7,0,0,0,0,0,-3,0,3,7,100,0,12,0,0,0,0,0,0,0,0,0,0,,,,,
Jalen Tolbert,WR,DAL,17,0,0,0,0,0,0,0,0,49,610,7,79,0,0,0,0,0,0,0,0,0,0,,,,,
Jalen Virgil,WR,BUF,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jalin Hyatt,WR,NYG,10,0,0,0,0,0,0,0,0,8,62,0,19,0,0,0,0,0,0,0,0,0,0,,,,,
Jamaal Williams,RB,NO,14,0,0,0,0,0,164,1,48,9,57,0,11,0,0,0,0,0,0,0,0,0,0,,,,,
Jamari Thrash,WR,CLE,6,0,0,0,0,0,0,0,0,3,22,0,7,0,0,0,0,0,0,0,0,0,0,,,,,
Jameis Winston,QB,CLE,11,2121,13,296,181,12,83,1,25,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,
James Conner,RB,ARI,16,0,0,0,0,0,1094,8,236,47,414,1,55,0,0,2,0,0,0,0,0,0,0,,,,,
James Cook,RB,BUF,16,0,0,0,0,0,1009,16,207,32,258,2,38,0,0,0,0,0,0,0,0,0,0,,,,,
James Proche,WR,CLE,9,0,0,0,0,0,0,0,0,3,21,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Jameson Williams,WR,DET,15,0,0,0,0,0,61,1,11,58,1001,7,91,0,0,0,0,0,0,0,0,0,0,,,,,
Jamison Crowder,WR,WAS,5,0,0,0,0,0,0,0,0,9,72,2,13,0,0,0,0,0,0,0,0,0,0,,,,,
Jared Goff,QB,DET,17,4629,37,539,390,12,56,0,35,1,7,1,1,0,0,1,0,0,0,0,0,0,0,,,,,
Jared Wiley,TE,KC,1,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Jarrett Stidham,QB,DEN,2,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jase McClellan,RB,ATL,2,0,0,0,0,0,32,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jason Myers,K,SEA,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,9,0,37,,,,,
Jason Sanders,K,MIA,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,5,12,0,26,,,,,
Jauan Jennings,WR,SF,15,0,0,0,0,0,0,0,0,77,975,6,113,0,0,0,0,0,0,0,0,0,0,,,,,
Javon Baker,WR,NE,6,0,0,0,0,0,0,0,0,1,12,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Javonte Williams,RB,DEN,17,0,0,0,0,0,513,4,139,52,346,0,70,0,0,0,0,0,0,0,0,0,0,,,,,
Jaxon Smith-Njigba,WR,SEA,17,35,0,1,1,0,26,0,5,100,1130,6,137,0,0,0,0,0,0,0,0,0,0,,,,,
Jayden Daniels,QB,WAS,17,3568,25,480,331,9,891,6,148,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,
Jayden Reed,WR,GB,17,0,0,0,0,0,163,1,20,55,857,6,75,0,0,0,0,0,0,0,0,0,0,,,,,
Jaylen Waddle,WR,MIA,15,0,0,0,0,0,12,0,4,58,744,2,83,0,0,2,0,0,0,0,0,0,0,,,,,
Jaylen Warren,RB,PIT,15,0,0,0,0,0,511,1,120,38,310,0,47,0,0,0,0,0,0,0,0,0,0,,,,,
Jaylen Wright,RB,MIA,13,0,0,0,0,0,249,0,68,3,8,0,6,0,0,0,0,0,0,0,0,0,0,,,,,
Jeff Wilson,RB,MIA,7,0,0,0,0,0,57,0,16,3,19,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Jeremy McNichols,RB,WAS,15,0,0,0,0,0,261,4,55,9,27,0,12,0,0,1,0,0,0,0,0,0,0,,,,,
Jeremy Ruckert,TE,NYJ,14,0,0,0,0,0,0,0,0,18,105,0,28,0,0,0,0,0,0,0,0,0,0,,,,,
Jermaine Burton,WR,CIN,8,0,0,0,0,0,0,0,0,4,107,0,14,0,0,0,0,0,0,0,0,0,0,,,,,
Jermaine Jackson,WR,NO,4,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jermar Jefferson,RB,DET,2,0,0,0,0,0,22,0,6,1,10,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Jerome Ford,RB,CLE,14,0,0,0,0,0,565,3,104,37,225,0,43,0,0,0,0,0,0,0,0,0,0,,,,,
Jerry Jeudy,WR,CLE,17,0,0,0,0,0,0,0,0,90,1229,4,145,0,0,2,0,0,0,0,0,0,0,,,,,
Jha'Quan Jackson,WR,TEN,12,0,0,0,0,0,-5,0,1,1,8,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Jimmy Garoppolo,QB,LA,1,334,2,41,27,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Joe Burrow,QB,CIN,17,4918,43,652,460,9,201,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Joe Flacco,QB,IND,7,1761,12,248,162,7,26,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Joe Milton III,QB,NE,1,241,1,29,22,0,16,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Joe Mixon,RB,HOU,14,0,0,1,0,0,1016,11,245,36,309,1,52,0,0,0,0,0,0,0,0,0,0,,,,,
Joey Slye,K,NE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,5,1,25,,,,,
John Bates,TE,WAS,13,0,0,0,0,0,0,0,0,8,84,0,13,0,0,0,0,0,0,0,0,0,0,,,,,
John FitzPatrick,TE,GB,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
John Kelly,RB,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
John Metchie III,WR,HOU,10,0,0,0,0,0,0,0,0,24,254,1,37,0,0,0,0,0,0,0,0,0,0,,,,,
John Parker Romo,K,MIN,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,1,0,7,,,,,
John Ross,WR,PHI,1,0,0,0,0,0,0,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
John Shenker,TE,LV,3,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Johnny Mundt,TE,MIN,14,0,0,0,0,0,0,0,0,19,142,2,27,0,0,0,0,0,0,0,0,0,0,,,,,
Johnny Wilson,WR,PHI,10,0,0,0,0,0,0,0,0,5,38,1,15,0,0,0,0,0,0,0,0,0,0,,,,,
Jonathan Mingo,WR,DAL,14,0,0,0,0,0,5,0,2,17,167,0,42,0,0,0,0,0,0,0,0,0,0,,,,,
Jonathan Taylor,RB,IND,14,0,0,0,0,0,1431,11,303,18,136,1,31,0,0,0,0,0,0,0,0,0,0,,,,,
Jonathan Ward,RB,PIT,4,0,0,0,0,0,22,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jonathon Brooks,RB,CAR,3,0,0,0,0,0,22,0,9,3,23,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Jonnu Smith,TE,MIA,17,0,0,0,0,0,-1,0,2,88,884,8,111,0,0,0,0,0,0,0,0,0,0,,,,,
Jordan Addison,WR,MIN,15,0,0,0,0,0,20,1,3,63,875,9,99,0,0,0,0,0,0,0,0,0,0,,,,,
Jordan Akins,TE,CLE,16,0,0,0,0,0,0,0,0,40,390,2,58,0,0,0,0,0,0,0,0,0,0,,,,,
Jordan Love,QB,GB,15,3389,25,425,268,11,83,1,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,
Jordan Mason,RB,SF,12,0,0,0,0,0,789,3,153,11,91,0,14,0,0,0,0,0,0,0,0,0,0,,,,,
Jordan Matthews,TE,CAR,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Jordan Mims,RB,NO,8,0,0,0,0,0,70,0,20,12,71,0,18,0,0,0,0,0,0,0,0,0,0,,,,,
Jordan Whittington,WR,LA,14,0,0,0,0,0,12,0,2,22,293,0,28,0,0,0,0,0,0,0,0,0,0,,,,,
Joseph Fortson,TE,KC,3,0,0,0,0,0,0,0,0,1,5,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Josh Allen,QB,BUF,16,3731,28,483,307,6,531,12,102,0,7,1,0,0,0,1,0,0,0,0,0,0,0,,,,,
Josh Downs,WR,IND,14,0,0,0,0,0,12,0,1,72,803,5,107,0,0,0,0,0,0,0,0,0,0,,,,,
Josh Jacobs,RB,GB,17,0,0,0,0,0,1329,15,301,36,342,1,43,0,0,0,0,0,0,0,0,0,0,,,,,
Josh Johnson,QB,BAL,4,17,0,3,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Josh Oliver,TE,MIN,12,0,0,0,0,0,0,0,0,22,258,3,28,0,0,0,0,0,0,0,0,0,0,,,,,
Josh Palmer,WR,LAC,15,0,0,0,0,0,0,0,0,39,584,1,65,0,0,2,0,0,0,0,0,0,0,,,,,
Josh Reynolds,WR,JAX,8,0,0,0,0,0,0,0,0,13,194,1,24,0,0,0,0,0,0,0,0,0,0,,,,,
Josh Whyle,TE,TEN,15,0,0,0,0,0,0,0,0,28,248,1,37,0,0,1,0,0,0,0,0,0,0,,,,,
Joshua Dobbs,QB,SF,2,361,2,47,32,2,24,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Joshua Karty,K,LA,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,4,6,0,32,,,,,
Joshua Kelley,RB,TEN,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Josiah Deguara,TE,JAX,7,0,0,0,0,0,0,0,0,3,14,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
JuJu Smith-Schuster,WR,KC,11,0,0,0,0,0,0,0,0,18,231,2,26,0,0,0,0,0,0,0,0,0,0,,,,,
Jude McAtamney,K,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
Julian Hill,TE,MIA,14,0,0,0,0,0,0,0,0,12,100,0,19,0,0,0,0,0,0,0,0,0,0,,,,,
Julius Chestnut,RB,TEN,12,0,0,0,0,0,102,0,22,2,11,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Justice Hill,RB,BAL,15,0,0,0,0,0,228,1,47,42,383,3,51,0,0,0,0,0,0,0,0,0,0,,,,,
Justin Fields,QB,PIT,10,1106,5,161,106,1,289,5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Justin Herbert,QB,LAC,17,3870,23,504,332,3,306,2,69,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,
Justin Jefferson,WR,MIN,17,22,0,1,1,0,3,0,1,103,1533,10,154,0,0,0,0,0,0,0,0,0,0,,,,,
Justin Shorter,TE,LV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Justin Tucker,K,BAL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,6,0,60,,,,,
Justin Watson,WR,KC,15,0,0,0,0,0,0,0,0,22,289,2,32,0,0,0,0,0,0,0,0,0,0,,,,,
Justyn Ross,WR,KC,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Juwan Johnson,TE,NO,15,0,0,0,0,0,0,0,0,50,548,3,66,0,0,0,0,0,0,0,0,0,0,,,,,
K.J. Osborn,WR,WAS,7,0,0,0,0,0,0,0,0,7,57,1,18,0,0,0,0,0,0,0,0,0,0,,,,,
Ka'imi Fairbairn,K,HOU,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,4,13,0,34,,,,,
KaVontae Turpin,WR,DAL,17,0,0,0,0,0,92,0,16,31,420,2,52,2,0,0,0,0,0,0,0,0,0,,,,,
Kadarius Toney,WR,CLE,3,0,0,0,0,0,-4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Kaden Davis,WR,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Kalif Raymond,WR,DET,12,0,0,0,0,0,0,0,2,17,215,2,22,1,0,0,0,0,0,0,0,0,0,,,,,
Kameron Johnson,WR,TB,4,0,0,0,0,0,11,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Kansas City Chiefs,DEF,KC,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,326.0
Kareem Hunt,RB,KC,13,0,0,0,0,0,728,7,200,23,176,0,32,0,0,0,0,0,0,0,0,0,0,,,,,
Kayshon Boutte,WR,NE,15,0,0,0,0,0,0,0,0,43,589,3,68,0,0,1,0,0,0,0,0,0,0,,,,,
Ke'Shawn Vaughn,RB,SF,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Keaontay Ingram,RB,KC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Keaton Mitchell,RB,BAL,4,0,0,0,0,0,30,0,15,1,28,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Keenan Allen,WR,CHI,15,0,0,1,0,1,0,0,0,70,744,7,121,0,0,0,0,0,0,0,0,0,0,,,,,
Keilan Robinson,RB,JAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Kendre Miller,RB,NO,6,0,0,0,0,0,148,1,39,5,33,0,8,0,0,0,0,0,0,0,0,0,0,,,,,
Kendric Pryor,WR,CIN,1,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Kendrick Bourne,WR,NE,12,0,0,1,0,0,6,0,1,28,305,1,38,0,0,0,0,0,0,0,0,0,0,,,,,
Kene Nwangwu,RB,NYJ,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,
Kenneth Walker III,RB,SEA,11,0,0,0,0,0,573,7,153,46,299,1,53,0,0,0,0,0,0,0,0,0,0,,,,,
Kenny Gainwell,RB,PHI,17,0,0,0,0,0,290,1,75,16,116,0,22,0,0,0,0,0,0,0,0,0,0,,,,,
Kenny McIntosh,RB,SEA,11,0,0,0,0,0,172,0,31,3,22,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Kenny Pickett,QB,PHI,5,291,2,42,25,1,15,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Kenny Yeboah,TE,NYJ,7,0,0,0,0,0,0,0,0,5,47,1,8,0,0,0,0,0,0,0,0,0,0,,,,,
Keon Coleman,WR,BUF,13,0,0,0,0,0,9,0,1,29,556,4,57,0,0,1,0,0,0,0,0,0,0,,,,,
Kevin Austin Jr.,WR,NO,8,0,0,0,0,0,9,0,1,11,151,0,22,0,0,0,0,0,0,0,0,0,0,,,,,
KhaDarel Hodge,WR,ATL,10,0,0,0,0,0,0,0,0,7,131,1,12,0,1,0,0,0,0,0,0,0,0,,,,,
Khalil Herbert,RB,CIN,11,0,0,0,0,0,130,1,36,10,25,0,11,0,0,0,0,0,0,0,0,0,0,,,,,
Khalil Shakir,WR,BUF,15,0,0,0,0,0,4,0,2,76,821,4,100,0,0,0,0,0,0,0,0,0,0,,,,,
Kimani Vidal,RB,LAC,9,0,0,0,0,0,155,0,43,5,62,1,9,0,0,0,0,0,0,0,0,0,0,,,,,
