timestamp,date_raw,team,type,player_added_raw,player_added_resolved,player_added_nfl_team,player_added_pos,player_dropped_raw,player_dropped_resolved,player_dropped_nfl_team,player_dropped_pos,counterparty_team,raw_line
2025-11-19T21:33:00,"Nov 19, 9:33pm",Sportos,waiver,Brian Thomas Jr.,Brian Thomas Jr.,JAX,WR,DJ Moore,DJ Moore,BUF,WR,,"Brian Thomas Jr. Jax-WR (Free Agent) / DJ Moore Buf-WR (To Free Agent) — Sportos — Nov 19, 9:33pm"
2025-11-19T22:05:00,"Nov 19, 10:05pm",Hoofers,waiver,Joe Burrow,Joe Burrow,CIN,QB,Xavier Worthy,Xavier Worthy,KC,WR,,"Joe Burrow Cin-QB (Free Agent) / Xavier Worthy KC-WR Q (To Free Agent) — Hoofers — Nov 19, 10:05pm"
2025-11-26T17:17:00,"Nov 26, 5:17pm",Cardinals,waiver,Marvin Harrison Jr.,Marvin Harrison Jr.,ARI,WR,Alvin Kamara,Alvin Kamara,NO,RB,,"Marvin Harrison Jr. Ari-WR Q (Free Agent) / Alvin Kamara NO-RB Q (To Free Agent) — Cardinals — Nov 26, 5:17pm"
2025-11-26T17:18:00,"Nov 26, 5:18pm",Cardinals,waiver,San Francisco 49ers,San Francisco 49ers,SF,DEF,Las Vegas Raiders,Las Vegas Raiders,LV,DEF,,"49ers SF-DEF (Free Agent) / Raiders LV-DEF (To Free Agent) — Cardinals — Nov 26, 5:18pm"
2025-11-26T17:37:00,"Nov 26, 5:37pm",Redskins,waiver,Cameron Dicker,Cameron Dicker,LAC,K,Blake Grupe,Blake Grupe,IND,K,,"Cameron Dicker LAC-K (Free Agent) / Blake Grupe Ind-K (To Free Agent) — Redskins — Nov 26, 5:37pm"
2025-11-26T17:48:00,"Nov 26, 5:48pm",Wildcard,waiver,Kirk Cousins,Kirk Cousins,LV,QB,Darnell Mooney,Darnell Mooney,NYG,WR,,"Kirk Cousins LV-QB (Free Agent) / Darnell Mooney NYG-WR (To Free Agent) — Wildcard — Nov 26, 5:48pm"
2025-11-26T18:56:00,"Nov 26, 6:56pm",Sportos,waiver,Jaylen Warren,Jaylen Warren,PIT,RB,Sean Tucker,Sean Tucker,TB,RB,,"Jaylen Warren Pit-RB (Free Agent) / Sean Tucker TB-RB (To Free Agent) — Sportos — Nov 26, 6:56pm"
2025-11-26T18:57:00,"Nov 26, 6:57pm",Sportos,waiver,Troy Franklin,Troy Franklin,DEN,WR,Brian Thomas Jr.,Brian Thomas Jr.,JAX,WR,,"Troy Franklin Den-WR Q (Free Agent) / Brian Thomas Jr. Jax-WR (To Free Agent) — Sportos — Nov 26, 6:57pm"
2025-11-26T19:03:00,"Nov 26, 7:03pm",Greendawgs,waiver,Xavier Worthy,Xavier Worthy,KC,WR,Michael Wilson,Michael Wilson,ARI,WR,,"Xavier Worthy KC-WR Q (Free Agent) / Michael Wilson Ari-WR (To Free Agent) — Greendawgs — Nov 26, 7:03pm"
2025-11-26T19:04:00,"Nov 26, 7:04pm",Greendawgs,waiver,Terry McLaurin,Terry McLaurin,WAS,WR,Alec Pierce,Alec Pierce,IND,WR,,"Terry McLaurin Was-WR (Free Agent) / Alec Pierce Ind-WR PUP-P (To Free Agent) — Greendawgs — Nov 26, 7:04pm"
2025-11-26T19:24:00,"Nov 26, 7:24pm",Elite,waiver,,,,,Zach Ertz,Zach Ertz,WAS,TE,,"Zach Ertz Was-TE NA (To Free Agent) — Elite — Nov 26, 7:24pm"
2025-11-26T19:25:00,"Nov 26, 7:25pm",Elite,waiver,Cam Ward,Cam Ward,TEN,QB,,,,,,"Cam Ward Ten-QB Q — Elite — Nov 26, 7:25pm"
2025-11-26T19:30:00,"Nov 26, 7:30pm",Elite,waiver,Michael Wilson,Michael Wilson,ARI,WR,,,,,,"Michael Wilson Ari-WR — Elite — Nov 26, 7:30pm"
2025-11-26T19:30:00,"Nov 26, 7:30pm",Elite,waiver,,,,,Keon Coleman,Keon Coleman,BUF,WR,,"Keon Coleman Buf-WR (To Free Agent) — Elite — Nov 26, 7:30pm"
2025-11-26T19:34:00,"Nov 26, 7:34pm",Let's Ride,waiver,Los Angeles Chargers,Los Angeles Chargers,LAC,DEF,Cleveland Browns,Cleveland Browns,CLE,DEF,,"Chargers LAC-DEF (Free Agent) / Browns Cle-DEF (To Free Agent) — Let's Ride — Nov 26, 7:34pm"
2025-11-26T19:36:00,"Nov 26, 7:36pm",Let's Ride,waiver,Kenny Gainwell,Kenny Gainwell,TB,RB,Emanuel Wilson,Emanuel Wilson,SEA,RB,,"Kenny Gainwell TB-RB (Free Agent) / Emanuel Wilson Sea-RB (To Free Agent) — Let's Ride — Nov 26, 7:36pm"
2025-11-26T19:43:00,"Nov 26, 7:43pm",Hoofers,waiver,Jakobi Meyers,Jakobi Meyers,JAX,WR,Jordan Addison,Jordan Addison,MIN,WR,,"Jakobi Meyers Jax-WR (Free Agent) / Jordan Addison Min-WR (To Free Agent) — Hoofers — Nov 26, 7:43pm"
2025-11-26T19:48:00,"Nov 26, 7:48pm",Hoofers,waiver,Tyler Allgeier,Tyler Allgeier,ARI,RB,Aaron Jones Sr.,Aaron Jones,MIN,RB,,"Tyler Allgeier Ari-RB (Free Agent) / Aaron Jones Sr. Min-RB Q (To Free Agent) — Hoofers — Nov 26, 7:48pm"
2025-11-26T19:49:00,"Nov 26, 7:49pm",Hoofers,waiver,Miami Dolphins,Miami Dolphins,MIA,DEF,Baltimore Ravens,Baltimore Ravens,BAL,DEF,,"Dolphins Mia-DEF (Free Agent) / Ravens Bal-DEF (To Free Agent) — Hoofers — Nov 26, 7:49pm"
2025-12-03T17:15:00,"Dec 3, 5:15pm",Elite,waiver,Brenton Strange,Brenton Strange,JAX,TE,Woody Marks,Woody Marks,HOU,RB,,"Brenton Strange Jax-TE (Free Agent) / Woody Marks Hou-RB (To Free Agent) — Elite — Dec 3, 5:15pm"
2025-12-03T17:16:00,"Dec 3, 5:16pm",Elite,waiver,,,,,Theo Johnson,Theo Johnson,NYG,TE,,"Theo Johnson NYG-TE Q (To Free Agent) — Elite — Dec 3, 5:16pm"
2025-12-03T17:17:00,"Dec 3, 5:17pm",Elite,waiver,,,,,Cam Ward,Cam Ward,TEN,QB,,"Cam Ward Ten-QB Q (To Free Agent) — Elite — Dec 3, 5:17pm"
2025-12-03T17:17:00,"Dec 3, 5:17pm",Elite,waiver,Chris Rodriguez Jr.,Chris Rodriguez Jr.,JAX,RB,,,,,,"Chris Rodriguez Jr. Jax-RB Q (Free Agent) — Elite — Dec 3, 5:17pm"
2025-12-03T17:18:00,"Dec 3, 5:18pm",Elite,waiver,Tyrod Taylor,Tyrod Taylor,GB,QB,,,,,,"Tyrod Taylor GB-QB Q — Elite — Dec 3, 5:18pm"
2025-12-03T17:19:00,"Dec 3, 5:19pm",Elite,waiver,Wil Lutz,Wil Lutz,DEN,K,Andy Borregales,Andy Borregales,NE,K,,"Wil Lutz Den-K (Free Agent) / Andy Borregales NE-K (To Free Agent) — Elite — Dec 3, 5:19pm"
2025-12-03T17:20:00,"Dec 3, 5:20pm",Elite,waiver,Alec Pierce,Alec Pierce,IND,WR,Cooper Kupp,Cooper Kupp,SEA,WR,,"Alec Pierce Ind-WR PUP-P (Free Agent) / Cooper Kupp Sea-WR (To Free Agent) — Elite — Dec 3, 5:20pm"
2025-12-03T17:21:00,"Dec 3, 5:21pm",Elite,waiver,Brian Thomas Jr.,Brian Thomas Jr.,JAX,WR,Bryce Young,Bryce Young,CAR,QB,,"Brian Thomas Jr. Jax-WR (Free Agent) / Bryce Young Car-QB (To Free Agent) — Elite — Dec 3, 5:21pm"
2025-12-03T17:24:00,"Dec 3, 5:24pm",Elite,waiver,Tony Pollard,Tony Pollard,TEN,RB,Isiah Pacheco,Isiah Pacheco,DET,RB,,"Tony Pollard Ten-RB (Free Agent) / Isiah Pacheco Det-RB (To Free Agent) — Elite — Dec 3, 5:24pm"
2025-12-03T17:27:00,"Dec 3, 5:27pm",Redskins,waiver,Jayden Daniels,Jayden Daniels,WAS,QB,Jaxson Dart,Jaxson Dart,NYG,QB,,"Jayden Daniels Was-QB Q (Free Agent) / Jaxson Dart NYG-QB (To Free Agent) — Redskins — Dec 3, 5:27pm"
2025-12-03T17:31:00,"Dec 3, 5:31pm",Redskins,waiver,Tua Tagovailoa,Tua Tagovailoa,ATL,QB,Wan'Dale Robinson,Wan'Dale Robinson,TEN,WR,,"Tua Tagovailoa Atl-QB Q (Free Agent) / Wan'Dale Robinson Ten-WR Q (To Free Agent) — Redskins — Dec 3, 5:31pm"
2025-12-03T17:33:00,"Dec 3, 5:33pm",Redskins,waiver,Jayden Higgins,Jayden Higgins,HOU,WR,Kayshon Boutte,Kayshon Boutte,NE,WR,,"Jayden Higgins Hou-WR (Free Agent) / Kayshon Boutte NE-WR (To Free Agent) — Redskins — Dec 3, 5:33pm"
2025-12-03T17:35:00,"Dec 3, 5:35pm",Redskins,waiver,Brandon McManus,Brandon McManus,GB,K,Ryan Fitzgerald,Ryan Fitzgerald,CAR,K,,"Brandon McManus GB-K NA (Free Agent) / Ryan Fitzgerald Car-K (To Free Agent) — Redskins — Dec 3, 5:35pm"
2025-12-03T18:03:00,"Dec 3, 6:03pm",ChronicMasterdeflatr,waiver,Harrison Mevis,Harrison Mevis,LA,K,Chad Ryland,Chad Ryland,ARI,K,,"Harrison Mevis LAR-K (Free Agent) / Chad Ryland Ari-K (To Free Agent) — ChronicMasterdeflatr — Dec 3, 6:03pm"
2025-12-03T18:09:00,"Dec 3, 6:09pm",Let's Ride,waiver,Dalton Kincaid,Dalton Kincaid,BUF,TE,Hunter Henry,Hunter Henry,NE,TE,,"Dalton Kincaid Buf-TE Q (Free Agent) / Hunter Henry NE-TE (To Free Agent) — Let's Ride — Dec 3, 6:09pm"
2025-12-03T18:11:00,"Dec 3, 6:11pm",Let's Ride,waiver,Cleveland Browns,Cleveland Browns,CLE,DEF,Los Angeles Chargers,Los Angeles Chargers,LAC,DEF,,"Browns Cle-DEF (Free Agent) / Chargers LAC-DEF (To Free Agent) — Let's Ride — Dec 3, 6:11pm"
2025-12-03T18:11:00,"Dec 3, 6:11pm",Let's Ride,waiver,Riley Patterson,Riley Patterson,MIA,K,Mike Badgley,Mike Badgley,IND,K,,"Riley Patterson Mia-K (Free Agent) / Michael Badgley Ind-K NA (To Free Agent) — Let's Ride — Dec 3, 6:11pm"
2025-12-03T18:11:00,"Dec 3, 6:11pm",Let's Ride,waiver,Woody Marks,Woody Marks,HOU,RB,Kenny Gainwell,Kenny Gainwell,TB,RB,,"Woody Marks Hou-RB (Free Agent) / Kenny Gainwell TB-RB (To Free Agent) — Let's Ride — Dec 3, 6:11pm"
2025-12-03T18:21:00,"Dec 3, 6:21pm",Greendawgs,waiver,Mike Evans,Mike Evans,SF,WR,Stefon Diggs,Stefon Diggs,NE,WR,,"Mike Evans SF-WR (Free Agent) / Stefon Diggs NE-WR NA (To Free Agent) — Greendawgs — Dec 3, 6:21pm"
2025-12-03T18:29:00,"Dec 3, 6:29pm",Cardinals,waiver,Jaxson Dart,Jaxson Dart,NYG,QB,Marvin Harrison Jr.,Marvin Harrison Jr.,ARI,WR,,"Jaxson Dart NYG-QB (Free Agent) / Marvin Harrison Jr. Ari-WR Q (To Free Agent) — Cardinals — Dec 3, 6:29pm"
2025-12-03T18:30:00,"Dec 3, 6:30pm",Cardinals,waiver,Tennessee Titans,Tennessee Titans,TEN,DEF,San Francisco 49ers,San Francisco 49ers,SF,DEF,,"Titans Ten-DEF (Free Agent) / 49ers SF-DEF (To Free Agent) — Cardinals — Dec 3, 6:30pm"
2025-12-03T18:54:00,"Dec 3, 6:54pm",Hoofers,waiver,Tampa Bay Buccaneers,Tampa Bay Buccaneers,TB,DEF,Miami Dolphins,Miami Dolphins,MIA,DEF,,"Buccaneers TB-DEF (Free Agent) / Dolphins Mia-DEF (To Free Agent) — Hoofers — Dec 3, 6:54pm"
2025-12-03T18:55:00,"Dec 3, 6:55pm",Hoofers,waiver,Kyle Monangai,Kyle Monangai,CHI,RB,TreVeyon Henderson,TreVeyon Henderson,NE,RB,,"Kyle Monangai Chi-RB (Free Agent) / TreVeyon Henderson NE-RB (To Free Agent) — Hoofers — Dec 3, 6:55pm"
2025-12-03T19:00:00,"Dec 3, 7:00pm",Hoofers,waiver,Blake Corum,Blake Corum,LA,RB,Tyler Allgeier,Tyler Allgeier,ARI,RB,,"Blake Corum LAR-RB (Free Agent) / Tyler Allgeier Ari-RB (To Free Agent) — Hoofers — Dec 3, 7:00pm"
2025-12-03T19:31:00,"Dec 3, 7:31pm",Hoofers,waiver,Keon Coleman,Keon Coleman,BUF,WR,Rome Odunze,Rome Odunze,CHI,WR,,"Keon Coleman Buf-WR (Free Agent) / Rome Odunze Chi-WR (To Free Agent) — Hoofers — Dec 3, 7:31pm"
2025-12-03T19:52:00,"Dec 3, 7:52pm",Wildcard,waiver,Kimani Vidal,Kimani Vidal,LAC,RB,Aaron Rodgers,Aaron Rodgers,PIT,QB,,"Kimani Vidal LAC-RB (Free Agent) / Aaron Rodgers Pit-QB (To Free Agent) — Wildcard — Dec 3, 7:52pm"
2025-12-03T19:53:00,"Dec 3, 7:53pm",Wildcard,waiver,Washington Commanders,Washington Commanders,WAS,DEF,New England Patriots,New England Patriots,NE,DEF,,"Commanders Was-DEF (Free Agent) / Patriots NE-DEF (To Free Agent) — Wildcard — Dec 3, 7:53pm"
2025-12-03T20:24:00,"Dec 3, 8:24pm",Sportos,waiver,Rome Odunze,Rome Odunze,CHI,WR,Troy Franklin,Troy Franklin,DEN,WR,,"Rome Odunze Chi-WR (Free Agent) / Troy Franklin Den-WR Q (To Free Agent) — Sportos — Dec 3, 8:24pm"
2025-12-03T20:44:00,"Dec 3, 8:44pm",Sportos,waiver,TreVeyon Henderson,TreVeyon Henderson,NE,RB,Jaylen Warren,Jaylen Warren,PIT,RB,,"TreVeyon Henderson NE-RB (Free Agent) / Jaylen Warren Pit-RB (To Free Agent) — Sportos — Dec 3, 8:44pm"
2025-12-09T21:54:00,"Dec 9, 9:54pm",ChronicMasterdeflatr,commissioner_drop,,,,,DeVonta Smith,DeVonta Smith,PHI,WR,,"DeVonta Smith Phi-WR — Dropped (by Commissioner) To Free Agent — ChronicMasterdeflatr (Dac) — Dec 9, 9:54pm"
2025-12-09T21:54:00,"Dec 9, 9:54pm",Hoofers,commissioner_drop,,,,,Joe Burrow,Joe Burrow,CIN,QB,,"Joe Burrow Cin-QB — Dropped (by Commissioner) To Free Agent — Hoofers (Dac) — Dec 9, 9:54pm"
2025-12-09T21:55:00,"Dec 9, 9:55pm",Hoofers,commissioner_add,DeVonta Smith,DeVonta Smith,PHI,WR,,,,,,"DeVonta Smith Phi-WR — Free Agent Added (by Commissioner) — Hoofers (Dac) — Dec 9, 9:55pm"
2025-12-09T21:55:00,"Dec 9, 9:55pm",ChronicMasterdeflatr,commissioner_add,Joe Burrow,Joe Burrow,CIN,QB,,,,,,"Joe Burrow Cin-QB — Free Agent Added (by Commissioner) — ChronicMasterdeflatr (Dac) — Dec 9, 9:55pm"
2025-12-10T18:08:00,"Dec 10, 6:08pm",Wildcard,waiver,Aaron Rodgers,Aaron Rodgers,PIT,QB,Kirk Cousins,Kirk Cousins,LV,QB,,"Aaron Rodgers Pit-QB (Free Agent) / Kirk Cousins LV-QB (To Free Agent) — Wildcard — Dec 10, 6:08pm"
2025-12-10T18:11:00,"Dec 10, 6:11pm",Wildcard,waiver,San Francisco 49ers,San Francisco 49ers,SF,DEF,Washington Commanders,Washington Commanders,WAS,DEF,,"49ers SF-DEF (Free Agent) / Commanders Was-DEF (To Free Agent) — Wildcard — Dec 10, 6:11pm"
2025-12-10T18:14:00,"Dec 10, 6:14pm",Elite,waiver,Stefon Diggs,Stefon Diggs,NE,WR,Michael Pittman Jr.,Michael Pittman,PIT,WR,,"Stefon Diggs NE-WR NA (Free Agent) / Michael Pittman Jr. Pit-WR (To Free Agent) — Elite — Dec 10, 6:14pm"
2025-12-10T18:14:00,"Dec 10, 6:14pm",Elite,waiver,C.J. Stroud,C.J. Stroud,HOU,QB,Tyrod Taylor,Tyrod Taylor,GB,QB,,"C.J. Stroud Hou-QB (Free Agent) / Tyrod Taylor GB-QB Q (To Free Agent) — Elite — Dec 10, 6:14pm"
2025-12-10T18:17:00,"Dec 10, 6:17pm",Elite,waiver,,,,,Alec Pierce,Alec Pierce,IND,WR,,"Alec Pierce Ind-WR PUP-P (To Free Agent) — Elite — Dec 10, 6:17pm"
2025-12-10T18:18:00,"Dec 10, 6:18pm",Elite,waiver,Tyrone Tracy Jr.,Tyrone Tracy Jr.,NYG,RB,,,,,,"Tyrone Tracy Jr. NYG-RB (Free Agent) — Elite — Dec 10, 6:18pm"
2025-12-10T18:20:00,"Dec 10, 6:20pm",Cardinals,waiver,Philadelphia Eagles,Philadelphia Eagles,PHI,DEF,Tennessee Titans,Tennessee Titans,TEN,DEF,,"Eagles Phi-DEF (Free Agent) / Titans Ten-DEF (To Free Agent) — Cardinals — Dec 10, 6:20pm"
2025-12-10T19:30:00,"Dec 10, 7:30pm",ChronicMasterdeflatr,waiver,Wan'Dale Robinson,Wan'Dale Robinson,TEN,WR,Daniel Jones,Daniel Jones,IND,QB,,"Wan'Dale Robinson Ten-WR Q (Free Agent) / Daniel Jones Ind-QB Q (To Free Agent) — ChronicMasterdeflatr — Dec 10, 7:30pm"
2025-12-10T19:34:00,"Dec 10, 7:34pm",ChronicMasterdeflatr,waiver,Marcus Mariota,Marcus Mariota,WAS,QB,Jacoby Brissett,Jacoby Brissett,ARI,QB,,"Marcus Mariota Was-QB Q (Free Agent) / Jacoby Brissett Ari-QB (To Free Agent) — ChronicMasterdeflatr — Dec 10, 7:34pm"
2025-12-10T19:35:00,"Dec 10, 7:35pm",ChronicMasterdeflatr,waiver,Harold Fannin Jr.,Harold Fannin Jr.,CLE,TE,Jake Ferguson,Jake Ferguson,DAL,TE,,"Harold Fannin Jr. Cle-TE Q (Free Agent) / Jake Ferguson Dal-TE (To Free Agent) — ChronicMasterdeflatr — Dec 10, 7:35pm"
2025-12-10T19:36:00,"Dec 10, 7:36pm",ChronicMasterdeflatr,waiver,Eddy Pineiro,Eddy Pineiro,SF,K,Harrison Butker,Harrison Butker,KC,K,,"Eddy Pineiro SF-K (Free Agent) / Harrison Butker KC-K (To Free Agent) — ChronicMasterdeflatr — Dec 10, 7:36pm"
2025-12-10T19:53:00,"Dec 10, 7:53pm",Greendawgs,waiver,Pittsburgh Steelers,Pittsburgh Steelers,PIT,DEF,Los Angeles Rams,Los Angeles Rams,LA,DEF,,"Steelers Pit-DEF (Free Agent) / Rams LAR-DEF (To Free Agent) — Greendawgs — Dec 10, 7:53pm"
2025-12-10T19:58:00,"Dec 10, 7:58pm",Hoofers,waiver,Jaylen Warren,Jaylen Warren,PIT,RB,Keon Coleman,Keon Coleman,BUF,WR,,"Jaylen Warren Pit-RB (Free Agent) / Keon Coleman Buf-WR (To Free Agent) — Hoofers — Dec 10, 7:58pm"
2025-12-10T19:59:00,"Dec 10, 7:59pm",Hoofers,waiver,Jacksonville Jaguars,Jacksonville Jaguars,JAX,DEF,Tampa Bay Buccaneers,Tampa Bay Buccaneers,TB,DEF,,"Jaguars Jax-DEF (Free Agent) / Buccaneers TB-DEF (To Free Agent) — Hoofers — Dec 10, 7:59pm"
2025-12-10T21:22:00,"Dec 10, 9:22pm",Sportos,waiver,Tampa Bay Buccaneers,Tampa Bay Buccaneers,TB,DEF,Denver Broncos,Denver Broncos,DEN,DEF,,"Buccaneers TB-DEF (Free Agent) / Broncos Den-DEF (To Free Agent) — Sportos — Dec 10, 9:22pm"
2025-12-10T22:23:00,"Dec 10, 10:23pm",Let's Ride,waiver,Carolina Panthers,Carolina Panthers,CAR,DEF,Cleveland Browns,Cleveland Browns,CLE,DEF,,"Panthers Car-DEF (Free Agent) / Browns Cle-DEF (To Free Agent) — Let's Ride — Dec 10, 10:23pm"
2025-12-17T14:49:00,"Dec 17, 2:49pm",ChronicMasterdeflatr,waiver,Jacoby Brissett,Jacoby Brissett,ARI,QB,Marcus Mariota,Marcus Mariota,WAS,QB,,"Jacoby Brissett Ari-QB (Free Agent) / Marcus Mariota Was-QB Q (To Free Agent) — ChronicMasterdeflatr — Dec 17, 2:49pm"
2025-12-17T14:52:00,"Dec 17, 2:52pm",ChronicMasterdeflatr,waiver,Kenny Gainwell,Kenny Gainwell,TB,RB,Wan'Dale Robinson,Wan'Dale Robinson,TEN,WR,,"Kenny Gainwell TB-RB (Free Agent) / Wan'Dale Robinson Ten-WR Q (To Free Agent) — ChronicMasterdeflatr — Dec 17, 2:52pm"
2025-12-17T17:13:00,"Dec 17, 5:13pm",ChronicMasterdeflatr,waiver,Wan'Dale Robinson,Wan'Dale Robinson,TEN,WR,Kenny Gainwell,Kenny Gainwell,TB,RB,,"Wan'Dale Robinson Ten-WR Q (Free Agent) / Kenny Gainwell TB-RB (To Free Agent) — ChronicMasterdeflatr — Dec 17, 5:13pm"
2025-12-17T17:21:00,"Dec 17, 5:21pm",Hoofers,waiver,Aaron Jones Sr.,Aaron Jones,MIN,RB,Jaylen Warren,Jaylen Warren,PIT,RB,,"Aaron Jones Sr. Min-RB Q (Free Agent) / Jaylen Warren Pit-RB (To Free Agent) — Hoofers — Dec 17, 5:21pm"
2025-12-17T17:22:00,"Dec 17, 5:22pm",Hoofers,waiver,Jayden Reed,Jayden Reed,GB,WR,Kyle Monangai,Kyle Monangai,CHI,RB,,"Jayden Reed GB-WR (Free Agent) / Kyle Monangai Chi-RB (To Free Agent) — Hoofers — Dec 17, 5:22pm"
2025-12-17T17:25:00,"Dec 17, 5:25pm",Hoofers,waiver,Detroit Lions,Detroit Lions,DET,DEF,Jacksonville Jaguars,Jacksonville Jaguars,JAX,DEF,,"Lions Det-DEF (Free Agent) / Jaguars Jax-DEF (To Free Agent) — Hoofers — Dec 17, 5:25pm"
2025-12-17T18:27:00,"Dec 17, 6:27pm",Redskins,waiver,Bryce Young,Bryce Young,CAR,QB,Tua Tagovailoa,Tua Tagovailoa,ATL,QB,,"Bryce Young Car-QB (Free Agent) / Tua Tagovailoa Atl-QB Q (To Free Agent) — Redskins — Dec 17, 6:27pm"
2025-12-17T18:28:00,"Dec 17, 6:28pm",Redskins,waiver,DJ Moore,DJ Moore,BUF,WR,Tre Tucker,Tre Tucker,LV,WR,,"DJ Moore Buf-WR (Free Agent) / Tre Tucker LV-WR (To Free Agent) — Redskins — Dec 17, 6:28pm"
2025-12-17T18:30:00,"Dec 17, 6:30pm",Redskins,waiver,Jordan Mason,Jordan Mason,MIN,RB,Jayden Daniels,Jayden Daniels,WAS,QB,,"Jordan Mason Min-RB (Free Agent) / Jayden Daniels Was-QB Q (To Free Agent) — Redskins — Dec 17, 6:30pm"
2025-12-17T18:33:00,"Dec 17, 6:33pm",Greendawgs,waiver,Denver Broncos,Denver Broncos,DEN,DEF,Pittsburgh Steelers,Pittsburgh Steelers,PIT,DEF,,"Broncos Den-DEF (Free Agent) / Steelers Pit-DEF (To Free Agent) — Greendawgs — Dec 17, 6:33pm"
2025-12-17T18:53:00,"Dec 17, 6:53pm",Wildcard,waiver,Kirk Cousins,Kirk Cousins,LV,QB,Patrick Mahomes,Patrick Mahomes,KC,QB,,"Kirk Cousins LV-QB (Free Agent) / Patrick Mahomes KC-QB Q (To Free Agent) — Wildcard — Dec 17, 6:53pm"
2025-12-17T18:54:00,"Dec 17, 6:54pm",Wildcard,waiver,Buffalo Bills,Buffalo Bills,BUF,DEF,San Francisco 49ers,San Francisco 49ers,SF,DEF,,"Bills Buf-DEF (Free Agent) / 49ers SF-DEF (To Free Agent) — Wildcard — Dec 17, 6:54pm"
2025-12-17T18:58:00,"Dec 17, 6:58pm",Wildcard,waiver,Michael Pittman Jr.,Michael Pittman,PIT,WR,Marquise Brown,Marquise Brown,PHI,WR,,"Michael Pittman Jr. Pit-WR (Free Agent) / Hollywood Brown Phi-WR (To Free Agent) — Wildcard — Dec 17, 6:58pm"
2025-12-17T18:59:00,"Dec 17, 6:59pm",Wildcard,waiver,Troy Franklin,Troy Franklin,DEN,WR,Keenan Allen,Keenan Allen,LAC,WR,,"Troy Franklin Den-WR Q (Free Agent) / Keenan Allen LAC-WR NA (To Free Agent) — Wildcard — Dec 17, 6:59pm"
2025-12-17T19:01:00,"Dec 17, 7:01pm",Wildcard,waiver,Andy Borregales,Andy Borregales,NE,K,Nick Folk,Nick Folk,ATL,K,,"Andy Borregales NE-K (Free Agent) / Nick Folk Atl-K (To Free Agent) — Wildcard — Dec 17, 7:01pm"
2025-12-17T19:06:00,"Dec 17, 7:06pm",Elite,waiver,Kyle Pitts Sr.,Kyle Pitts,ATL,TE,Brenton Strange,Brenton Strange,JAX,TE,,"Kyle Pitts Sr. Atl-TE (Free Agent) / Brenton Strange Jax-TE (To Free Agent) — Elite — Dec 17, 7:06pm"
2025-12-17T19:06:00,"Dec 17, 7:06pm",Elite,waiver,Zane Gonzalez,Zane Gonzalez,MIA,K,Matt Prater,Matt Prater,BUF,K,,"Zane Gonzalez Mia-K (Free Agent) / Matt Prater Buf-K NA (To Free Agent) — Elite — Dec 17, 7:06pm"
2025-12-17T19:13:00,"Dec 17, 7:13pm",Cardinals,waiver,Marvin Harrison Jr.,Marvin Harrison Jr.,ARI,WR,Sam Darnold,Sam Darnold,SEA,QB,,"Marvin Harrison Jr. Ari-WR Q (Free Agent) / Sam Darnold Sea-QB (To Free Agent) — Cardinals — Dec 17, 7:13pm"
2025-12-17T19:52:00,"Dec 17, 7:52pm",Sportos,waiver,Jordan Addison,Jordan Addison,MIN,WR,Rome Odunze,Rome Odunze,CHI,WR,,"Jordan Addison Min-WR (Free Agent) / Rome Odunze Chi-WR (To Free Agent) — Sportos — Dec 17, 7:52pm"
2025-12-17T20:07:00,"Dec 17, 8:07pm",Sportos,waiver,New Orleans Saints,New Orleans Saints,NO,DEF,Tampa Bay Buccaneers,Tampa Bay Buccaneers,TB,DEF,,"Saints NO-DEF (Free Agent) / Buccaneers TB-DEF (To Free Agent) — Sportos — Dec 17, 8:07pm"
2025-12-18T01:32:00,"Dec 18, 1:32am",Let's Ride,waiver,New York Jets,New York Jets,NYJ,DEF,Carolina Panthers,Carolina Panthers,CAR,DEF,,"Jets NYJ-DEF (Free Agent) / Panthers Car-DEF (To Free Agent) — Let's Ride — Dec 18, 1:32am"
2025-12-24T16:08:00,"Dec 24, 4:08pm",Cardinals,waiver,Pittsburgh Steelers,Pittsburgh Steelers,PIT,DEF,Philadelphia Eagles,Philadelphia Eagles,PHI,DEF,,"Steelers Pit-DEF (Free Agent) / Eagles Phi-DEF (To Free Agent) — Cardinals — Dec 24, 4:08pm"
2025-12-24T16:09:00,"Dec 24, 4:09pm",Cardinals,waiver,Jaylen Warren,Jaylen Warren,PIT,RB,Rashee Rice,Rashee Rice,KC,WR,,"Jaylen Warren Pit-RB (Free Agent) / Rashee Rice KC-WR Q (To Free Agent) — Cardinals — Dec 24, 4:09pm"
2025-12-24T16:51:00,"Dec 24, 4:51pm",Wildcard,waiver,Sam Darnold,Sam Darnold,SEA,QB,Kirk Cousins,Kirk Cousins,LV,QB,,"Sam Darnold Sea-QB (Free Agent) / Kirk Cousins LV-QB (To Free Agent) — Wildcard — Dec 24, 4:51pm"
2025-12-24T16:52:00,"Dec 24, 4:52pm",Wildcard,waiver,Tre Tucker,Tre Tucker,LV,WR,Troy Franklin,Troy Franklin,DEN,WR,,"Tre Tucker LV-WR (Free Agent) / Troy Franklin Den-WR Q (To Free Agent) — Wildcard — Dec 24, 4:52pm"
